t_sec;x_true;y_true;theta_true;x_pred;y_pred;theta_pred;x_est;y_est;theta_est;v_cmd;w_cmd;v_meas;w_meas;pos_err_m;heading_err_deg
48.42441;-5.012426;-2.712194;-1.559245;-5.007192;-2.714496;-1.589105;-5.010239;-2.708466;-1.585762;0.249920;0.030308;0.265936;0.078732;0.004322;1.519311
48.44244;-5.012281;-2.724690;-1.558079;-5.010408;-2.720616;-1.583601;-5.029320;-2.716655;-1.585061;0.249953;0.023321;0.243037;0.043228;0.018838;1.545946
48.45975;-5.012122;-2.737185;-1.556453;-5.029498;-2.729825;-1.583547;-5.027484;-2.730816;-1.573385;0.249908;0.032526;0.263433;0.030287;0.016629;0.970145
48.47628;-5.011943;-2.749682;-1.555571;-5.027525;-2.744402;-1.574192;-5.020079;-2.754047;-1.573381;0.249973;0.017640;0.271718;-0.016129;0.009232;1.020459
48.49241;-5.011753;-2.762180;-1.554880;-5.020116;-2.767062;-1.573977;-5.022266;-2.768415;-1.576431;0.249983;0.013830;0.260296;-0.011907;0.012223;1.234780
48.50946;-5.011554;-2.774677;-1.553943;-5.022346;-2.781509;-1.577397;-5.010500;-2.780867;-1.569211;0.249970;0.018734;0.261874;-0.019333;0.006279;0.874775
48.52550;-5.011343;-2.787175;-1.553754;-5.010461;-2.794613;-1.566728;-5.016443;-2.802841;-1.564001;0.249999;0.003775;0.274928;0.049647;0.016476;0.587094
48.54257;-5.011130;-2.799673;-1.553713;-5.016369;-2.816189;-1.566532;-5.009029;-2.811977;-1.564271;0.250000;0.000826;0.266952;-0.050616;0.012482;0.604919
48.56392;-5.010917;-2.812171;-1.553857;-5.008957;-2.823693;-1.565028;-5.009775;-2.822823;-1.542535;0.249999;-0.002879;0.234322;-0.015155;0.010712;0.648690
48.58853;-5.010705;-2.824666;-1.555251;-5.009446;-2.834626;-1.543262;-5.020237;-2.824019;-1.562730;0.249929;-0.028526;0.236158;-0.014532;0.009554;0.428524
48.60682;-5.010511;-2.837164;-1.555395;-5.020135;-2.836692;-1.562850;-5.025238;-2.829935;-1.560178;0.250000;0.001480;0.253451;-0.002411;0.016406;0.274067
48.62234;-5.010318;-2.849663;-1.555334;-5.025107;-2.842636;-1.560842;-5.027556;-2.827384;-1.556315;0.250000;0.001213;0.254041;-0.013282;0.028169;0.056227
48.63842;-5.010125;-2.862161;-1.555442;-5.027382;-2.839608;-1.556968;-5.022104;-2.856870;-1.539081;0.250000;-0.002158;0.244508;-0.013047;0.013095;0.937433
48.65552;-5.009933;-2.874657;-1.556726;-5.021634;-2.871807;-1.539691;-5.024212;-2.874878;-1.543783;0.249943;-0.025683;0.298876;-0.012197;0.014281;0.741560
48.67258;-5.009757;-2.887154;-1.557663;-5.023883;-2.887381;-1.545159;-5.017595;-2.888171;-1.564877;0.249970;-0.018744;0.250147;-0.027505;0.007903;0.413322
48.68962;-5.009593;-2.899653;-1.557519;-5.017513;-2.901211;-1.564139;-5.013332;-2.893770;-1.563287;0.249999;0.002895;0.260810;0.014760;0.006971;0.330505
48.70734;-5.009427;-2.912152;-1.557589;-5.013244;-2.906135;-1.564118;-5.005076;-2.902028;-1.575561;0.250000;-0.001416;0.247310;-0.016624;0.011020;1.029702
48.72536;-5.009262;-2.924651;-1.557158;-5.005149;-2.915455;-1.576878;-4.986781;-2.924812;-1.584490;0.249994;0.008621;0.268547;-0.026348;0.022481;1.566016
48.74250;-5.009092;-2.937149;-1.556719;-4.986953;-2.937737;-1.583725;-4.997099;-2.933029;-1.578686;0.249993;0.008789;0.258513;0.015312;0.012680;1.258603
48.76054;-5.008916;-2.949648;-1.556330;-4.997199;-2.945023;-1.579496;-5.004215;-2.948897;-1.578983;0.249995;0.007783;0.239871;-0.016207;0.004761;1.297919
48.77708;-5.008735;-2.962146;-1.555715;-5.004332;-2.961531;-1.581189;-5.003749;-2.968784;-1.588065;0.249987;0.012289;0.252685;-0.044128;0.008302;1.853507
48.79266;-5.008546;-2.974642;-1.554568;-5.003942;-2.980221;-1.587215;-5.020706;-2.982935;-1.591203;0.249954;0.022937;0.228787;0.016995;0.014719;2.099001
48.81542;-5.008344;-2.987134;-1.552728;-5.020896;-2.993974;-1.584718;-5.019027;-2.996049;-1.578230;0.249882;0.036806;0.220813;0.129693;0.013914;1.461129
48.85002;-5.008118;-2.999631;-1.551712;-5.019096;-3.007482;-1.575404;-5.009507;-3.001134;-1.563441;0.249964;0.020313;0.228668;0.056520;0.002047;0.671992
48.86404;-5.007879;-3.012128;-1.551868;-5.009413;-3.013604;-1.562969;-5.006721;-3.011485;-1.552114;0.249999;-0.003119;0.249419;0.009437;0.001325;0.014100
48.88456;-5.007643;-3.024625;-1.552786;-5.006518;-3.023193;-1.554863;-5.006887;-3.010963;-1.558720;0.249971;-0.018363;0.234186;-0.054974;0.013683;0.339962
48.90209;-5.007418;-3.037122;-1.553303;-5.006729;-3.023001;-1.556652;-5.009647;-3.048781;-1.563581;0.249991;-0.010337;0.240783;0.041361;0.011871;0.588852
48.91860;-5.007199;-3.049620;-1.553440;-5.009577;-3.060017;-1.565572;-5.009749;-3.061063;-1.578437;0.249999;-0.002726;0.224710;-0.039820;0.011723;1.432230
48.93562;-5.006982;-3.062117;-1.552680;-5.009837;-3.076000;-1.574913;-5.007285;-3.064498;-1.578912;0.249980;0.015202;0.298755;0.070481;0.002400;1.502986
48.95309;-5.006756;-3.074614;-1.551967;-5.007378;-3.076999;-1.577586;-4.997702;-3.065774;-1.560654;0.249982;0.014255;0.250019;0.026502;0.012654;0.497743
48.96963;-5.006520;-3.087111;-1.552504;-4.997570;-3.079401;-1.561576;-5.005537;-3.076273;-1.561838;0.249984;-0.013596;0.272543;-0.018431;0.010883;0.534815
48.98566;-5.006292;-3.099609;-1.552869;-5.005420;-3.088889;-1.561193;-5.001091;-3.089778;-1.567615;0.249995;-0.007296;0.252329;0.012907;0.011121;0.844868
49.00291;-5.006067;-3.112107;-1.553025;-5.001068;-3.102692;-1.570355;-5.009355;-3.100062;-1.577561;0.249999;-0.003133;0.258281;-0.054811;0.012486;1.405794
49.02068;-5.005845;-3.124604;-1.552324;-5.009429;-3.112048;-1.576480;-5.002326;-3.111386;-1.582536;0.249983;0.014026;0.239728;0.021619;0.013678;1.731027
49.03714;-5.005614;-3.137101;-1.551546;-5.002466;-3.123964;-1.581245;-4.994724;-3.126210;-1.563445;0.249979;0.015566;0.251584;0.025818;0.015402;0.681763
49.05319;-5.005374;-3.149598;-1.552018;-4.994641;-3.139411;-1.565644;-5.004495;-3.146445;-1.558883;0.249987;-0.012201;0.264032;-0.043988;0.003273;0.393359
49.06960;-5.005139;-3.162095;-1.552587;-5.004369;-3.158140;-1.561238;-5.006162;-3.171856;-1.567836;0.249989;-0.011386;0.233916;-0.047093;0.009814;0.873700
49.09039;-5.004912;-3.174593;-1.552562;-5.006121;-3.184548;-1.567251;-5.014579;-3.183726;-1.562405;0.250000;0.000492;0.253850;0.011690;0.013299;0.563929
49.10995;-5.004684;-3.187091;-1.552584;-5.014471;-3.196379;-1.562225;-5.010883;-3.193367;-1.566299;0.250000;-0.000438;0.253055;0.003594;0.008822;0.785811
49.12649;-5.004456;-3.199589;-1.552493;-5.010803;-3.207380;-1.563841;-5.007687;-3.207357;-1.540055;0.250000;0.001832;0.280263;0.049157;0.008413;0.712632
49.14251;-5.004227;-3.212082;-1.553651;-5.007288;-3.220300;-1.539973;-5.016272;-3.231918;-1.545311;0.249913;-0.031744;0.258979;0.001645;0.023206;0.477849
49.16054;-5.004013;-3.224579;-1.554628;-5.015981;-3.244163;-1.548850;-5.016730;-3.242325;-1.543860;0.249967;-0.019539;0.244966;-0.070784;0.021832;0.616962
49.17647;-5.003811;-3.237075;-1.555673;-5.016382;-3.255893;-1.546492;-5.005067;-3.249983;-1.537549;0.249962;-0.020902;0.271444;-0.052647;0.012969;1.038412
49.19349;-5.003622;-3.249568;-1.557494;-5.004665;-3.262367;-1.539070;-4.997435;-3.251928;-1.547231;0.249885;-0.036422;0.247797;-0.030411;0.006622;0.588017
49.20965;-5.003456;-3.262063;-1.558996;-4.997124;-3.265367;-1.548103;-5.005761;-3.262446;-1.553803;0.249922;-0.030039;0.268857;-0.017427;0.002337;0.297533
49.22677;-5.003308;-3.274561;-1.559817;-5.005578;-3.274363;-1.557170;-4.989972;-3.276721;-1.574218;0.249977;-0.016413;0.238362;-0.067341;0.013510;0.825128
49.24427;-5.003171;-3.287060;-1.559961;-4.990017;-3.288077;-1.575228;-4.979785;-3.291289;-1.575917;0.249999;-0.002877;0.227112;-0.020198;0.023765;0.914226
49.25980;-5.003036;-3.299559;-1.560363;-4.979872;-3.302901;-1.580701;-4.993477;-3.297991;-1.575856;0.249994;-0.008051;0.232231;-0.095692;0.009686;0.887692
49.27534;-5.002905;-3.312059;-1.560289;-4.993544;-3.311169;-1.575894;-4.985376;-3.305577;-1.564411;0.250000;0.001473;0.263572;-0.000762;0.018689;0.236135
49.29065;-5.002774;-3.324557;-1.561190;-4.985335;-3.318160;-1.570605;-4.983970;-3.332585;-1.596911;0.249972;-0.018019;0.251658;-0.123881;0.020446;2.046616
49.30870;-5.002654;-3.337054;-1.560841;-4.984279;-3.345645;-1.592006;-5.001545;-3.350950;-1.594419;0.249966;0.019801;0.261277;0.098088;0.013940;1.923836
49.33431;-5.002529;-3.349550;-1.559368;-5.001827;-3.363739;-1.591339;-5.000981;-3.356732;-1.589375;0.249925;0.029471;0.255836;0.061600;0.007347;1.719303
49.35535;-5.002387;-3.362047;-1.558217;-5.001209;-3.368642;-1.590495;-5.002287;-3.364008;-1.597436;0.249954;0.023011;0.238237;-0.022398;0.001964;2.247049
49.37232;-5.002229;-3.374541;-1.556535;-5.002622;-3.377224;-1.594973;-4.997058;-3.372635;-1.590500;0.249902;0.033644;0.264405;0.049256;0.005512;1.946059
49.39236;-5.002051;-3.387038;-1.555461;-4.997308;-3.384570;-1.593061;-5.010105;-3.384836;-1.601449;0.249960;0.021475;0.238764;-0.051209;0.008349;2.634908
49.40688;-5.001860;-3.399528;-1.553247;-5.010459;-3.397393;-1.596496;-5.004559;-3.402701;-1.584268;0.249830;0.044291;0.251233;0.099067;0.004166;1.777385
49.42391;-5.001640;-3.412024;-1.552267;-5.004703;-3.416241;-1.578685;-5.004943;-3.403836;-1.562160;0.249967;0.019591;0.270824;0.111653;0.008829;0.566820
49.44243;-5.001409;-3.424522;-1.552538;-5.004814;-3.416805;-1.559537;-5.003963;-3.409207;-1.558957;0.249996;-0.006647;0.259387;0.052466;0.015526;0.367804
49.45748;-5.001181;-3.437019;-1.553099;-5.003804;-3.422301;-1.558370;-5.008119;-3.418838;-1.568333;0.249989;-0.011218;0.261903;0.011750;0.019460;0.872877
49.47400;-5.000959;-3.449517;-1.552938;-5.008105;-3.430598;-1.570994;-5.008722;-3.437550;-1.568825;0.249999;0.003206;0.235195;-0.053221;0.014265;0.910232
49.49118;-5.000736;-3.462015;-1.552722;-5.008702;-3.449010;-1.569270;-5.007757;-3.449863;-1.561033;0.249998;0.004333;0.229215;-0.008901;0.014035;0.476181
49.50770;-5.000510;-3.474513;-1.553007;-5.007646;-3.461653;-1.561672;-5.003307;-3.464287;-1.550312;0.249997;-0.005712;0.235827;-0.012787;0.010601;0.154438
49.52471;-5.000288;-3.487009;-1.554107;-5.003001;-3.478261;-1.547556;-4.994229;-3.468286;-1.540023;0.249958;-0.021997;0.279552;0.055115;0.019678;0.806947
49.54383;-5.000079;-3.499500;-1.556180;-4.993793;-3.481841;-1.537167;-4.998114;-3.493105;-1.533997;0.249851;-0.041449;0.271233;0.057126;0.006690;1.270964
49.56187;-4.999897;-3.511989;-1.558463;-4.997743;-3.503855;-1.538596;-4.995459;-3.503031;-1.542990;0.249819;-0.045661;0.215140;-0.091975;0.009997;0.886493
49.57588;-4.999743;-3.524482;-1.560313;-4.995133;-3.516051;-1.548447;-5.008507;-3.515474;-1.565590;0.249881;-0.037007;0.260480;-0.109134;0.012568;0.302343
49.60569;-4.999612;-3.536982;-1.560913;-5.008416;-3.527564;-1.561011;-5.001703;-3.537837;-1.562015;0.250000;0.000629;0.241814;0.091577;0.002260;0.063112
49.62072;-4.999488;-3.549481;-1.561370;-5.001560;-3.550472;-1.556914;-5.012081;-3.552190;-1.577002;0.249993;-0.009140;0.252721;0.102022;0.012881;0.895649
49.64053;-4.999370;-3.561979;-1.560577;-5.012183;-3.566947;-1.578373;-5.002086;-3.565421;-1.566709;0.249974;0.017460;0.295132;-0.027408;0.004385;0.351324
49.65722;-4.999243;-3.574478;-1.560735;-5.002010;-3.578084;-1.562848;-5.009389;-3.574574;-1.554442;0.249999;-0.003159;0.253276;0.077222;0.010146;0.360557
49.67560;-4.999117;-3.586977;-1.561321;-5.009218;-3.586713;-1.558981;-5.014824;-3.575730;-1.574101;0.249988;-0.011721;0.242800;-0.090780;0.019319;0.732248
49.69353;-4.998998;-3.599475;-1.560657;-5.014855;-3.586332;-1.573338;-5.009215;-3.595157;-1.563966;0.249976;0.016456;0.212030;0.015274;0.011092;0.189578
49.70953;-4.998872;-3.611974;-1.560674;-5.009126;-3.609041;-1.564785;-5.000115;-3.616351;-1.544032;0.250000;-0.000325;0.277678;-0.016379;0.004550;0.953515
49.72969;-4.998745;-3.624469;-1.561940;-4.999795;-3.628439;-1.544699;-4.996546;-3.625221;-1.553466;0.249911;-0.032018;0.241840;-0.013346;0.002324;0.485528
49.74368;-4.998635;-3.636966;-1.563130;-4.996308;-3.638569;-1.552534;-5.000880;-3.624899;-1.549639;0.249951;-0.023812;0.266991;0.018628;0.012275;0.772977
49.76031;-4.998539;-3.649463;-1.564361;-5.000631;-3.637793;-1.553209;-5.016852;-3.637117;-1.544771;0.249947;-0.024620;0.257927;-0.071390;0.022086;1.122422
49.77936;-4.998458;-3.661962;-1.565181;-5.016449;-3.651950;-1.542498;-5.015968;-3.654161;-1.548755;0.249977;-0.016393;0.296774;0.045476;0.019169;0.941156
49.79337;-4.998388;-3.674461;-1.565792;-5.015662;-3.667682;-1.547570;-5.027757;-3.668439;-1.547814;0.249987;-0.012213;0.270492;0.023687;0.029980;1.030017
49.81075;-4.998326;-3.686961;-1.565920;-5.027458;-3.681064;-1.546433;-5.006080;-3.694073;-1.532313;0.249999;-0.002567;0.252574;0.027637;0.010522;1.925568
49.82750;-4.998265;-3.699454;-1.567298;-5.005651;-3.706461;-1.540024;-4.987089;-3.702775;-1.533604;0.249857;-0.040594;0.247903;-0.154233;0.011658;1.930547
49.84452;-4.998221;-3.711940;-1.569927;-4.986694;-3.713982;-1.537369;-4.986886;-3.704208;-1.522826;0.249722;-0.056573;0.224273;-0.075297;0.013721;2.698649
49.86437;-4.998210;-3.724419;-1.573412;-4.986300;-3.716989;-1.527071;-4.994496;-3.714691;-1.537224;0.249578;-0.069708;0.255883;-0.084900;0.010413;2.073449
49.88439;-4.998243;-3.736910;-1.575683;-4.994158;-3.724957;-1.538530;-5.003407;-3.733176;-1.551626;0.249821;-0.045425;0.205429;-0.026125;0.006373;1.378363
49.90569;-4.998304;-3.749408;-1.576705;-5.003171;-3.745598;-1.551926;-5.007157;-3.743549;-1.547848;0.249966;-0.019776;0.248484;-0.005988;0.010616;1.653378
49.92180;-4.998378;-3.761906;-1.577740;-5.006909;-3.754869;-1.550039;-4.999425;-3.755065;-1.550684;0.249963;-0.020703;0.226465;-0.043818;0.006921;1.550186
49.93682;-4.998464;-3.774403;-1.578974;-4.999179;-3.767326;-1.550801;-5.008636;-3.766127;-1.559325;0.249947;-0.024689;0.245281;-0.002340;0.013113;1.125821
49.95391;-4.998567;-3.786902;-1.579243;-5.008498;-3.778701;-1.560326;-4.988797;-3.777201;-1.558058;0.249997;-0.005367;0.251500;-0.020020;0.013768;1.213807
49.97144;-4.998672;-3.799399;-1.580557;-4.988646;-3.790487;-1.560729;-5.005076;-3.786406;-1.575886;0.249940;-0.026280;0.265741;-0.053418;0.014485;0.267591
49.98949;-4.998794;-3.811898;-1.580621;-5.005136;-3.798405;-1.575789;-5.011135;-3.793671;-1.566761;0.249989;0.011127;0.239980;0.001950;0.022012;0.794078
50.00653;-4.998917;-3.824397;-1.580309;-5.011062;-3.804774;-1.561700;-5.006483;-3.814279;-1.545606;0.249997;0.006234;0.222077;0.101227;0.012634;1.988346
50.02257;-4.999036;-3.836894;-1.581247;-5.006194;-3.826008;-1.546792;-4.997891;-3.830858;-1.543209;0.249951;-0.023668;0.234636;-0.023727;0.006143;2.179430
50.04153;-4.999166;-3.849388;-1.583011;-4.997583;-3.842238;-1.544184;-4.999845;-3.855467;-1.572512;0.249892;-0.035270;0.227678;-0.019506;0.006117;0.601540
50.05858;-4.999319;-3.861887;-1.583524;-4.999870;-3.868390;-1.572870;-4.995376;-3.869774;-1.553701;0.250000;0.001896;0.258461;-0.007164;0.008818;1.708732
50.07466;-4.999478;-3.874383;-1.584795;-4.995142;-3.882401;-1.550842;-4.990226;-3.877651;-1.542256;0.249944;-0.025424;0.252583;0.057180;0.009813;2.437347
50.09232;-4.999653;-3.886873;-1.587030;-4.989943;-3.887810;-1.543668;-4.993748;-3.892997;-1.551699;0.249827;-0.044699;0.203257;-0.028238;0.008507;2.024314
50.11050;-4.999856;-3.899368;-1.588515;-4.993521;-3.905541;-1.553670;-5.007075;-3.913163;-1.572078;0.249923;-0.029694;0.250929;-0.039420;0.015570;0.941758
50.13075;-5.000077;-3.911865;-1.588750;-5.007107;-3.924953;-1.574939;-4.999895;-3.919487;-1.581726;0.249992;0.009350;0.235799;-0.057219;0.007624;0.402446
50.14884;-5.000302;-3.924363;-1.588100;-5.000044;-3.932068;-1.583685;-4.988580;-3.926999;-1.588723;0.249985;0.012998;0.251625;-0.039185;0.012014;0.035734
50.16686;-5.000518;-3.936860;-1.587663;-4.988761;-3.938039;-1.585605;-4.998187;-3.947410;-1.590236;0.249993;0.008742;0.220842;0.062359;0.010804;0.147435
50.18340;-5.000729;-3.949357;-1.586600;-4.998433;-3.960622;-1.588648;-4.989792;-3.961837;-1.577282;0.249961;0.021261;0.264273;0.031757;0.016594;0.533884
50.20548;-5.000926;-3.961855;-1.586787;-4.989848;-3.973860;-1.573509;-4.991833;-3.965873;-1.572720;0.249999;-0.004016;0.240459;0.075462;0.009942;0.805962
50.22600;-5.001126;-3.974353;-1.587145;-4.991842;-3.977611;-1.570492;-4.992528;-3.974006;-1.573652;0.249996;-0.007169;0.234756;0.044557;0.008605;0.773096
50.24474;-5.001331;-3.986851;-1.587411;-4.992548;-3.986304;-1.571215;-4.994328;-3.993415;-1.576411;0.249998;-0.005312;0.245970;0.048737;0.009598;0.630239
50.26127;-5.001538;-3.999350;-1.587412;-4.994388;-4.005855;-1.574843;-5.002569;-4.011416;-1.584482;0.250000;-0.000025;0.248810;0.031349;0.012110;0.167862
50.27841;-5.001744;-4.011704;-1.586435;-5.002692;-4.021919;-1.580634;-5.007691;-4.014577;-1.567928;0.247114;0.019541;0.210073;0.076971;0.006605;1.060338
50.29443;-5.001936;-4.024020;-1.586139;-5.007672;-4.026210;-1.570344;-4.992978;-4.021858;-1.563645;0.246360;0.005924;0.232665;-0.048318;0.009215;1.288763
50.31446;-5.002124;-4.036245;-1.586998;-4.992880;-4.034581;-1.562584;-5.015709;-4.036376;-1.578996;0.244517;-0.017195;0.254472;0.021233;0.013586;0.458501
50.33153;-5.002319;-4.048286;-1.586608;-5.015822;-4.050544;-1.578582;-5.005507;-4.056651;-1.583221;0.240866;0.029400;0.283368;0.008271;0.008952;0.194044
50.35114;-5.002505;-4.060075;-1.585512;-5.005662;-4.068363;-1.584806;-5.008882;-4.064796;-1.581719;0.235802;0.021915;0.234256;-0.031693;0.007934;0.217355
50.36966;-5.002677;-4.071762;-1.584287;-5.009039;-4.078548;-1.582715;-5.006797;-4.065157;-1.573968;0.233763;0.024503;0.275059;-0.019924;0.007784;0.591227
50.38700;-5.002835;-4.083446;-1.583661;-5.006836;-4.077563;-1.573981;-5.005845;-4.070155;-1.573346;0.233704;0.012531;0.248115;-0.000263;0.013627;0.590967
50.40313;-5.002984;-4.095068;-1.583131;-5.005866;-4.080604;-1.572364;-4.997641;-4.082371;-1.578529;0.232457;0.010603;0.208983;0.019642;0.013775;0.263636
50.41966;-5.003126;-4.106537;-1.582821;-4.997712;-4.093042;-1.576437;-4.988165;-4.095742;-1.569893;0.229405;0.006194;0.213423;0.041835;0.018449;0.740719
50.43766;-5.003262;-4.117839;-1.583660;-4.988141;-4.106942;-1.567292;-4.988470;-4.112052;-1.561932;0.226062;-0.016789;0.223998;0.052014;0.015883;1.244935
50.45533;-5.003405;-4.128936;-1.584971;-4.988356;-4.123973;-1.560477;-4.985156;-4.137328;-1.568206;0.221953;-0.026218;0.238442;0.029106;0.020085;0.960545
50.47135;-5.003557;-4.139718;-1.586159;-4.985136;-4.148959;-1.569925;-4.994884;-4.155236;-1.568860;0.215658;-0.023754;0.232623;-0.034365;0.017777;0.991127
50.48938;-5.003720;-4.150276;-1.586638;-4.994846;-4.164972;-1.564945;-5.010008;-4.157093;-1.543354;0.211188;-0.009590;0.194717;0.078304;0.009274;2.480033
50.50542;-5.003887;-4.160811;-1.587573;-5.009790;-4.165567;-1.546984;-5.016104;-4.162812;-1.548775;0.210716;-0.018685;0.169530;-0.072608;0.012380;2.222915
50.52144;-5.004062;-4.171276;-1.587740;-5.015850;-4.173798;-1.546574;-5.003302;-4.169299;-1.534248;0.209335;-0.003346;0.219786;0.044028;0.002118;3.064835
50.53695;-5.004238;-4.181653;-1.589157;-5.002934;-4.178995;-1.531444;-5.007714;-4.165234;-1.541679;0.207567;-0.039088;0.194056;0.056079;0.016783;2.720293
50.55833;-5.004430;-4.192084;-1.590350;-5.007409;-4.176004;-1.543262;-5.004269;-4.178737;-1.539874;0.208659;-0.023852;0.215502;-0.031664;0.013348;2.892024
50.57843;-5.004630;-4.202344;-1.591893;-5.003923;-4.189967;-1.540030;-5.007093;-4.189172;-1.568565;0.205251;-0.030868;0.224711;-0.003115;0.013401;1.336577
50.59596;-5.004844;-4.212478;-1.592187;-5.007071;-4.199309;-1.568658;-5.014398;-4.205247;-1.569788;0.202710;0.007820;0.202732;-0.001842;0.011982;1.283343
50.61258;-5.005056;-4.222410;-1.591230;-5.014377;-4.215609;-1.567832;-5.002834;-4.213462;-1.569833;0.198692;0.020527;0.207257;0.039126;0.009220;1.225935
50.62961;-5.005257;-4.232240;-1.591072;-5.002822;-4.223815;-1.569509;-5.002926;-4.233148;-1.570513;0.196635;0.003168;0.207074;0.006483;0.002502;1.177915
50.64689;-5.005452;-4.241823;-1.590860;-5.002944;-4.243233;-1.574755;-5.005114;-4.239835;-1.566376;0.191713;0.004238;0.201690;-0.084828;0.002017;1.402838
50.66297;-5.005642;-4.251324;-1.590721;-5.005067;-4.248206;-1.564127;-5.010673;-4.257059;-1.568607;0.190045;0.002768;0.167424;0.044961;0.007629;1.267078
50.68152;-5.005827;-4.260609;-1.589991;-5.010656;-4.265377;-1.568862;-5.013384;-4.262713;-1.582853;0.185741;0.014610;0.166358;-0.005110;0.007844;0.408946
50.69701;-5.006004;-4.269821;-1.588178;-5.013507;-4.273330;-1.581875;-5.012296;-4.264774;-1.584569;0.184268;0.036250;0.212362;0.019559;0.008066;0.206780
50.71402;-5.006164;-4.279007;-1.586349;-5.012397;-4.273577;-1.579878;-5.005417;-4.276894;-1.581764;0.183747;0.036595;0.176056;0.093826;0.002241;0.262657
50.73055;-5.006304;-4.288043;-1.585241;-5.005518;-4.286635;-1.580605;-5.005530;-4.294320;-1.572777;0.180751;0.022151;0.194832;0.023177;0.006324;0.714161
50.74587;-5.006432;-4.296863;-1.584652;-5.005539;-4.302787;-1.570956;-4.998146;-4.303885;-1.555335;0.176417;0.011780;0.169343;0.036416;0.010861;1.679760
50.76151;-5.006552;-4.305562;-1.585313;-4.998012;-4.311994;-1.553165;-5.009461;-4.306126;-1.567170;0.174001;-0.021750;0.162191;0.043385;0.002963;1.039524
50.77936;-5.006678;-4.314235;-1.584724;-5.009426;-4.315482;-1.566984;-4.990405;-4.318141;-1.564689;0.173476;0.012009;0.187112;0.003712;0.016736;1.147936
50.80106;-5.006797;-4.322757;-1.585385;-4.990354;-4.328722;-1.567297;-5.007230;-4.333948;-1.566820;0.170447;-0.024215;0.211614;-0.052170;0.011200;1.063722
50.82061;-5.006918;-4.331082;-1.584972;-5.007201;-4.342324;-1.567810;-5.001827;-4.330326;-1.582290;0.166519;0.008253;0.167521;-0.019802;0.005147;0.153672
50.83974;-5.007037;-4.339451;-1.584119;-5.001896;-4.336699;-1.581100;-5.008633;-4.331718;-1.575464;0.167402;0.017066;0.127461;0.023802;0.007896;0.495879
50.85556;-5.007148;-4.347803;-1.583064;-5.008667;-4.340254;-1.574106;-5.013908;-4.343954;-1.567175;0.167059;0.021102;0.170717;0.027162;0.007779;0.910362
50.87412;-5.007249;-4.356004;-1.582009;-5.013887;-4.351818;-1.569061;-5.010355;-4.364863;-1.578760;0.164023;0.021091;0.157280;-0.037726;0.009388;0.186194
