timestamp_s x y theta
40.400000 1.963621 3.825126 3.058288
40.500000 1.956085 3.825808 3.029538
40.600000 1.947823 3.826808 2.995788
40.700000 1.938729 3.828233 2.957038
40.800000 1.928715 3.830215 2.913288
40.900000 1.917716 3.832912 2.864538
41.000000 1.905695 3.836506 2.810788
41.100000 1.892650 3.841202 2.752038
41.200000 1.878623 3.847225 2.688288
41.300000 1.863706 3.854812 2.619538
41.400000 1.848051 3.864208 2.545788
41.500000 1.831873 3.875650 2.467038
41.600000 1.815458 3.889352 2.383288
41.700000 1.799161 3.905482 2.298149
41.800000 1.783362 3.923985 2.218010
41.900000 1.768372 3.944634 2.142871
42.000000 1.754424 3.967177 2.072732
42.100000 1.741678 3.991351 2.007593
42.200000 1.730227 4.016899 1.947454
42.300000 1.720110 4.043575 1.892314
42.400000 1.711317 4.071156 1.842175
42.500000 1.703799 4.099445 1.797036
42.600000 1.697477 4.128271 1.756897
42.700000 1.692251 4.157493 1.721758
42.800000 1.688000 4.186994 1.691619
42.900000 1.684593 4.216687 1.666480
43.000000 1.681893 4.246503 1.646340
43.100000 1.679753 4.276394 1.631201
43.200000 1.678029 4.306327 1.621062
43.300000 1.676570 4.336282 1.615923
43.400000 1.675236 4.366246 1.613364
43.500000 1.673978 4.396214 1.611050
43.600000 1.672787 4.426185 1.608956
43.700000 1.671657 4.456160 1.607061
43.800000 1.670582 4.486138 1.605344
43.900000 1.669558 4.516118 1.603789
44.000000 1.668580 4.546100 1.602378
44.100000 1.667642 4.576084 1.601097
44.200000 1.666742 4.606069 1.599935
44.300000 1.665876 4.636055 1.598878
44.400000 1.665041 4.666043 1.597917
44.500000 1.664235 4.696031 1.597043
44.600000 1.663453 4.726020 1.596246
44.700000 1.662697 4.755937 1.595520
44.800000 1.661981 4.785115 1.594857
44.900000 1.661304 4.813424 1.594253
45.000000 1.660663 4.840891 1.593701
45.100000 1.660056 4.867540 1.593198
45.200000 1.659480 4.893396 1.592738
45.300000 1.658932 4.918483 1.592319
45.400000 1.658410 4.942823 1.591937
45.500000 1.657913 4.966438 1.591588
45.600000 1.657439 4.989351 1.591269
45.700000 1.656985 5.011581 1.590979
45.800000 1.656551 5.033150 1.590714
45.900000 1.656136 5.054076 1.590472
46.000000 1.655737 5.074380 1.590251
46.100000 1.655355 5.094079 1.590050
46.200000 1.654988 5.113192 1.589866
46.300000 1.654635 5.131735 1.589698
46.400000 1.654295 5.149727 1.589545
46.500000 1.653969 5.167183 1.589406
46.600000 1.653654 5.184119 1.589278
46.700000 1.653351 5.200551 1.589162
46.800000 1.653058 5.216494 1.589056
46.900000 1.652776 5.231962 1.588959
47.000000 1.652504 5.246969 1.588871
47.100000 1.652241 5.261530 1.588790
47.200000 1.651987 5.275657 1.588717
47.300000 1.651742 5.289364 1.588650
47.400000 1.651505 5.302662 1.588589
47.500000 1.651275 5.315565 1.588533
47.600000 1.651053 5.328083 1.588482
47.700000 1.650839 5.340229 1.588435
47.800000 1.650631 5.352013 1.588393
47.900000 1.650430 5.363446 1.588354
48.000000 1.650235 5.374539 1.588319
48.100000 1.650046 5.385301 1.588287
48.200000 1.649871 5.395322 1.587006
48.300000 1.649751 5.403344 1.580726
48.400000 1.649704 5.409605 1.569446
48.500000 1.649734 5.415605 1.553166
48.600000 1.649870 5.421603 1.531886
48.700000 1.650141 5.427597 1.505606
48.800000 1.650577 5.433581 1.474326
48.900000 1.651207 5.439547 1.438046
49.000000 1.652079 5.445603 1.396766
49.100000 1.653401 5.452637 1.350486
49.200000 1.655363 5.460893 1.299206
49.300000 1.658164 5.470423 1.242926
49.400000 1.662030 5.481236 1.181645
49.500000 1.667214 5.493297 1.115365
49.600000 1.673984 5.506511 1.044085
49.700000 1.682616 5.520718 0.967805
49.800000 1.693378 5.535682 0.886525
49.900000 1.706514 5.551089 0.800245
50.000000 1.722220 5.566543 0.711465
50.100000 1.740476 5.581606 0.627685
50.200000 1.761048 5.595906 0.548905
50.300000 1.783664 5.609155 0.475125
50.400000 1.808035 5.621153 0.406345
50.500000 1.833871 5.631773 0.342564
50.600000 1.860895 5.640954 0.283784
50.700000 1.888855 5.648691 0.230004
50.800000 1.917525 5.655026 0.181224
50.900000 1.946713 5.660035 0.137444
51.000000 1.976259 5.663820 0.098664
51.100000 2.006037 5.666505 0.064884
51.200000 2.035949 5.668223 0.036104
51.300000 2.065927 5.669118 0.012324
51.400000 2.095925 5.669337 -0.006456
51.500000 2.125919 5.669031 -0.020236
51.600000 2.155897 5.668349 -0.029016
51.700000 2.185861 5.667441 -0.032797
51.800000 2.215820 5.666458 -0.031577
51.900000 2.245783 5.665548 -0.026910
52.000000 2.275755 5.664773 -0.022753
52.100000 2.305734 5.664120 -0.019050
52.200000 2.335717 5.663574 -0.015751
52.300000 2.365705 5.663124 -0.012812
52.400000 2.395696 5.662760 -0.010193
52.500000 2.425689 5.662472 -0.007860
52.600000 2.455683 5.662252 -0.005781
52.700000 2.485679 5.662093 -0.003928
52.800000 2.515676 5.661988 -0.002276
52.900000 2.545674 5.661931 -0.000804
53.000000 2.575672 5.661917 0.000508
53.100000 2.605671 5.661942 0.001677
53.200000 2.635670 5.662000 0.002720
53.300000 2.665669 5.662089 0.003649
53.400000 2.695668 5.662205 0.004478
53.500000 2.725667 5.662345 0.005217
53.600000 2.755666 5.662506 0.005876
53.700000 2.785665 5.662687 0.006464
53.800000 2.815664 5.662885 0.006988
53.900000 2.845663 5.663098 0.007455
54.000000 2.875662 5.663325 0.007873
54.100000 2.905661 5.663564 0.008245
54.200000 2.935660 5.663814 0.008577
54.300000 2.965658 5.664074 0.008873
54.400000 2.995657 5.664342 0.009137
54.500000 3.025656 5.664618 0.009373
54.600000 3.055655 5.664901 0.009584
54.700000 3.085653 5.665190 0.009772
54.800000 3.115652 5.665484 0.009939
54.900000 3.145650 5.665783 0.010089
55.000000 3.175649 5.666087 0.010223
55.100000 3.205647 5.666395 0.010342
55.200000 3.235645 5.666706 0.010449
55.300000 3.265644 5.667020 0.010544
55.400000 3.295642 5.667337 0.010629
55.500000 3.325640 5.667656 0.010705
55.600000 3.355639 5.667978 0.010773
55.700000 3.385637 5.668302 0.010834
55.800000 3.415635 5.668627 0.010888
55.900000 3.445633 5.668954 0.010937
56.000000 3.475631 5.669283 0.010980
56.100000 3.505630 5.669612 0.011019
56.200000 3.535628 5.669943 0.011053
56.300000 3.565626 5.670275 0.011084
56.400000 3.595624 5.670608 0.011112
56.500000 3.625622 5.670941 0.011137
