32;48;4.95;7.43;0.5;0.74;64679
41;44;6.34;6.81;0.63;0.68;64805
41;41;6.34;6.34;0.63;0.63;64924
37;39;5.72;6.03;0.57;0.6;65044
36;39;5.57;6.03;0.56;0.6;65161
40;40;6.19;6.19;0.62;0.62;65280
39;40;6.03;6.19;0.6;0.62;65399
38;40;5.88;6.19;0.59;0.62;65516
40;40;6.19;6.19;0.62;0.62;65635
38;42;5.88;6.5;0.59;0.65;65755
44;45;6.81;6.96;0.68;0.7;65888
39;39;6.03;6.03;0.6;0.6;66007
38;42;5.88;6.5;0.59;0.65;66126
41;40;6.34;6.19;0.63;0.62;66248
38;38;5.88;5.88;0.59;0.59;66365
39;40;6.03;6.19;0.6;0.62;66484
39;39;6.03;6.03;0.6;0.6;66603
36;38;5.57;5.88;0.56;0.59;66720
39;40;6.03;6.19;0.6;0.62;66842
39;40;6.03;6.19;0.6;0.62;66962
40;42;6.19;6.5;0.62;0.65;67085
39;40;6.03;6.19;0.6;0.62;67204
38;39;5.88;6.03;0.59;0.6;67323
36;37;5.57;5.72;0.56;0.57;67440
39;40;6.03;6.19;0.6;0.62;67559
38;40;5.88;6.19;0.59;0.62;67678
37;38;5.72;5.88;0.57;0.59;67795
40;40;6.19;6.19;0.62;0.62;67916
39;41;6.03;6.34;0.6;0.63;68039
38;39;5.88;6.03;0.59;0.6;68158
38;41;5.88;6.34;0.59;0.63;68275
43;43;6.65;6.65;0.67;0.67;68408
38;40;5.88;6.19;0.59;0.62;68528
36;38;5.57;5.88;0.56;0.59;68645
38;39;5.88;6.03;0.59;0.6;68764
39;41;6.03;6.34;0.6;0.63;68886
38;40;5.88;6.19;0.59;0.62;69004
38;39;5.88;6.03;0.59;0.6;69123
39;41;6.03;6.34;0.6;0.63;69243
38;39;5.88;6.03;0.59;0.6;69360
39;40;6.03;6.19;0.6;0.62;69479
38;39;5.88;6.03;0.59;0.6;69599
39;40;6.03;6.19;0.6;0.62;69716
45;46;6.96;7.12;0.7;0.71;69854
42;44;6.5;6.81;0.65;0.68;69984
38;40;5.88;6.19;0.59;0.62;70104
37;39;5.72;6.03;0.57;0.6;70221
39;41;6.03;6.34;0.6;0.63;70340
37;39;5.72;6.03;0.57;0.6;70460
38;40;5.88;6.19;0.59;0.62;70577
34;38;5.26;5.88;0.53;0.59;70696
31;36;4.8;5.57;0.48;0.56;70816
29;41;4.49;6.34;0.45;0.63;70946
26;37;4.02;5.72;0.4;0.57;71065
25;33;3.87;5.11;0.39;0.51;71185
26;34;4.02;5.26;0.4;0.53;71303
27;32;4.18;4.95;0.42;0.5;71422
25;30;3.87;4.64;0.39;0.46;71525
