contdir;contesq;veldir;velesq;disdir;diseq;tmp
25;24;5.11;4.91;0.51;0.49;275467
24;23;4.91;4.71;0.49;0.47;275580
26;24;5.32;4.91;0.53;0.49;275693
24;24;4.91;4.91;0.49;0.49;275806
25;25;5.11;5.11;0.51;0.51;275919
26;24;5.32;4.91;0.53;0.49;276032
26;25;5.32;5.11;0.53;0.51;276147
25;25;5.11;5.11;0.51;0.51;276262
25;24;5.11;4.91;0.51;0.49;276375
26;25;5.32;5.11;0.53;0.51;276488
26;24;5.32;4.91;0.53;0.49;276600
24;24;4.91;4.91;0.49;0.49;276713
24;23;4.91;4.71;0.49;0.47;276825
25;25;5.11;5.11;0.51;0.51;276938
24;23;4.91;4.71;0.49;0.47;277050
26;25;5.32;5.11;0.53;0.51;277165
25;24;5.11;4.91;0.51;0.49;277278
24;23;4.91;4.71;0.49;0.47;277391
24;23;4.91;4.71;0.49;0.47;277503
24;21;4.91;4.3;0.49;0.43;277616
25;21;5.11;4.3;0.51;0.43;277728
24;21;4.91;4.3;0.49;0.43;277841
25;21;5.11;4.3;0.51;0.43;277953
24;21;4.91;4.3;0.49;0.43;278068
25;22;5.11;4.5;0.51;0.45;278183
27;21;5.52;4.3;0.55;0.43;278296
24;22;4.91;4.5;0.49;0.45;278409
25;21;5.11;4.3;0.51;0.43;278521
31;27;6.34;5.52;0.63;0.55;278664
28;26;5.73;5.32;0.57;0.53;278794
26;23;5.32;4.71;0.53;0.47;278906
26;23;5.32;4.71;0.53;0.47;279019
25;24;5.11;4.91;0.51;0.49;279131
27;23;5.52;4.71;0.55;0.47;279246
25;23;5.11;4.71;0.51;0.47;279359
24;22;4.91;4.5;0.49;0.45;279472
24;21;4.91;4.3;0.49;0.43;279584
23;21;4.71;4.3;0.47;0.43;279697
24;22;4.91;4.5;0.49;0.45;279812
23;22;4.71;4.5;0.47;0.45;279925
20;33;4.09;6.75;0.41;0.68;280037
2;51;0.41;10.43;0.04;1.04;280150
0;49;0;10.02;0;1;280271
0;45;0;9.21;0;0.92;280384
0;45;0;9.21;0;0.92;280497
43;17;8.8;3.48;0.88;0.35;280611
20;42;4.09;8.59;0.41;0.86;280723
20;38;4.09;7.77;0.41;0.78;280836
53;7;10.84;1.43;1.08;0.14;280948
20;43;4.09;8.8;0.41;0.88;281061
43;20;8.8;4.09;0.88;0.41;281173
42;23;8.59;4.71;0.86;0.47;281295
45;24;9.21;4.91;0.92;0.49;281408
47;3;9.61;0.61;0.96;0.06;281521
37;10;7.57;2.05;0.76;0.2;281636
33;14;6.75;2.86;0.68;0.29;281749
33;14;6.75;2.86;0.68;0.29;281861
34;15;6.96;3.07;0.7;0.31;281974
33;14;6.75;2.86;0.68;0.29;282086
32;16;6.55;3.27;0.65;0.33;282199
32;20;6.55;4.09;0.65;0.41;282320
36;15;7.36;3.07;0.74;0.31;282433
24;21;4.91;4.3;0.49;0.43;282546
25;21;5.11;4.3;0.51;0.43;282659
23;22;4.71;4.5;0.47;0.45;282771
26;21;5.32;4.3;0.53;0.43;282884
27;20;5.52;4.09;0.55;0.41;282996
38;19;7.77;3.89;0.78;0.39;283128
38;7;7.77;1.43;0.78;0.14;283240
37;7;7.57;1.43;0.76;0.14;283357
38;7;7.77;1.43;0.78;0.14;283470
36;8;7.36;1.64;0.74;0.16;283583
37;10;7.57;2.05;0.76;0.2;283695
36;10;7.36;2.05;0.74;0.2;283808
36;12;7.36;2.45;0.74;0.25;283920
35;11;7.16;2.25;0.72;0.23;284033
33;12;6.75;2.45;0.68;0.25;284145
24;24;4.91;4.91;0.49;0.49;284258
14;36;2.86;7.36;0.29;0.74;284380
27;25;5.52;5.11;0.55;0.51;284493
27;23;5.52;4.71;0.55;0.47;284606
27;24;5.52;4.91;0.55;0.49;284719
24;24;4.91;4.91;0.49;0.49;284831
24;24;4.91;4.91;0.49;0.49;284944
26;24;5.32;4.91;0.53;0.49;285059
26;24;5.32;4.91;0.53;0.49;285172
23;24;4.71;4.91;0.47;0.49;285284
27;25;5.52;5.11;0.55;0.51;285406
24;24;4.91;4.91;0.49;0.49;285519
25;24;5.11;4.91;0.51;0.49;285632
24;23;4.91;4.71;0.49;0.47;285744
27;25;5.52;5.11;0.55;0.51;285857
26;23;5.32;4.71;0.53;0.47;285969
27;24;5.52;4.91;0.55;0.49;286082
24;23;4.91;4.71;0.49;0.47;286194
24;24;4.91;4.91;0.49;0.49;286307
28;23;5.73;4.71;0.57;0.47;286422
28;24;5.73;4.91;0.57;0.49;286535
26;24;5.32;4.91;0.53;0.49;286647
25;24;5.11;4.91;0.51;0.49;286762
25;24;5.11;4.91;0.51;0.49;286874
27;24;5.52;4.91;0.55;0.49;286986
24;24;4.91;4.91;0.49;0.49;287098
26;24;5.32;4.91;0.53;0.49;287210
26;24;5.32;4.91;0.53;0.49;287322
24;25;4.91;5.11;0.49;0.51;287437
26;25;5.32;5.11;0.53;0.51;287550
17;32;3.48;6.55;0.35;0.65;287662
16;35;3.27;7.16;0.33;0.72;287774
13;36;2.66;7.36;0.27;0.74;287889
13;34;2.66;6.96;0.27;0.7;288001
12;34;2.45;6.96;0.25;0.7;288113
12;35;2.45;7.16;0.25;0.72;288225
12;34;2.45;6.96;0.25;0.7;288337
13;38;2.66;7.77;0.27;0.78;288461
13;35;2.66;7.16;0.27;0.72;288574
13;34;2.66;6.96;0.27;0.7;288687
14;34;2.86;6.96;0.29;0.7;288799
14;33;2.86;6.75;0.29;0.68;288911
14;34;2.86;6.96;0.29;0.7;289023
14;34;2.86;6.96;0.29;0.7;289135
15;33;3.07;6.75;0.31;0.68;289247
14;35;2.86;7.16;0.29;0.72;289361
14;35;2.86;7.16;0.29;0.72;289476
12;34;2.45;6.96;0.25;0.7;289589
16;31;3.27;6.34;0.33;0.63;289702
28;20;5.73;4.09;0.57;0.41;289814
38;12;7.77;2.45;0.78;0.25;289926
36;12;7.36;2.45;0.74;0.25;290038
39;11;7.98;2.25;0.8;0.23;290153
36;11;7.36;2.25;0.74;0.23;290265
33;14;6.75;2.86;0.68;0.29;290377
30;24;6.14;4.91;0.61;0.49;290499
38;14;7.77;2.86;0.78;0.29;290612
36;14;7.36;2.86;0.74;0.29;290725
34;14;6.96;2.86;0.7;0.29;290837
30;21;6.14;4.3;0.61;0.43;290949
25;25;5.11;5.11;0.51;0.51;291061
24;24;4.91;4.91;0.49;0.49;291173
24;23;4.91;4.71;0.49;0.47;291285
25;24;5.11;4.91;0.51;0.49;291397
27;24;5.52;4.91;0.55;0.49;291514
29;24;5.93;4.91;0.59;0.49;291627
28;23;5.73;4.71;0.57;0.47;291740
25;24;5.11;4.91;0.51;0.49;291855
23;29;4.71;5.93;0.47;0.59;291967
16;35;3.27;7.16;0.33;0.72;292079
24;26;4.91;5.32;0.49;0.53;292191
34;17;6.96;3.48;0.7;0.35;292303
23;27;4.71;5.52;0.47;0.55;292415
24;41;4.91;8.39;0.49;0.84;292557
42;11;8.59;2.25;0.86;0.23;292670
39;11;7.98;2.25;0.8;0.23;292782
37;10;7.57;2.05;0.76;0.2;292894
37;11;7.57;2.25;0.76;0.23;293006
35;15;7.16;3.07;0.72;0.31;293118
28;22;5.73;4.5;0.57;0.45;293230
36;12;7.36;2.45;0.74;0.25;293342
37;11;7.57;2.25;0.76;0.23;293454
40;13;8.18;2.66;0.82;0.27;293578
38;11;7.77;2.25;0.78;0.23;293691
35;11;7.16;2.25;0.72;0.23;293804
35;12;7.16;2.45;0.72;0.25;293916
36;12;7.36;2.45;0.74;0.25;294028
35;13;7.16;2.66;0.72;0.27;294140
35;13;7.16;2.66;0.72;0.27;294252
36;12;7.36;2.45;0.74;0.25;294364
32;16;6.55;3.27;0.65;0.33;294476
30;26;6.14;5.32;0.61;0.53;294597
37;14;7.57;2.86;0.76;0.29;294710
34;14;6.96;2.86;0.7;0.29;294823
27;20;5.52;4.09;0.55;0.41;294935
24;26;4.91;5.32;0.49;0.53;295047
24;24;4.91;4.91;0.49;0.49;295159
22;30;4.5;6.14;0.45;0.61;295274
18;36;3.68;7.36;0.37;0.74;295386
28;22;5.73;4.5;0.57;0.45;295498
33;22;6.75;4.5;0.68;0.45;295616
27;25;5.52;5.11;0.55;0.51;295729
20;29;4.09;5.93;0.41;0.59;295842
26;24;5.32;4.91;0.53;0.49;295954
24;24;4.91;4.91;0.49;0.49;296066
21;28;4.3;5.73;0.43;0.57;296178
13;35;2.66;7.16;0.27;0.72;296290
21;27;4.3;5.52;0.43;0.55;296402
18;32;3.68;6.55;0.37;0.65;296514
24;28;4.91;5.73;0.49;0.57;296632
27;24;5.52;4.91;0.55;0.49;296745
28;22;5.73;4.5;0.57;0.45;296858
29;22;5.93;4.5;0.59;0.45;296973
22;27;4.5;5.52;0.45;0.55;297085
22;30;4.5;6.14;0.45;0.61;297197
36;21;7.36;4.3;0.74;0.43;297319
16;36;3.27;7.36;0.33;0.74;297431
25;25;5.11;5.11;0.51;0.51;297543
26;26;5.32;5.32;0.53;0.53;297665
25;24;5.11;4.91;0.51;0.49;297779
24;24;4.91;4.91;0.49;0.49;297892
25;24;5.11;4.91;0.51;0.49;298004
25;24;5.11;4.91;0.51;0.49;298116
27;25;5.52;5.11;0.55;0.51;298228
26;26;5.32;5.32;0.53;0.53;298340
26;25;5.32;5.11;0.53;0.51;298452
25;25;5.11;5.11;0.51;0.51;298564
26;25;5.32;5.11;0.53;0.51;298681
26;26;5.32;5.32;0.53;0.53;298794
24;24;4.91;4.91;0.49;0.49;298906
22;24;4.5;4.91;0.45;0.49;299018
23;25;4.71;5.11;0.47;0.51;299130
23;24;4.71;4.91;0.47;0.49;299242
27;25;5.52;5.11;0.55;0.51;299354
25;24;5.11;4.91;0.51;0.49;299466
25;24;5.11;4.91;0.51;0.49;299578
24;25;4.91;5.11;0.49;0.51;299693
29;21;5.93;4.3;0.59;0.43;299806
36;14;7.36;2.86;0.74;0.29;299918
26;23;5.32;4.71;0.53;0.47;300030
26;25;5.32;5.11;0.53;0.51;300142
25;24;5.11;4.91;0.51;0.49;300254
32;29;6.55;5.93;0.65;0.59;300394
25;24;5.11;4.91;0.51;0.49;300508
26;24;5.32;4.91;0.53;0.49;300620
27;23;5.52;4.71;0.55;0.47;300735
26;24;5.32;4.91;0.53;0.49;300848
26;24;5.32;4.91;0.53;0.49;300960
28;25;5.73;5.11;0.57;0.51;301072
25;23;5.11;4.71;0.51;0.47;301184
23;23;4.71;4.71;0.47;0.47;301296
26;23;5.32;4.71;0.53;0.47;301408
25;23;5.11;4.71;0.51;0.47;301520
23;22;4.71;4.5;0.47;0.45;301632
25;24;5.11;4.91;0.51;0.49;301747
26;25;5.32;5.11;0.53;0.51;301869
27;24;5.52;4.91;0.55;0.49;301981
27;23;5.52;4.71;0.55;0.47;302095
25;23;5.11;4.71;0.51;0.47;302208
26;23;5.32;4.71;0.53;0.47;302321
25;23;5.11;4.71;0.51;0.47;302434
24;23;4.91;4.71;0.49;0.47;302547
24;24;4.91;4.91;0.49;0.49;302660
26;24;5.32;4.91;0.53;0.49;302775
24;23;4.91;4.71;0.49;0.47;302888
28;24;5.73;4.91;0.57;0.49;303001
13;45;2.66;9.21;0.27;0.92;303114
0;46;0;9.41;0;0.94;303227
0;44;0;9;0;0.9;303340
0;44;0;9;0;0.9;303453
0;43;0;8.8;0;0.88;303566
0;44;0;9;0;0.9;303679
0;47;0;9.61;0;0.96;303801
0;44;0;9;0;0.9;303916
0;44;0;9;0;0.9;304029
0;45;0;9.21;0;0.92;304142
0;45;0;9.21;0;0.92;304255
0;45;0;9.21;0;0.92;304368
0;47;0;9.61;0;0.96;304481
10;39;2.05;7.98;0.2;0.8;304594
12;35;2.45;7.16;0.25;0.72;304707
11;38;2.25;7.77;0.23;0.78;304828
10;36;2.05;7.36;0.2;0.74;304941
9;36;1.84;7.36;0.18;0.74;305054
10;36;2.05;7.36;0.2;0.74;305167
9;35;1.84;7.16;0.18;0.72;305280
9;36;1.84;7.36;0.18;0.74;305393
8;36;1.64;7.36;0.16;0.74;305506
8;34;1.64;6.96;0.16;0.7;305621
8;35;1.64;7.16;0.16;0.72;305734
8;35;1.64;7.16;0.16;0.72;305849
8;35;1.64;7.16;0.16;0.72;305962
30;21;6.14;4.3;0.61;0.43;306075
31;14;6.34;2.86;0.63;0.29;306189
30;16;6.14;3.27;0.61;0.33;306302
28;21;5.73;4.3;0.57;0.43;306415
13;36;2.66;7.36;0.27;0.74;306528
36;22;7.36;4.5;0.74;0.45;306655
29;24;5.93;4.91;0.59;0.49;306773
23;32;4.71;6.55;0.47;0.65;306895
13;37;2.66;7.57;0.27;0.76;307008
35;18;7.16;3.68;0.72;0.37;307121
30;19;6.14;3.89;0.61;0.39;307234
26;25;5.32;5.11;0.53;0.51;307349
19;34;3.89;6.96;0.39;0.7;307462
25;26;5.11;5.32;0.51;0.53;307575
26;25;5.32;5.11;0.53;0.51;307688
25;24;5.11;4.91;0.51;0.49;307801
25;25;5.11;5.11;0.51;0.51;307916
26;24;5.32;4.91;0.53;0.49;308029
24;24;4.91;4.91;0.49;0.49;308142
25;25;5.11;5.11;0.51;0.51;308255
24;25;4.91;5.11;0.49;0.51;308368
24;25;4.91;5.11;0.49;0.51;308481
24;24;4.91;4.91;0.49;0.49;308594
25;24;5.11;4.91;0.51;0.49;308707
23;24;4.71;4.91;0.47;0.49;308820
25;25;5.11;5.11;0.51;0.51;308935
25;25;5.11;5.11;0.51;0.51;309050
25;25;5.11;5.11;0.51;0.51;309163
23;23;4.71;4.71;0.47;0.47;309276
25;25;5.11;5.11;0.51;0.51;309389
25;24;5.11;4.91;0.51;0.49;309502
27;24;5.52;4.91;0.55;0.49;309615
26;24;5.32;4.91;0.53;0.49;309728
24;24;4.91;4.91;0.49;0.49;309841
25;25;5.11;5.11;0.51;0.51;309956
24;25;4.91;5.11;0.49;0.51;310069
26;25;5.32;5.11;0.53;0.51;310182
23;25;4.71;5.11;0.47;0.51;310295
24;24;4.91;4.91;0.49;0.49;310408
23;24;4.71;4.91;0.47;0.49;310521
24;24;4.91;4.91;0.49;0.49;310634
24;24;4.91;4.91;0.49;0.49;310749
24;25;4.91;5.11;0.49;0.51;310862
24;24;4.91;4.91;0.49;0.49;310977
24;25;4.91;5.11;0.49;0.51;311090
24;24;4.91;4.91;0.49;0.49;311203
25;26;5.11;5.32;0.51;0.53;311325
23;23;4.71;4.71;0.47;0.47;311438
24;24;4.91;4.91;0.49;0.49;311551
24;24;4.91;4.91;0.49;0.49;311664
24;24;4.91;4.91;0.49;0.49;311777
22;23;4.5;4.71;0.45;0.47;311890
25;23;5.11;4.71;0.51;0.47;312005
23;24;4.71;4.91;0.47;0.49;312118
23;23;4.71;4.71;0.47;0.47;312231
23;23;4.71;4.71;0.47;0.47;312344
12;41;2.45;8.39;0.25;0.84;312459
0;45;0;9.21;0;0.92;312572
0;46;0;9.41;0;0.94;312685
0;44;0;9;0;0.9;312798
0;45;0;9.21;0;0.92;312911
0;50;0;10.23;0;1.02;313033
0;46;0;9.41;0;0.94;313146
0;46;0;9.41;0;0.94;313259
3;43;0.61;8.8;0.06;0.88;313372
13;34;2.66;6.96;0.27;0.7;313485
11;35;2.25;7.16;0.23;0.72;313598
10;36;2.05;7.36;0.2;0.74;313711
9;35;1.84;7.16;0.18;0.72;313824
9;35;1.84;7.16;0.18;0.72;313937
11;38;2.25;7.77;0.23;0.78;314058
10;36;2.05;7.36;0.2;0.74;314171
9;35;1.84;7.16;0.18;0.72;314286
9;35;1.84;7.16;0.18;0.72;314399
8;35;1.64;7.16;0.16;0.72;314512
8;34;1.64;6.96;0.16;0.7;314625
15;31;3.07;6.34;0.31;0.63;314739
22;24;4.5;4.91;0.45;0.49;314852
22;23;4.5;4.71;0.45;0.47;314965
26;26;5.32;5.32;0.53;0.53;315087
24;23;4.91;4.71;0.49;0.47;315200
23;23;4.71;4.71;0.47;0.47;315313
24;23;4.91;4.71;0.49;0.47;315426
27;21;5.52;4.3;0.55;0.43;315539
25;23;5.11;4.71;0.51;0.47;315652
24;24;4.91;4.91;0.49;0.49;315765
25;25;5.11;5.11;0.51;0.51;315878
25;24;5.11;4.91;0.51;0.49;315993
32;30;6.55;6.14;0.65;0.61;316135
29;21;5.93;4.3;0.59;0.43;316248
40;12;8.18;2.45;0.82;0.25;316361
37;12;7.57;2.45;0.76;0.25;316474
32;15;6.55;3.07;0.65;0.31;316587
27;21;5.52;4.3;0.55;0.43;316700
34;13;6.96;2.66;0.7;0.27;316813
37;11;7.57;2.25;0.76;0.23;316926
33;13;6.75;2.66;0.68;0.27;317039
39;14;7.98;2.86;0.8;0.29;317161
34;14;6.96;2.86;0.7;0.29;317274
34;15;6.96;3.07;0.7;0.31;317387
36;15;7.36;3.07;0.74;0.31;317500
35;15;7.16;3.07;0.72;0.31;317613
34;15;6.96;3.07;0.7;0.31;317728
26;23;5.32;4.71;0.53;0.47;317841
24;26;4.91;5.32;0.49;0.53;317954
25;24;5.11;4.91;0.51;0.49;318067
29;25;5.93;5.11;0.59;0.51;318188
35;23;7.16;4.71;0.72;0.47;318301
24;23;4.91;4.71;0.49;0.47;318414
25;23;5.11;4.71;0.51;0.47;318527
21;25;4.3;5.11;0.43;0.51;318640
13;35;2.66;7.16;0.27;0.72;318753
13;34;2.66;6.96;0.27;0.7;318866
13;34;2.66;6.96;0.27;0.7;318979
13;34;2.66;6.96;0.27;0.7;319092
20;34;4.09;6.96;0.41;0.7;319214
35;16;7.16;3.27;0.72;0.33;319327
31;20;6.34;4.09;0.63;0.41;319442
14;35;2.86;7.16;0.29;0.72;319555
26;26;5.32;5.32;0.53;0.53;319668
25;23;5.11;4.71;0.51;0.47;319781
24;24;4.91;4.91;0.49;0.49;319894
26;25;5.32;5.11;0.53;0.51;320007
24;25;4.91;5.11;0.49;0.51;320120
27;26;5.52;5.32;0.55;0.53;320242
25;24;5.11;4.91;0.51;0.49;320355
23;24;4.71;4.91;0.47;0.49;320468
23;24;4.71;4.91;0.47;0.49;320581
25;25;5.11;5.11;0.51;0.51;320694
23;24;4.71;4.91;0.47;0.49;320806
25;26;5.11;5.32;0.51;0.53;320928
25;25;5.11;5.11;0.51;0.51;321041
24;25;4.91;5.11;0.49;0.51;321156
24;25;4.91;5.11;0.49;0.51;321271
24;25;4.91;5.11;0.49;0.51;321384
24;24;4.91;4.91;0.49;0.49;321497
22;24;4.5;4.91;0.45;0.49;321610
23;24;4.71;4.91;0.47;0.49;321723
25;24;5.11;4.91;0.51;0.49;321836
26;25;5.32;5.11;0.53;0.51;321949
23;24;4.71;4.91;0.47;0.49;322062
23;25;4.71;5.11;0.47;0.51;322175
24;25;4.91;5.11;0.49;0.51;322290
24;24;4.91;4.91;0.49;0.49;322403
24;25;4.91;5.11;0.49;0.51;322516
24;24;4.91;4.91;0.49;0.49;322629
25;24;5.11;4.91;0.51;0.49;322742
23;25;4.71;5.11;0.47;0.51;322857
23;24;4.71;4.91;0.47;0.49;322970
23;23;4.71;4.71;0.47;0.47;323083
24;24;4.91;4.91;0.49;0.49;323197
24;24;4.91;4.91;0.49;0.49;323312
24;24;4.91;4.91;0.49;0.49;323425
24;24;4.91;4.91;0.49;0.49;323538
25;24;5.11;4.91;0.51;0.49;323651
19;30;3.89;6.14;0.39;0.61;323764
7;42;1.43;8.59;0.14;0.86;323877
38;15;7.77;3.07;0.78;0.31;323990
31;18;6.34;3.68;0.63;0.37;324103
23;23;4.71;4.71;0.47;0.47;324216
24;25;4.91;5.11;0.49;0.51;324331
23;24;4.71;4.91;0.47;0.49;324444
25;24;5.11;4.91;0.51;0.49;324559
26;24;5.32;4.91;0.53;0.49;324672
24;24;4.91;4.91;0.49;0.49;324785
26;24;5.32;4.91;0.53;0.49;324898
25;24;5.11;4.91;0.51;0.49;325011
26;24;5.32;4.91;0.53;0.49;325124
31;19;6.34;3.89;0.63;0.39;325237
37;15;7.57;3.07;0.76;0.31;325359
34;13;6.96;2.66;0.7;0.27;325472
35;24;7.16;4.91;0.72;0.49;325609
19;35;3.89;7.16;0.39;0.72;325722
43;23;8.8;4.71;0.88;0.47;325835
33;25;6.75;5.11;0.68;0.51;325948
20;40;4.09;8.18;0.41;0.82;326061
50;11;10.23;2.25;1.02;0.23;326174
27;23;5.52;4.71;0.55;0.47;326289
25;27;5.11;5.52;0.51;0.55;326411
25;24;5.11;4.91;0.51;0.49;326524
24;24;4.91;4.91;0.49;0.49;326637
25;24;5.11;4.91;0.51;0.49;326750
21;35;4.3;7.16;0.43;0.72;326863
43;24;8.8;4.91;0.88;0.49;326976
40;14;8.18;2.86;0.82;0.29;327089
24;25;4.91;5.11;0.49;0.51;327202
22;25;4.5;5.11;0.45;0.51;327315
24;24;4.91;4.91;0.49;0.49;327430
24;24;4.91;4.91;0.49;0.49;327543
25;23;5.11;4.71;0.51;0.47;327656
26;23;5.32;4.71;0.53;0.47;327769
25;25;5.11;5.11;0.51;0.51;327882
25;24;5.11;4.91;0.51;0.49;327997
25;23;5.11;4.71;0.51;0.47;328110
25;23;5.11;4.71;0.51;0.47;328223
24;23;4.91;4.71;0.49;0.47;328335
25;24;5.11;4.91;0.51;0.49;328450
25;23;5.11;4.71;0.51;0.47;328563
25;24;5.11;4.91;0.51;0.49;328676
25;23;5.11;4.71;0.51;0.47;328788
25;24;5.11;4.91;0.51;0.49;328901
26;23;5.32;4.71;0.53;0.47;329013
25;24;5.11;4.91;0.51;0.49;329126
25;22;5.11;4.5;0.51;0.45;329238
24;24;4.91;4.91;0.49;0.49;329351
27;23;5.52;4.71;0.55;0.47;329466
25;24;5.11;4.91;0.51;0.49;329579
27;24;5.52;4.91;0.55;0.49;329694
25;23;5.11;4.71;0.51;0.47;329807
25;23;5.11;4.71;0.51;0.47;329919
25;23;5.11;4.71;0.51;0.47;330032
25;22;5.11;4.5;0.51;0.45;330144
24;23;4.91;4.71;0.49;0.47;330256
27;25;5.52;5.11;0.55;0.51;330378
25;24;5.11;4.91;0.51;0.49;330493
25;23;5.11;4.71;0.51;0.47;330606
24;24;4.91;4.91;0.49;0.49;330719
25;23;5.11;4.71;0.51;0.47;330831
27;24;5.52;4.91;0.55;0.49;330944
28;23;5.73;4.71;0.57;0.47;331056
25;24;5.11;4.91;0.51;0.49;331169
25;23;5.11;4.71;0.51;0.47;331281
26;24;5.32;4.91;0.53;0.49;331396
26;24;5.32;4.91;0.53;0.49;331511
27;24;5.52;4.91;0.55;0.49;331624
24;24;4.91;4.91;0.49;0.49;331737
27;25;5.52;5.11;0.55;0.51;331855
24;24;4.91;4.91;0.49;0.49;331967
25;23;5.11;4.71;0.51;0.47;332080
24;24;4.91;4.91;0.49;0.49;332192
25;23;5.11;4.71;0.51;0.47;332305
24;23;4.91;4.71;0.49;0.47;332417
24;24;4.91;4.91;0.49;0.49;332532
27;24;5.52;4.91;0.55;0.49;332645
24;24;4.91;4.91;0.49;0.49;332758
26;23;5.32;4.71;0.53;0.47;332870
26;24;5.32;4.91;0.53;0.49;332983
24;25;4.91;5.11;0.49;0.51;333098
25;24;5.11;4.91;0.51;0.49;333211
24;23;4.91;4.71;0.49;0.47;333323
23;24;4.71;4.91;0.47;0.49;333436
28;25;5.73;5.11;0.57;0.51;333551
25;24;5.11;4.91;0.51;0.49;333664
24;24;4.91;4.91;0.49;0.49;333777
25;24;5.11;4.91;0.51;0.49;333890
23;23;4.71;4.71;0.47;0.47;334002
25;24;5.11;4.91;0.51;0.49;334115
25;25;5.11;5.11;0.51;0.51;334227
25;24;5.11;4.91;0.51;0.49;334340
23;23;4.71;4.71;0.47;0.47;334452
32;24;6.55;4.91;0.65;0.49;334567
24;24;4.91;4.91;0.49;0.49;334680
24;24;4.91;4.91;0.49;0.49;334793
24;24;4.91;4.91;0.49;0.49;334904
26;24;5.32;4.91;0.53;0.49;335016
24;22;4.91;4.5;0.49;0.45;335124
31;30;6.34;6.14;0.63;0.61;335263
26;23;5.32;4.71;0.53;0.47;335375
24;25;4.91;5.11;0.49;0.51;335488
29;24;5.93;4.91;0.59;0.49;335603
24;24;4.91;4.91;0.49;0.49;335716
24;25;4.91;5.11;0.49;0.51;335829
25;23;5.11;4.71;0.51;0.47;335942
24;24;4.91;4.91;0.49;0.49;336054
26;23;5.32;4.71;0.53;0.47;336167
25;22;5.11;4.5;0.51;0.45;336279
25;23;5.11;4.71;0.51;0.47;336392
28;22;5.73;4.5;0.57;0.45;336504
28;24;5.73;4.91;0.57;0.49;336621
26;23;5.32;4.71;0.53;0.47;336734
28;22;5.73;4.5;0.57;0.45;336847
25;23;5.11;4.71;0.51;0.47;336959
28;23;5.73;4.71;0.57;0.47;337072
27;22;5.52;4.5;0.55;0.45;337184
26;23;5.32;4.71;0.53;0.47;337297
25;21;5.11;4.3;0.51;0.43;337409
27;22;5.52;4.5;0.55;0.45;337522
25;22;5.11;4.5;0.51;0.45;337637
25;22;5.11;4.5;0.51;0.45;337750
25;23;5.11;4.71;0.51;0.47;337862
25;23;5.11;4.71;0.51;0.47;337975
25;23;5.11;4.71;0.51;0.47;338087
24;23;4.91;4.71;0.49;0.47;338200
26;24;5.32;4.91;0.53;0.49;338315
27;22;5.52;4.5;0.55;0.45;338428
25;23;5.11;4.71;0.51;0.47;338540
25;22;5.11;4.5;0.51;0.45;338655
27;23;5.52;4.71;0.55;0.47;338768
29;23;5.93;4.71;0.59;0.47;338881
27;23;5.52;4.71;0.55;0.47;338993
26;22;5.32;4.5;0.53;0.45;339106
26;23;5.32;4.71;0.53;0.47;339218
25;23;5.11;4.71;0.51;0.47;339330
24;24;4.91;4.91;0.49;0.49;339442
25;25;5.11;5.11;0.51;0.51;339557
24;25;4.91;5.11;0.49;0.51;339672
24;24;4.91;4.91;0.49;0.49;339785
24;24;4.91;4.91;0.49;0.49;339897
24;25;4.91;5.11;0.49;0.51;340012
24;25;4.91;5.11;0.49;0.51;340126
23;24;4.71;4.91;0.47;0.49;340239
25;21;5.11;4.3;0.51;0.43;340351
33;12;6.75;2.45;0.68;0.25;340464
33;15;6.75;3.07;0.68;0.31;340576
25;22;5.11;4.5;0.51;0.45;340691
23;24;4.71;4.91;0.47;0.49;340804
24;23;4.91;4.71;0.49;0.47;340917
24;23;4.91;4.71;0.49;0.47;341029
24;24;4.91;4.91;0.49;0.49;341142
28;19;5.73;3.89;0.57;0.39;341254
22;23;4.5;4.71;0.45;0.47;341367
22;25;4.5;5.11;0.45;0.51;341479
24;23;4.91;4.71;0.49;0.47;341592
25;24;5.11;4.91;0.51;0.49;341711
24;24;4.91;4.91;0.49;0.49;341824
24;23;4.91;4.71;0.49;0.47;341937
24;24;4.91;4.91;0.49;0.49;342049
24;24;4.91;4.91;0.49;0.49;342161
27;21;5.52;4.3;0.55;0.43;342273
32;16;6.55;3.27;0.65;0.33;342385
23;25;4.71;5.11;0.47;0.51;342498
30;20;6.14;4.09;0.61;0.41;342610
25;25;5.11;5.11;0.51;0.51;342725
24;24;4.91;4.91;0.49;0.49;342838
24;23;4.91;4.71;0.49;0.47;342950
24;23;4.91;4.71;0.49;0.47;343062
32;15;6.55;3.07;0.65;0.31;343174
31;16;6.34;3.27;0.63;0.33;343286
22;25;4.5;5.11;0.45;0.51;343401
21;27;4.3;5.52;0.43;0.55;343513
24;26;4.91;5.32;0.49;0.53;343625
39;14;7.98;2.86;0.8;0.29;343746
20;32;4.09;6.55;0.41;0.65;343859
35;17;7.16;3.48;0.72;0.35;343971
27;20;5.52;4.09;0.55;0.41;344083
27;27;5.52;5.52;0.55;0.55;344214
25;23;5.11;4.71;0.51;0.47;344326
25;23;5.11;4.71;0.51;0.47;344438
24;22;4.91;4.5;0.49;0.45;344550
25;23;5.11;4.71;0.51;0.47;344662
26;24;5.32;4.91;0.53;0.49;344783
26;23;5.32;4.71;0.53;0.47;344897
