contdir;contesq;veldir;velesq;disdir;diseq;tmp
25;23;5.11;4.71;0.51;0.47;344662
26;24;5.32;4.91;0.53;0.49;344783
26;23;5.32;4.71;0.53;0.47;344897
22;26;4.5;5.32;0.45;0.53;345010
16;33;3.27;6.75;0.33;0.68;345125
22;26;4.5;5.32;0.45;0.53;345237
16;31;3.27;6.34;0.33;0.63;345349
23;26;4.71;5.32;0.47;0.53;345461
16;32;3.27;6.55;0.33;0.65;345573
18;30;3.68;6.14;0.37;0.61;345685
15;36;3.07;7.36;0.31;0.74;345806
14;33;2.86;6.75;0.29;0.68;345919
13;33;2.66;6.75;0.27;0.68;346032
19;32;3.89;6.55;0.39;0.65;346144
27;24;5.52;4.91;0.55;0.49;346256
26;22;5.32;4.5;0.53;0.45;346368
27;24;5.52;4.91;0.55;0.49;346480
27;22;5.52;4.5;0.55;0.45;346592
27;24;5.52;4.91;0.55;0.49;346704
30;25;6.14;5.11;0.61;0.51;346828
29;23;5.93;4.71;0.59;0.47;346941
26;23;5.32;4.71;0.53;0.47;347054
27;23;5.52;4.71;0.55;0.47;347166
27;22;5.52;4.5;0.55;0.45;347278
27;22;5.52;4.5;0.55;0.45;347390
26;22;5.32;4.5;0.53;0.45;347502
26;23;5.32;4.71;0.53;0.47;347614
27;22;5.52;4.5;0.55;0.45;347726
30;23;6.14;4.71;0.61;0.47;347841
29;22;5.93;4.5;0.59;0.45;347954
26;23;5.32;4.71;0.53;0.47;348066
26;22;5.32;4.5;0.53;0.45;348178
26;21;5.32;4.3;0.53;0.43;348290
26;21;5.32;4.3;0.53;0.43;348402
26;22;5.32;4.5;0.53;0.45;348517
27;20;5.52;4.09;0.55;0.41;348629
26;22;5.32;4.5;0.53;0.45;348741
25;23;5.11;4.71;0.51;0.47;348856
31;27;6.34;5.52;0.63;0.55;348994
26;23;5.32;4.71;0.53;0.47;349106
26;22;5.32;4.5;0.53;0.45;349218
27;21;5.52;4.3;0.55;0.43;349330
34;15;6.96;3.07;0.7;0.31;349442
31;14;6.34;2.86;0.63;0.29;349554
35;12;7.16;2.45;0.72;0.25;349666
34;11;6.96;2.25;0.7;0.23;349778
38;15;7.77;3.07;0.78;0.31;349900
31;16;6.34;3.27;0.63;0.33;350013
34;14;6.96;2.86;0.7;0.29;350125
31;17;6.34;3.48;0.63;0.35;350240
33;14;6.75;2.86;0.68;0.29;350352
24;22;4.91;4.5;0.49;0.45;350464
25;23;5.11;4.71;0.51;0.47;350576
28;21;5.73;4.3;0.57;0.43;350688
31;15;6.34;3.07;0.63;0.31;350800
31;23;6.34;4.71;0.63;0.47;350922
38;16;7.77;3.27;0.78;0.33;351035
33;15;6.75;3.07;0.68;0.31;351148
23;23;4.71;4.71;0.47;0.47;351260
23;23;4.71;4.71;0.47;0.47;351372
25;22;5.11;4.5;0.51;0.45;351484
24;20;4.91;4.09;0.49;0.41;351596
35;11;7.16;2.25;0.72;0.23;351708
35;8;7.16;1.64;0.72;0.16;351820
34;12;6.96;2.45;0.7;0.25;351944
32;19;6.55;3.89;0.65;0.39;352057
25;23;5.11;4.71;0.51;0.47;352169
25;23;5.11;4.71;0.51;0.47;352281
23;23;4.71;4.71;0.47;0.47;352393
24;23;4.91;4.71;0.49;0.47;352505
25;23;5.11;4.71;0.51;0.47;352617
24;23;4.91;4.71;0.49;0.47;352729
26;23;5.32;4.71;0.53;0.47;352841
26;25;5.32;5.11;0.53;0.51;352963
26;24;5.32;4.91;0.53;0.49;353076
26;23;5.32;4.71;0.53;0.47;353189
26;21;5.32;4.3;0.53;0.43;353301
34;14;6.96;2.86;0.7;0.29;353413
29;21;5.93;4.3;0.59;0.43;353525
37;18;7.57;3.68;0.76;0.37;353649
32;17;6.55;3.48;0.65;0.35;353761
23;25;4.71;5.11;0.47;0.51;353873
24;25;4.91;5.11;0.49;0.51;353990
26;23;5.32;4.71;0.53;0.47;354103
27;23;5.52;4.71;0.55;0.47;354215
26;22;5.32;4.5;0.53;0.45;354327
26;22;5.32;4.5;0.53;0.45;354439
22;21;4.5;4.3;0.45;0.43;354551
25;21;5.11;4.3;0.51;0.43;354663
21;29;4.3;5.93;0.43;0.59;354775
21;28;4.3;5.73;0.43;0.57;354887
27;24;5.52;4.91;0.55;0.49;355002
25;24;5.11;4.91;0.51;0.49;355115
24;23;4.91;4.71;0.49;0.47;355227
24;24;4.91;4.91;0.49;0.49;355341
24;24;4.91;4.91;0.49;0.49;355453
24;23;4.91;4.71;0.49;0.47;355565
23;23;4.71;4.71;0.47;0.47;355677
24;23;4.91;4.71;0.49;0.47;355789
23;23;4.71;4.71;0.47;0.47;355901
22;27;4.5;5.52;0.45;0.55;356016
12;34;2.45;6.96;0.25;0.7;356129
14;34;2.86;6.96;0.29;0.7;356241
21;26;4.3;5.32;0.43;0.53;356353
21;26;4.3;5.32;0.43;0.53;356465
15;32;3.07;6.55;0.31;0.65;356577
22;26;4.5;5.32;0.45;0.53;356689
21;27;4.3;5.52;0.43;0.55;356801
22;24;4.5;4.91;0.45;0.49;356913
27;24;5.52;4.91;0.55;0.49;357030
23;24;4.71;4.91;0.47;0.49;357143
29;22;5.93;4.5;0.59;0.45;357256
36;14;7.36;2.86;0.74;0.29;357369
26;21;5.32;4.3;0.53;0.43;357482
17;32;3.48;6.55;0.35;0.65;357596
21;29;4.3;5.93;0.43;0.59;357709
25;24;5.11;4.91;0.51;0.49;357822
27;25;5.52;5.11;0.55;0.51;357935
26;25;5.32;5.11;0.53;0.51;358052
24;24;4.91;4.91;0.49;0.49;358165
23;24;4.71;4.91;0.47;0.49;358278
30;28;6.14;5.73;0.61;0.57;358416
24;24;4.91;4.91;0.49;0.49;358529
24;23;4.91;4.71;0.49;0.47;358642
24;24;4.91;4.91;0.49;0.49;358757
24;24;4.91;4.91;0.49;0.49;358870
29;20;5.93;4.09;0.59;0.41;358983
40;13;8.18;2.66;0.82;0.27;359105
36;13;7.36;2.66;0.74;0.27;359218
33;15;6.75;3.07;0.68;0.31;359331
34;14;6.96;2.86;0.7;0.29;359444
32;14;6.55;2.86;0.65;0.29;359557
28;21;5.73;4.3;0.57;0.43;359670
25;25;5.11;5.11;0.51;0.51;359783
24;24;4.91;4.91;0.49;0.49;359896
24;23;4.91;4.71;0.49;0.47;360009
27;25;5.52;5.11;0.55;0.51;360131
24;24;4.91;4.91;0.49;0.49;360244
25;23;5.11;4.71;0.51;0.47;360357
24;23;4.91;4.71;0.49;0.47;360472
24;23;4.91;4.71;0.49;0.47;360585
25;23;5.11;4.71;0.51;0.47;360698
23;23;4.71;4.71;0.47;0.47;360811
24;22;4.91;4.5;0.49;0.45;360924
23;22;4.71;4.5;0.47;0.45;361037
25;24;5.11;4.91;0.51;0.49;361152
24;23;4.91;4.71;0.49;0.47;361265
23;23;4.71;4.71;0.47;0.47;361378
25;21;5.11;4.3;0.51;0.43;361491
24;23;4.91;4.71;0.49;0.47;361604
25;22;5.11;4.5;0.51;0.45;361717
23;23;4.71;4.71;0.47;0.47;361830
25;23;5.11;4.71;0.51;0.47;361943
24;23;4.91;4.71;0.49;0.47;362056
27;22;5.52;4.5;0.55;0.45;362173
24;24;4.91;4.91;0.49;0.49;362286
25;23;5.11;4.71;0.51;0.47;362399
27;23;5.52;4.71;0.55;0.47;362512
27;25;5.52;5.11;0.55;0.51;362625
25;23;5.11;4.71;0.51;0.47;362738
26;23;5.32;4.71;0.53;0.47;362851
25;23;5.11;4.71;0.51;0.47;362964
23;24;4.71;4.91;0.47;0.49;363077
26;23;5.32;4.71;0.53;0.47;363194
17;34;3.48;6.96;0.35;0.7;363307
19;29;3.89;5.93;0.39;0.59;363420
21;28;4.3;5.73;0.43;0.57;363533
27;24;5.52;4.91;0.55;0.49;363646
27;24;5.52;4.91;0.55;0.49;363759
24;24;4.91;4.91;0.49;0.49;363872
24;24;4.91;4.91;0.49;0.49;363987
24;24;4.91;4.91;0.49;0.49;364100
21;31;4.3;6.34;0.43;0.63;364222
24;25;4.91;5.11;0.49;0.51;364335
24;24;4.91;4.91;0.49;0.49;364448
25;24;5.11;4.91;0.51;0.49;364561
24;24;4.91;4.91;0.49;0.49;364674
24;24;4.91;4.91;0.49;0.49;364787
23;24;4.71;4.91;0.47;0.49;364900
23;23;4.71;4.71;0.47;0.47;365013
26;24;5.32;4.91;0.53;0.49;365126
25;26;5.11;5.32;0.51;0.53;365248
23;24;4.71;4.91;0.47;0.49;365361
23;24;4.71;4.91;0.47;0.49;365474
23;25;4.71;5.11;0.47;0.51;365587
23;24;4.71;4.91;0.47;0.49;365702
24;24;4.91;4.91;0.49;0.49;365815
24;24;4.91;4.91;0.49;0.49;365928
23;24;4.71;4.91;0.47;0.49;366041
23;24;4.71;4.91;0.47;0.49;366154
25;25;5.11;5.11;0.51;0.51;366275
24;25;4.91;5.11;0.49;0.51;366388
25;24;5.11;4.91;0.51;0.49;366501
23;23;4.71;4.71;0.47;0.47;366614
24;24;4.91;4.91;0.49;0.49;366727
23;23;4.71;4.71;0.47;0.47;366840
24;24;4.91;4.91;0.49;0.49;366953
23;24;4.71;4.91;0.47;0.49;367066
24;24;4.91;4.91;0.49;0.49;367179
23;24;4.71;4.91;0.47;0.49;367294
24;23;4.91;4.71;0.49;0.47;367409
22;26;4.5;5.32;0.45;0.53;367522
14;33;2.86;6.75;0.29;0.68;367635
15;32;3.07;6.55;0.31;0.65;367748
27;30;5.52;6.14;0.55;0.61;367886
23;24;4.71;4.91;0.47;0.49;367999
23;25;4.71;5.11;0.47;0.51;368112
24;25;4.91;5.11;0.49;0.51;368225
23;25;4.71;5.11;0.47;0.51;368340
24;24;4.91;4.91;0.49;0.49;368453
23;25;4.71;5.11;0.47;0.51;368566
25;25;5.11;5.11;0.51;0.51;368679
25;24;5.11;4.91;0.51;0.49;368792
24;24;4.91;4.91;0.49;0.49;368905
24;26;4.91;5.32;0.49;0.53;369018
24;24;4.91;4.91;0.49;0.49;369133
24;25;4.91;5.11;0.49;0.51;369246
24;25;4.91;5.11;0.49;0.51;369361
23;25;4.71;5.11;0.47;0.51;369474
24;24;4.91;4.91;0.49;0.49;369587
22;24;4.5;4.91;0.45;0.49;369700
23;24;4.71;4.91;0.47;0.49;369813
23;24;4.71;4.91;0.47;0.49;369926
23;23;4.71;4.71;0.47;0.47;370039
23;24;4.71;4.91;0.47;0.49;370152
23;23;4.71;4.71;0.47;0.47;370265
24;25;4.91;5.11;0.49;0.51;370380
24;25;4.91;5.11;0.49;0.51;370493
24;24;4.91;4.91;0.49;0.49;370606
23;25;4.71;5.11;0.47;0.51;370719
24;24;4.91;4.91;0.49;0.49;370834
24;24;4.91;4.91;0.49;0.49;370947
24;24;4.91;4.91;0.49;0.49;371060
24;24;4.91;4.91;0.49;0.49;371173
23;24;4.71;4.91;0.47;0.49;371286
25;24;5.11;4.91;0.51;0.49;371401
23;24;4.71;4.91;0.47;0.49;371514
24;23;4.91;4.71;0.49;0.47;371627
24;23;4.91;4.71;0.49;0.47;371740
23;25;4.71;5.11;0.47;0.51;371853
23;23;4.71;4.71;0.47;0.47;371966
23;24;4.71;4.91;0.47;0.49;372079
23;24;4.71;4.91;0.47;0.49;372192
23;24;4.71;4.91;0.47;0.49;372305
23;24;4.71;4.91;0.47;0.49;372420
23;24;4.71;4.91;0.47;0.49;372535
26;25;5.32;5.11;0.53;0.51;372657
23;24;4.71;4.91;0.47;0.49;372770
24;24;4.91;4.91;0.49;0.49;372883
23;24;4.71;4.91;0.47;0.49;372996
24;24;4.91;4.91;0.49;0.49;373109
23;24;4.71;4.91;0.47;0.49;373222
24;24;4.91;4.91;0.49;0.49;373335
24;24;4.91;4.91;0.49;0.49;373450
25;24;5.11;4.91;0.51;0.49;373563
24;24;4.91;4.91;0.49;0.49;373676
24;24;4.91;4.91;0.49;0.49;373789
23;23;4.71;4.71;0.47;0.47;373902
24;24;4.91;4.91;0.49;0.49;374015
25;24;5.11;4.91;0.51;0.49;374128
24;24;4.91;4.91;0.49;0.49;374243
23;24;4.71;4.91;0.47;0.49;374356
24;24;4.91;4.91;0.49;0.49;374471
23;24;4.71;4.91;0.47;0.49;374584
23;24;4.71;4.91;0.47;0.49;374697
25;24;5.11;4.91;0.51;0.49;374815
23;24;4.71;4.91;0.47;0.49;374928
22;22;4.5;4.5;0.45;0.45;375041
24;23;4.91;4.71;0.49;0.47;375154
23;24;4.71;4.91;0.47;0.49;375267
23;23;4.71;4.71;0.47;0.47;375380
23;25;4.71;5.11;0.47;0.51;375495
24;23;4.91;4.71;0.49;0.47;375608
24;24;4.91;4.91;0.49;0.49;375721
24;23;4.91;4.71;0.49;0.47;375834
24;24;4.91;4.91;0.49;0.49;375949
24;24;4.91;4.91;0.49;0.49;376062
23;23;4.71;4.71;0.47;0.47;376175
23;23;4.71;4.71;0.47;0.47;376288
23;24;4.71;4.91;0.47;0.49;376401
24;23;4.91;4.71;0.49;0.47;376516
24;24;4.91;4.91;0.49;0.49;376629
34;15;6.96;3.07;0.7;0.31;376742
34;13;6.96;2.66;0.7;0.27;376855
32;13;6.55;2.66;0.65;0.27;376968
31;14;6.34;2.86;0.63;0.29;377081
26;20;5.32;4.09;0.53;0.41;377194
22;24;4.5;4.91;0.45;0.49;377307
29;29;5.93;5.93;0.59;0.59;377445
24;24;4.91;4.91;0.49;0.49;377560
24;22;4.91;4.5;0.49;0.45;377675
23;22;4.71;4.5;0.47;0.45;377788
23;21;4.71;4.3;0.47;0.43;377901
22;21;4.5;4.3;0.45;0.43;378014
22;21;4.5;4.3;0.45;0.43;378127
24;23;4.91;4.71;0.49;0.47;378240
23;22;4.71;4.5;0.47;0.45;378353
24;23;4.91;4.71;0.49;0.47;378466
24;23;4.91;4.71;0.49;0.47;378581
24;23;4.91;4.71;0.49;0.47;378694
24;23;4.91;4.71;0.49;0.47;378807
23;23;4.71;4.71;0.47;0.47;378920
24;23;4.91;4.71;0.49;0.47;379033
24;24;4.91;4.91;0.49;0.49;379146
24;23;4.91;4.71;0.49;0.47;379259
24;24;4.91;4.91;0.49;0.49;379374
26;22;5.32;4.5;0.53;0.45;379487
33;17;6.75;3.48;0.68;0.35;379609
25;22;5.11;4.5;0.51;0.45;379722
24;24;4.91;4.91;0.49;0.49;379835
23;23;4.71;4.71;0.47;0.47;379948
24;23;4.91;4.71;0.49;0.47;380061
24;23;4.91;4.71;0.49;0.47;380174
23;23;4.71;4.71;0.47;0.47;380287
25;22;5.11;4.5;0.51;0.45;380400
23;23;4.71;4.71;0.47;0.47;380513
26;24;5.32;4.91;0.53;0.49;380635
23;21;4.71;4.3;0.47;0.43;380748
23;22;4.71;4.5;0.47;0.45;380861
24;23;4.91;4.71;0.49;0.47;380974
24;23;4.91;4.71;0.49;0.47;381089
23;23;4.71;4.71;0.47;0.47;381202
24;23;4.91;4.71;0.49;0.47;381315
23;23;4.71;4.71;0.47;0.47;381428
24;23;4.91;4.71;0.49;0.47;381541
24;23;4.91;4.71;0.49;0.47;381656
24;23;4.91;4.71;0.49;0.47;381769
24;22;4.91;4.5;0.49;0.45;381882
23;22;4.71;4.5;0.47;0.45;381994
26;25;5.32;5.11;0.53;0.51;382116
23;23;4.71;4.71;0.47;0.47;382229
24;23;4.91;4.71;0.49;0.47;382342
24;22;4.91;4.5;0.49;0.45;382455
24;23;4.91;4.71;0.49;0.47;382568
24;23;4.91;4.71;0.49;0.47;382683
25;23;5.11;4.71;0.51;0.47;382799
24;24;4.91;4.91;0.49;0.49;382912
23;23;4.71;4.71;0.47;0.47;383025
24;22;4.91;4.5;0.49;0.45;383137
24;23;4.91;4.71;0.49;0.47;383250
24;23;4.91;4.71;0.49;0.47;383364
24;22;4.91;4.5;0.49;0.45;383477
24;23;4.91;4.71;0.49;0.47;383589
18;35;3.68;7.16;0.37;0.72;383711
23;26;4.71;5.32;0.47;0.53;383824
23;24;4.71;4.91;0.47;0.49;383937
23;23;4.71;4.71;0.47;0.47;384049
23;24;4.71;4.91;0.47;0.49;384162
23;23;4.71;4.71;0.47;0.47;384274
24;24;4.91;4.91;0.49;0.49;384387
24;24;4.91;4.91;0.49;0.49;384502
24;23;4.91;4.71;0.49;0.47;384615
26;23;5.32;4.71;0.53;0.47;384737
25;21;5.11;4.3;0.51;0.43;384850
25;22;5.11;4.5;0.51;0.45;384963
23;23;4.71;4.71;0.47;0.47;385076
24;23;4.91;4.71;0.49;0.47;385188
23;23;4.71;4.71;0.47;0.47;385301
24;24;4.91;4.91;0.49;0.49;385413
23;24;4.71;4.91;0.47;0.49;385526
23;23;4.71;4.71;0.47;0.47;385638
24;25;4.91;5.11;0.49;0.51;385753
23;23;4.71;4.71;0.47;0.47;385866
24;24;4.91;4.91;0.49;0.49;385979
23;23;4.71;4.71;0.47;0.47;386091
23;24;4.71;4.91;0.47;0.49;386206
23;25;4.71;5.11;0.47;0.51;386318
23;24;4.71;4.91;0.47;0.49;386431
22;23;4.5;4.71;0.45;0.47;386543
23;24;4.71;4.91;0.47;0.49;386656
24;24;4.91;4.91;0.49;0.49;386771
36;38;7.36;7.77;0.74;0.78;386952
23;24;4.71;4.91;0.47;0.49;387065
23;24;4.71;4.91;0.47;0.49;387178
23;24;4.71;4.91;0.47;0.49;387291
22;24;4.5;4.91;0.45;0.49;387404
23;23;4.71;4.71;0.47;0.47;387517
22;24;4.5;4.91;0.45;0.49;387630
24;23;4.91;4.71;0.49;0.47;387746
31;32;6.34;6.55;0.63;0.65;387901
24;24;4.91;4.91;0.49;0.49;388016
23;24;4.71;4.91;0.47;0.49;388129
24;24;4.91;4.91;0.49;0.49;388242
23;23;4.71;4.71;0.47;0.47;388355
23;24;4.71;4.91;0.47;0.49;388468
23;24;4.71;4.91;0.47;0.49;388581
23;23;4.71;4.71;0.47;0.47;388694
28;29;5.73;5.93;0.57;0.59;388832
23;26;4.71;5.32;0.47;0.53;388947
23;24;4.71;4.91;0.47;0.49;389062
24;24;4.91;4.91;0.49;0.49;389177
24;25;4.91;5.11;0.49;0.51;389293
23;24;4.71;4.91;0.47;0.49;389407
24;24;4.91;4.91;0.49;0.49;389523
24;25;4.91;5.11;0.49;0.51;389640
30;23;6.14;4.71;0.61;0.47;389761
43;11;8.8;2.25;0.88;0.23;389888
36;12;7.36;2.45;0.74;0.25;390007
35;13;7.16;2.66;0.72;0.27;390126
35;13;7.16;2.66;0.72;0.27;390243
29;20;5.93;4.09;0.59;0.41;390362
25;25;5.11;5.11;0.51;0.51;390481
25;24;5.11;4.91;0.51;0.49;390598
25;24;5.11;4.91;0.51;0.49;390717
26;24;5.32;4.91;0.53;0.49;390836
27;25;5.52;5.11;0.55;0.51;390963
26;24;5.32;4.91;0.53;0.49;391082
25;24;5.11;4.91;0.51;0.49;391201
25;24;5.11;4.91;0.51;0.49;391318
25;24;5.11;4.91;0.51;0.49;391437
31;19;6.34;3.89;0.63;0.39;391559
34;15;6.96;3.07;0.7;0.31;391678
27;25;5.52;5.11;0.55;0.51;391802
25;25;5.11;5.11;0.51;0.51;391924
30;26;6.14;5.32;0.61;0.53;392057
32;16;6.55;3.27;0.65;0.33;392174
27;25;5.52;5.11;0.55;0.51;392298
24;24;4.91;4.91;0.49;0.49;392417
24;24;4.91;4.91;0.49;0.49;392534
25;24;5.11;4.91;0.51;0.49;392653
24;22;4.91;4.5;0.49;0.45;392772
24;23;4.91;4.71;0.49;0.47;392889
24;24;4.91;4.91;0.49;0.49;393010
26;24;5.32;4.91;0.53;0.49;393130
25;24;5.11;4.91;0.51;0.49;393247
25;24;5.11;4.91;0.51;0.49;393366
25;24;5.11;4.91;0.51;0.49;393488
25;22;5.11;4.5;0.51;0.45;393607
26;25;5.32;5.11;0.53;0.51;393724
25;25;5.11;5.11;0.51;0.51;393843
25;25;5.11;5.11;0.51;0.51;393965
25;23;5.11;4.71;0.51;0.47;394083
24;24;4.91;4.91;0.49;0.49;394202
25;24;5.11;4.91;0.51;0.49;394321
24;23;4.91;4.71;0.49;0.47;394438
27;26;5.52;5.32;0.55;0.53;394571
26;24;5.32;4.91;0.53;0.49;394690
24;24;4.91;4.91;0.49;0.49;394807
26;24;5.32;4.91;0.53;0.49;394926
25;25;5.11;5.11;0.51;0.51;395047
25;24;5.11;4.91;0.51;0.49;395165
25;24;5.11;4.91;0.51;0.49;395287
25;25;5.11;5.11;0.51;0.51;395406
24;23;4.91;4.71;0.49;0.47;395525
24;23;4.91;4.71;0.49;0.47;395642
25;23;5.11;4.71;0.51;0.47;395761
25;22;5.11;4.5;0.51;0.45;395880
24;21;4.91;4.3;0.49;0.43;395997
27;24;5.52;4.91;0.55;0.49;396118
26;23;5.32;4.71;0.53;0.47;396238
24;23;4.91;4.71;0.49;0.47;396355
25;24;5.11;4.91;0.51;0.49;396474
25;23;5.11;4.71;0.51;0.47;396593
25;24;5.11;4.91;0.51;0.49;396710
28;28;5.73;5.73;0.57;0.57;396846
25;25;5.11;5.11;0.51;0.51;396971
28;28;5.73;5.73;0.57;0.57;397105
24;25;4.91;5.11;0.49;0.51;397223
24;25;4.91;5.11;0.49;0.51;397342
24;24;4.91;4.91;0.49;0.49;397461
24;24;4.91;4.91;0.49;0.49;397578
25;25;5.11;5.11;0.51;0.51;397697
24;25;4.91;5.11;0.49;0.51;397816
24;24;4.91;4.91;0.49;0.49;397933
24;24;4.91;4.91;0.49;0.49;398052
25;25;5.11;5.11;0.51;0.51;398174
24;24;4.91;4.91;0.49;0.49;398292
24;24;4.91;4.91;0.49;0.49;398411
24;25;4.91;5.11;0.49;0.51;398530
24;24;4.91;4.91;0.49;0.49;398647
23;24;4.71;4.91;0.47;0.49;398766
23;25;4.71;5.11;0.47;0.51;398888
24;24;4.91;4.91;0.49;0.49;399008
24;24;4.91;4.91;0.49;0.49;399128
24;25;4.91;5.11;0.49;0.51;399247
24;25;4.91;5.11;0.49;0.51;399366
24;24;4.91;4.91;0.49;0.49;399483
26;26;5.32;5.32;0.53;0.53;399615
24;24;4.91;4.91;0.49;0.49;399735
25;24;5.11;4.91;0.51;0.49;399852
25;25;5.11;5.11;0.51;0.51;399971
25;25;5.11;5.11;0.51;0.51;400090
24;25;4.91;5.11;0.49;0.51;400210
25;25;5.11;5.11;0.51;0.51;400329
24;25;4.91;5.11;0.49;0.51;400449
24;25;4.91;5.11;0.49;0.51;400566
25;25;5.11;5.11;0.51;0.51;400688
24;25;4.91;5.11;0.49;0.51;400807
24;26;4.91;5.32;0.49;0.53;400926
23;24;4.71;4.91;0.47;0.49;401043
25;26;5.11;5.32;0.51;0.53;401165
30;19;6.14;3.89;0.61;0.39;401285
29;20;5.93;4.09;0.59;0.41;401402
25;24;5.11;4.91;0.51;0.49;401521
25;25;5.11;5.11;0.51;0.51;401640
24;24;4.91;4.91;0.49;0.49;401759
29;28;5.93;5.73;0.59;0.57;401895
26;25;5.32;5.11;0.53;0.51;402020
28;26;5.73;5.32;0.57;0.53;402151
26;24;5.32;4.91;0.53;0.49;402272
25;24;5.11;4.91;0.51;0.49;402392
26;24;5.32;4.91;0.53;0.49;402515
24;23;4.91;4.71;0.49;0.47;402632
25;25;5.11;5.11;0.51;0.51;402751
25;24;5.11;4.91;0.51;0.49;402871
24;23;4.91;4.71;0.49;0.47;402988
23;23;4.71;4.71;0.47;0.47;403107
25;24;5.11;4.91;0.51;0.49;403230
24;24;4.91;4.91;0.49;0.49;403348
25;23;5.11;4.71;0.51;0.47;403466
22;22;4.5;4.5;0.45;0.45;403572
23;23;4.71;4.71;0.47;0.47;403684
23;23;4.71;4.71;0.47;0.47;403796
24;23;4.91;4.71;0.49;0.47;403908
24;22;4.91;4.5;0.49;0.45;404020
23;23;4.71;4.71;0.47;0.47;404132
25;23;5.11;4.71;0.51;0.47;404250
23;22;4.71;4.5;0.47;0.45;404363
23;22;4.71;4.5;0.47;0.45;404475
23;23;4.71;4.71;0.47;0.47;404587
23;22;4.71;4.5;0.47;0.45;404699
24;22;4.91;4.5;0.49;0.45;404811
23;22;4.71;4.5;0.47;0.45;404923
23;21;4.71;4.3;0.47;0.43;405035
23;22;4.71;4.5;0.47;0.45;405147
24;23;4.91;4.71;0.49;0.47;405262
24;23;4.91;4.71;0.49;0.47;405375
23;23;4.71;4.71;0.47;0.47;405488
23;22;4.71;4.5;0.47;0.45;405600
23;23;4.71;4.71;0.47;0.47;405712
22;21;4.5;4.3;0.45;0.43;405824
22;23;4.5;4.71;0.45;0.47;405939
22;21;4.5;4.3;0.45;0.43;406051
22;23;4.5;4.71;0.45;0.47;406163
24;23;4.91;4.71;0.49;0.47;406278
24;24;4.91;4.91;0.49;0.49;406391
23;22;4.71;4.5;0.47;0.45;406503
25;25;5.11;5.11;0.51;0.51;406625
23;23;4.71;4.71;0.47;0.47;406737
23;23;4.71;4.71;0.47;0.47;406849
23;23;4.71;4.71;0.47;0.47;406961
23;22;4.71;4.5;0.47;0.45;407073
23;23;4.71;4.71;0.47;0.47;407185
24;24;4.91;4.91;0.49;0.49;407300
24;23;4.91;4.71;0.49;0.47;407413
23;23;4.71;4.71;0.47;0.47;407526
24;23;4.91;4.71;0.49;0.47;407641
23;22;4.71;4.5;0.47;0.45;407753
23;22;4.71;4.5;0.47;0.45;407865
22;23;4.5;4.71;0.45;0.47;407977
23;22;4.71;4.5;0.47;0.45;408089
23;23;4.71;4.71;0.47;0.47;408201
24;23;4.91;4.71;0.49;0.47;408316
23;23;4.71;4.71;0.47;0.47;408429
23;22;4.71;4.5;0.47;0.45;408541
23;22;4.71;4.5;0.47;0.45;408653
22;22;4.5;4.5;0.45;0.45;408765
23;22;4.71;4.5;0.47;0.45;408877
22;22;4.5;4.5;0.45;0.45;408989
23;22;4.71;4.5;0.47;0.45;409101
24;23;4.91;4.71;0.49;0.47;409213
24;23;4.91;4.71;0.49;0.47;409330
23;23;4.71;4.71;0.47;0.47;409443
23;22;4.71;4.5;0.47;0.45;409555
23;22;4.71;4.5;0.47;0.45;409667
22;22;4.5;4.5;0.45;0.45;409779
22;22;4.5;4.5;0.45;0.45;409891
23;23;4.71;4.71;0.47;0.47;410003
23;23;4.71;4.71;0.47;0.47;410115
24;22;4.91;4.5;0.49;0.45;410229
23;23;4.71;4.71;0.47;0.47;410344
24;22;4.91;4.5;0.49;0.45;410457
23;22;4.71;4.5;0.47;0.45;410569
22;22;4.5;4.5;0.45;0.45;410681
25;20;5.11;4.09;0.51;0.41;410793
27;16;5.52;3.27;0.55;0.33;410905
41;17;8.39;3.48;0.84;0.35;411045
38;15;7.77;3.07;0.78;0.31;411174
32;13;6.55;2.66;0.65;0.27;411286
34;15;6.96;3.07;0.7;0.31;411408
31;13;6.34;2.66;0.63;0.27;411521
30;16;6.14;3.27;0.61;0.33;411633
22;23;4.5;4.71;0.45;0.47;411745
21;23;4.3;4.71;0.43;0.47;411857
22;22;4.5;4.5;0.45;0.45;411969
18;26;3.68;5.32;0.37;0.53;412081
10;36;2.05;7.36;0.2;0.74;412193
13;30;2.66;6.14;0.27;0.61;412305
24;25;4.91;5.11;0.49;0.51;412427
23;23;4.71;4.71;0.47;0.47;412540
23;23;4.71;4.71;0.47;0.47;412652
21;26;4.3;5.32;0.43;0.53;412767
13;32;2.66;6.55;0.27;0.65;412880
11;33;2.25;6.75;0.23;0.68;412993
12;32;2.45;6.55;0.25;0.65;413106
14;30;2.86;6.14;0.29;0.61;413219
22;23;4.5;4.71;0.45;0.47;413332
22;22;4.5;4.5;0.45;0.45;413447
22;23;4.5;4.71;0.45;0.47;413560
22;23;4.5;4.71;0.45;0.47;413673
21;23;4.3;4.71;0.43;0.47;413786
22;24;4.5;4.91;0.45;0.49;413899
22;24;4.5;4.91;0.45;0.49;414012
21;23;4.3;4.71;0.43;0.47;414125
20;22;4.09;4.5;0.41;0.45;414238
18;22;3.68;4.5;0.37;0.45;414351
13;23;2.66;4.71;0.27;0.47;414468
