timestamp,anchor_id,range,sigma
23.42,1,11.2616,0.03
23.42,2,2.5179,0.03
23.42,3,9.7415,0.03
23.44,0,14.6573,0.03
23.44,1,11.2106,0.03
23.44,2,2.5097,0.03
23.44,3,9.7449,0.03
23.46,0,14.6906,0.03
23.46,1,11.2412,0.03
23.46,2,2.5434,0.03
23.46,3,9.7234,0.03
23.48,0,14.6398,0.03
23.48,1,11.2252,0.03
23.48,2,2.5896,0.03
23.48,3,9.6861,0.03
23.5,0,14.6104,0.03
23.5,1,11.2181,0.03
23.5,2,2.5807,0.03
23.5,3,9.7017,0.03
23.52,0,14.5842,0.03
23.52,1,11.2693,0.03
23.52,2,2.5973,0.03
23.52,3,9.6795,0.03
23.54,0,14.62,0.03
23.54,1,11.2748,0.03
23.54,2,2.5696,0.03
23.54,3,9.6391,0.03
23.56,0,14.5467,0.03
23.56,1,11.277,0.03
23.56,2,2.6278,0.03
23.56,3,9.6267,0.03
23.58,0,14.5742,0.03
23.58,1,11.2974,0.03
23.58,2,2.6501,0.03
23.58,3,9.5938,0.03
23.6,0,14.5642,0.03
23.6,1,11.2543,0.03
23.6,2,2.6739,0.03
23.6,3,9.6044,0.03
23.62,0,14.547,0.03
23.62,1,11.2533,0.03
23.62,2,2.6837,0.03
23.62,3,9.5731,0.03
23.64,0,14.5538,0.03
23.64,1,11.3304,0.03
23.64,2,2.6803,0.03
23.64,3,9.5449,0.03
23.66,0,14.527,0.03
23.66,1,11.277,0.03
23.66,2,2.6979,0.03
23.66,3,9.5397,0.03
23.68,0,14.5336,0.03
23.68,1,11.2764,0.03
23.68,2,2.7333,0.03
23.68,3,9.5255,0.03
23.7,0,14.5123,0.03
23.7,1,11.313,0.03
23.7,2,2.7282,0.03
23.7,3,9.5179,0.03
23.72,0,14.5123,0.03
23.72,1,11.2958,0.03
23.72,2,2.7517,0.03
23.72,3,9.5174,0.03
23.74,0,14.4882,0.03
23.74,1,11.2872,0.03
23.74,2,2.7939,0.03
23.74,3,9.4489,0.03
23.76,0,14.4876,0.03
23.76,1,11.3116,0.03
23.76,2,2.7959,0.03
23.76,3,9.4747,0.03
23.78,0,14.4334,0.03
23.78,1,11.2884,0.03
23.78,2,2.8194,0.03
23.78,3,9.446,0.03
23.8,0,14.4512,0.03
23.8,1,11.3089,0.03
23.8,2,2.8465,0.03
23.8,3,9.4363,0.03
23.82,0,14.437,0.03
23.82,1,11.3684,0.03
23.82,2,2.8253,0.03
23.82,3,9.3712,0.03
23.84,0,14.4097,0.03
23.84,1,11.3218,0.03
23.84,2,2.8486,0.03
23.84,3,9.3765,0.03
23.86,0,14.3942,0.03
23.86,1,11.3364,0.03
23.86,2,2.885,0.03
23.86,3,9.3973,0.03
23.88,0,14.4114,0.03
23.88,1,11.3483,0.03
23.88,2,2.8802,0.03
23.88,3,9.3303,0.03
23.9,0,14.4329,0.03
23.9,1,11.3181,0.03
23.9,2,2.9176,0.03
23.9,3,9.3195,0.03
23.92,0,14.3811,0.03
23.92,1,11.3509,0.03
23.92,2,2.9215,0.03
23.92,3,9.3397,0.03
23.94,0,14.3437,0.03
23.94,1,11.3145,0.03
23.94,2,2.9448,0.03
23.94,3,9.3054,0.03
23.96,0,14.3732,0.03
23.96,1,11.3171,0.03
23.96,2,2.9721,0.03
23.96,3,9.2698,0.03
23.98,0,14.3091,0.03
23.98,1,11.3368,0.03
23.98,2,2.9564,0.03
23.98,3,9.2209,0.03
24.0,0,14.323,0.03
24.0,1,11.3734,0.03
24.0,2,3.0032,0.03
24.0,3,9.2386,0.03
24.02,0,14.2958,0.03
24.02,1,11.3604,0.03
24.02,2,3.0058,0.03
24.02,3,9.1918,0.03
24.04,0,14.3017,0.03
24.04,1,11.3662,0.03
24.04,2,2.975,0.03
24.04,3,9.1806,0.03
24.06,0,14.3077,0.03
24.06,1,11.3587,0.03
24.06,2,3.0157,0.03
24.06,3,9.1732,0.03
24.08,0,14.263,0.03
24.08,1,11.375,0.03
24.08,2,3.0379,0.03
24.08,3,9.1712,0.03
24.1,0,14.2618,0.03
24.1,1,11.3881,0.03
24.1,2,3.0445,0.03
24.1,3,9.1657,0.03
24.12,0,14.2701,0.03
24.12,1,11.3798,0.03
24.12,2,3.0865,0.03
24.12,3,9.1022,0.03
24.14,0,14.2536,0.03
24.14,1,11.3723,0.03
24.14,2,3.1605,0.03
24.14,3,9.1152,0.03
24.16,0,14.1938,0.03
24.16,1,11.3856,0.03
24.16,2,3.1196,0.03
24.16,3,9.107,0.03
24.18,0,14.2379,0.03
24.18,1,11.3522,0.03
24.18,2,3.1672,0.03
24.18,3,9.0904,0.03
24.2,0,14.2296,0.03
24.2,1,11.4103,0.03
24.2,2,3.1746,0.03
24.2,3,9.0616,0.03
24.22,0,14.1951,0.03
24.22,1,11.3951,0.03
24.22,2,3.2168,0.03
24.22,3,9.0147,0.03
24.24,0,14.1875,0.03
24.24,1,11.4187,0.03
24.24,2,3.2208,0.03
24.24,3,9.026,0.03
24.26,0,14.1651,0.03
24.26,1,11.3894,0.03
24.26,2,3.2449,0.03
24.26,3,9.0115,0.03
24.28,0,14.186,0.03
24.28,1,11.4176,0.03
24.28,2,3.2288,0.03
24.28,3,8.9786,0.03
24.3,0,14.1537,0.03
24.3,1,11.4063,0.03
24.3,2,3.2626,0.03
24.3,3,8.9814,0.03
24.32,0,14.1564,0.03
24.32,1,11.4675,0.03
24.32,2,3.2712,0.03
24.32,3,8.9315,0.03
24.34,0,14.1708,0.03
24.34,1,11.4688,0.03
24.34,2,3.3047,0.03
24.34,3,8.9311,0.03
24.36,0,14.1447,0.03
24.36,1,11.4471,0.03
24.36,2,3.2623,0.03
24.36,3,8.922,0.03
24.38,0,14.081,0.03
24.38,1,11.4262,0.03
24.38,2,3.3196,0.03
24.38,3,8.9123,0.03
24.4,0,14.0665,0.03
24.4,1,11.4645,0.03
24.4,2,3.3515,0.03
24.4,3,8.8981,0.03
24.42,0,14.1258,0.03
24.42,1,11.4368,0.03
24.42,2,3.3773,0.03
24.42,3,8.8923,0.03
24.44,0,14.0869,0.03
24.44,1,11.4478,0.03
24.44,2,3.3833,0.03
24.44,3,8.8482,0.03
24.46,0,14.0602,0.03
24.46,1,11.4594,0.03
24.46,2,3.3991,0.03
24.46,3,8.8668,0.03
24.48,0,14.06,0.03
24.48,1,11.4245,0.03
24.48,2,3.3843,0.03
24.48,3,8.8287,0.03
24.5,0,14.0865,0.03
24.5,1,11.4914,0.03
24.5,2,3.3749,0.03
24.5,3,8.7943,0.03
24.52,0,13.9959,0.03
24.52,1,11.4419,0.03
24.52,2,3.4114,0.03
24.52,3,8.7632,0.03
24.54,0,14.0357,0.03
24.54,1,11.5061,0.03
24.54,2,3.4601,0.03
24.54,3,8.7208,0.03
24.56,0,13.9709,0.03
24.56,1,11.4884,0.03
24.56,2,3.471,0.03
24.56,3,8.7223,0.03
24.58,0,13.9813,0.03
24.58,1,11.4929,0.03
24.58,2,3.4895,0.03
24.58,3,8.706,0.03
24.6,0,14.0182,0.03
24.6,1,11.4975,0.03
24.6,2,3.4762,0.03
24.6,3,8.6862,0.03
24.62,0,14.0266,0.03
24.62,1,11.4998,0.03
24.62,2,3.5943,0.03
24.62,3,8.6796,0.03
24.64,0,13.9832,0.03
24.64,1,11.5154,0.03
24.64,2,3.554,0.03
24.64,3,8.6741,0.03
24.66,0,13.9356,0.03
24.66,1,11.5083,0.03
24.66,2,3.5775,0.03
24.66,3,8.6491,0.03
24.68,0,13.9566,0.03
24.68,1,11.5167,0.03
24.68,2,3.5772,0.03
24.68,3,8.6,0.03
24.7,0,13.9271,0.03
24.7,1,11.5388,0.03
24.7,2,3.5793,0.03
24.7,3,8.5832,0.03
24.72,0,13.9514,0.03
24.72,1,11.5421,0.03
24.72,2,3.637,0.03
24.72,3,8.553,0.03
24.74,0,13.8981,0.03
24.74,1,11.536,0.03
24.74,2,3.635,0.03
24.74,3,8.5184,0.03
24.76,0,13.915,0.03
24.76,1,11.5394,0.03
24.76,2,3.626,0.03
24.76,3,8.5669,0.03
24.78,0,13.882,0.03
24.78,1,11.5749,0.03
24.78,2,3.6523,0.03
24.78,3,8.5009,0.03
24.8,0,13.8828,0.03
24.8,1,11.5848,0.03
24.8,2,3.6737,0.03
24.8,3,8.5539,0.03
24.82,0,13.87,0.03
24.82,1,11.5527,0.03
24.82,2,3.6767,0.03
24.82,3,8.4566,0.03
24.84,0,13.846,0.03
24.84,1,11.5279,0.03
24.84,2,3.719,0.03
24.84,3,8.4413,0.03
24.86,0,13.8247,0.03
24.86,1,11.5579,0.03
24.86,2,3.7631,0.03
24.86,3,8.4362,0.03
24.88,0,13.8601,0.03
24.88,1,11.5833,0.03
24.88,2,3.7622,0.03
24.88,3,8.4606,0.03
24.9,0,13.8249,0.03
24.9,1,11.5713,0.03
24.9,2,3.7845,0.03
24.9,3,8.4221,0.03
24.92,0,13.8282,0.03
24.92,1,11.6062,0.03
24.92,2,3.7831,0.03
24.92,3,8.4,0.03
24.94,0,13.8272,0.03
24.94,1,11.5898,0.03
24.94,2,3.8335,0.03
24.94,3,8.3847,0.03
24.96,0,13.7962,0.03
24.96,1,11.6018,0.03
24.96,2,3.8662,0.03
24.96,3,8.3711,0.03
24.98,0,13.7628,0.03
24.98,1,11.5783,0.03
24.98,2,3.8665,0.03
24.98,3,8.3112,0.03
25.0,0,13.7404,0.03
25.0,1,11.6218,0.03
25.0,2,3.8707,0.03
25.0,3,8.3101,0.03
25.02,0,13.77,0.03
25.02,1,11.6369,0.03
25.02,2,3.9142,0.03
25.02,3,8.2826,0.03
25.04,0,13.7565,0.03
25.04,1,11.6014,0.03
25.04,2,3.91,0.03
25.04,3,8.3045,0.03
25.06,0,13.7346,0.03
25.06,1,11.6421,0.03
25.06,2,3.8827,0.03
25.06,3,8.2727,0.03
25.08,0,13.7385,0.03
25.08,1,11.5952,0.03
25.08,2,3.9124,0.03
25.08,3,8.2351,0.03
25.1,0,13.6979,0.03
25.1,1,11.6589,0.03
25.1,2,3.9498,0.03
25.1,3,8.2459,0.03
25.12,0,13.6745,0.03
25.12,1,11.6476,0.03
25.12,2,3.9787,0.03
25.12,3,8.1981,0.03
25.14,0,13.6243,0.03
25.14,1,11.6201,0.03
25.14,2,3.9895,0.03
25.14,3,8.1606,0.03
25.16,0,13.6806,0.03
25.16,1,11.6591,0.03
25.16,2,4.0104,0.03
25.16,3,8.1787,0.03
25.18,0,13.7017,0.03
25.18,1,11.6611,0.03
25.18,2,3.98,0.03
25.18,3,8.1443,0.03
25.2,0,13.6161,0.03
25.2,1,11.6654,0.03
25.2,2,4.0289,0.03
25.2,3,8.1282,0.03
25.22,0,13.6461,0.03
25.22,1,11.6496,0.03
25.22,2,4.0348,0.03
25.22,3,8.1406,0.03
25.24,0,13.6679,0.03
25.24,1,11.7225,0.03
25.24,2,4.0526,0.03
25.24,3,8.1154,0.03
25.26,0,13.6472,0.03
25.26,1,11.6809,0.03
25.26,2,4.0734,0.03
25.26,3,8.0785,0.03
25.28,0,13.6323,0.03
25.28,1,11.673,0.03
25.28,2,4.0961,0.03
25.28,3,8.0712,0.03
25.3,0,13.5876,0.03
25.3,1,11.7042,0.03
25.3,2,4.1157,0.03
25.3,3,8.0602,0.03
25.32,0,13.5419,0.03
25.32,1,11.7084,0.03
25.32,2,4.1393,0.03
25.32,3,8.0877,0.03
25.34,0,13.5575,0.03
25.34,1,11.6874,0.03
25.34,2,4.1692,0.03
25.34,3,8.0302,0.03
25.36,0,13.5814,0.03
25.36,1,11.7065,0.03
25.36,2,4.1867,0.03
25.36,3,8.0265,0.03
25.38,0,13.5555,0.03
25.38,1,11.7073,0.03
25.38,2,4.2033,0.03
25.38,3,7.9735,0.03
25.4,0,13.5232,0.03
25.4,1,11.7613,0.03
25.4,2,4.1858,0.03
25.4,3,7.9349,0.03
25.42,0,13.5365,0.03
25.42,1,11.7186,0.03
25.42,2,4.2424,0.03
25.42,3,7.957,0.03
25.44,0,13.5326,0.03
25.44,1,11.766,0.03
25.44,2,4.296,0.03
25.44,3,7.9456,0.03
25.46,0,13.537,0.03
25.46,1,11.7448,0.03
25.46,2,4.2416,0.03
25.46,3,7.9074,0.03
25.48,0,13.5232,0.03
25.48,1,11.7524,0.03
25.48,2,4.2438,0.03
25.48,3,7.8851,0.03
25.5,0,13.4793,0.03
25.5,1,11.7755,0.03
25.5,2,4.3105,0.03
25.5,3,7.8829,0.03
25.52,0,13.4909,0.03
25.52,1,11.78,0.03
25.52,2,4.334,0.03
25.52,3,7.8518,0.03
25.54,0,13.4824,0.03
25.54,1,11.7644,0.03
25.54,2,4.3284,0.03
25.54,3,7.8053,0.03
25.56,0,13.4514,0.03
25.56,1,11.7722,0.03
25.56,2,4.3615,0.03
25.56,3,7.8341,0.03
25.58,0,13.4442,0.03
25.58,1,11.7567,0.03
25.58,2,4.3755,0.03
25.58,3,7.7875,0.03
25.6,0,13.4487,0.03
25.6,1,11.7884,0.03
25.6,2,4.4092,0.03
25.6,3,7.7576,0.03
25.62,0,13.4691,0.03
25.62,1,11.8111,0.03
25.62,2,4.399,0.03
25.62,3,7.7255,0.03
25.64,0,13.3452,0.03
25.64,1,11.839,0.03
25.64,2,4.4155,0.03
25.64,3,7.7536,0.03
25.66,0,13.4107,0.03
25.66,1,11.872,0.03
25.66,2,4.4474,0.03
25.66,3,7.7358,0.03
25.68,0,13.3894,0.03
25.68,1,11.8262,0.03
25.68,2,4.4611,0.03
25.68,3,7.73,0.03
25.7,0,13.4159,0.03
25.7,1,11.8237,0.03
25.7,2,4.4739,0.03
25.7,3,7.7175,0.03
25.72,0,13.3927,0.03
25.72,1,11.8719,0.03
25.72,2,4.5019,0.03
25.72,3,7.6822,0.03
25.74,0,13.3717,0.03
25.74,1,11.8921,0.03
25.74,2,4.5161,0.03
25.74,3,7.6404,0.03
25.76,0,13.3493,0.03
25.76,1,11.8714,0.03
25.76,2,4.5154,0.03
25.76,3,7.6608,0.03
25.78,0,13.3543,0.03
25.78,1,11.8476,0.03
25.78,2,4.5494,0.03
25.78,3,7.6459,0.03
25.8,0,13.3288,0.03
25.8,1,11.8523,0.03
25.8,2,4.5466,0.03
25.8,3,7.6334,0.03
25.82,0,13.2951,0.03
25.82,1,11.878,0.03
25.82,2,4.5781,0.03
25.82,3,7.6334,0.03
25.84,0,13.3116,0.03
25.84,1,11.8896,0.03
25.84,2,4.6108,0.03
25.84,3,7.5838,0.03
25.86,0,13.3212,0.03
25.86,1,11.9252,0.03
25.86,2,4.6405,0.03
25.86,3,7.5585,0.03
25.88,0,13.3053,0.03
25.88,1,11.8796,0.03
25.88,2,4.6644,0.03
25.88,3,7.5531,0.03
25.9,0,13.2968,0.03
25.9,1,11.9304,0.03
25.9,2,4.6321,0.03
25.9,3,7.5255,0.03
25.92,0,13.2666,0.03
25.92,1,11.8872,0.03
25.92,2,4.6858,0.03
25.92,3,7.5518,0.03
25.94,0,13.2701,0.03
25.94,1,11.903,0.03
25.94,2,4.6703,0.03
25.94,3,7.4816,0.03
25.96,0,13.2656,0.03
25.96,1,11.9604,0.03
25.96,2,4.7234,0.03
25.96,3,7.4447,0.03
25.98,0,13.2805,0.03
25.98,1,11.9159,0.03
25.98,2,4.753,0.03
25.98,3,7.3956,0.03
26.0,0,13.2164,0.03
26.0,1,11.9378,0.03
26.0,2,4.7232,0.03
26.0,3,7.4397,0.03
26.02,0,13.2385,0.03
26.02,1,11.9312,0.03
26.02,2,4.7538,0.03
26.02,3,7.4338,0.03
26.04,0,13.1948,0.03
26.04,1,11.9448,0.03
26.04,2,4.7594,0.03
26.04,3,7.3834,0.03
26.06,0,13.2149,0.03
26.06,1,11.9811,0.03
26.06,2,4.8083,0.03
26.06,3,7.3942,0.03
26.08,0,13.213,0.03
26.08,1,11.9564,0.03
26.08,2,4.8056,0.03
26.08,3,7.3733,0.03
26.1,0,13.2077,0.03
26.1,1,11.9771,0.03
26.1,2,4.8438,0.03
26.1,3,7.3489,0.03
26.12,0,13.1812,0.03
26.12,1,11.9819,0.03
26.12,2,4.8458,0.03
26.12,3,7.3288,0.03
26.14,0,13.1048,0.03
26.14,1,11.9965,0.03
26.14,2,4.8769,0.03
26.14,3,7.3421,0.03
26.16,0,13.1165,0.03
26.16,1,12.0293,0.03
26.16,2,4.8591,0.03
26.16,3,7.2723,0.03
26.18,0,13.1328,0.03
26.18,1,12.0203,0.03
26.18,2,4.9201,0.03
26.18,3,7.2721,0.03
26.2,0,13.1242,0.03
26.2,1,12.0296,0.03
26.2,2,4.9785,0.03
26.2,3,7.2416,0.03
26.22,0,13.1189,0.03
26.22,1,11.9838,0.03
26.22,2,4.9784,0.03
26.22,3,7.2376,0.03
26.24,0,13.1108,0.03
26.24,1,12.0245,0.03
26.24,2,4.9249,0.03
26.24,3,7.2079,0.03
26.26,0,13.0871,0.03
26.26,1,12.0339,0.03
26.26,2,4.9749,0.03
26.26,3,7.1912,0.03
26.28,0,13.1259,0.03
26.28,1,12.0265,0.03
26.28,2,4.9839,0.03
26.28,3,7.206,0.03
26.3,0,13.0986,0.03
26.3,1,12.05,0.03
26.3,2,5.0135,0.03
26.3,3,7.192,0.03
26.32,0,13.0684,0.03
26.32,1,12.0107,0.03
26.32,2,5.0466,0.03
26.32,3,7.1614,0.03
26.34,0,13.0549,0.03
26.34,1,12.074,0.03
26.34,2,5.0456,0.03
26.34,3,7.1371,0.03
26.36,0,13.0897,0.03
26.36,1,12.0489,0.03
26.36,2,5.0935,0.03
26.36,3,7.1345,0.03
26.38,0,13.014,0.03
26.38,1,12.0743,0.03
26.38,2,5.0898,0.03
26.38,3,7.0979,0.03
26.4,0,13.0606,0.03
26.4,1,12.0772,0.03
26.4,2,5.1321,0.03
26.4,3,7.0555,0.03
26.42,0,13.0286,0.03
26.42,1,12.0597,0.03
26.42,2,5.1099,0.03
26.42,3,7.048,0.03
26.44,0,13.0003,0.03
26.44,1,12.081,0.03
26.44,2,5.1484,0.03
26.44,3,7.0294,0.03
26.46,0,13.0216,0.03
26.46,1,12.0951,0.03
26.46,2,5.1531,0.03
26.46,3,7.015,0.03
26.48,0,12.9766,0.03
26.48,1,12.1123,0.03
26.48,2,5.1426,0.03
26.48,3,6.9976,0.03
26.5,0,12.9459,0.03
26.5,1,12.1018,0.03
26.5,2,5.1632,0.03
26.5,3,6.9826,0.03
26.52,0,12.9509,0.03
26.52,1,12.1178,0.03
26.52,2,5.1947,0.03
26.52,3,6.9548,0.03
26.54,0,12.9616,0.03
26.54,1,12.1559,0.03
26.54,2,5.2295,0.03
26.54,3,6.9372,0.03
26.56,0,12.9516,0.03
26.56,1,12.1192,0.03
26.56,2,5.2471,0.03
26.56,3,6.943,0.03
26.58,0,12.9252,0.03
26.58,1,12.1494,0.03
26.58,2,5.2662,0.03
26.58,3,6.9173,0.03
26.6,0,12.9651,0.03
26.6,1,12.1284,0.03
26.6,2,5.271,0.03
26.6,3,6.9179,0.03
26.62,0,12.9795,0.03
26.62,1,12.1723,0.03
26.62,2,5.2712,0.03
26.62,3,6.8788,0.03
26.64,0,12.9003,0.03
26.64,1,12.158,0.03
26.64,2,5.3231,0.03
26.64,3,6.8622,0.03
26.66,0,12.8997,0.03
26.66,1,12.203,0.03
26.66,2,5.3374,0.03
26.66,3,6.8213,0.03
26.68,0,12.8777,0.03
26.68,1,12.1913,0.03
26.68,2,5.3922,0.03
26.68,3,6.8316,0.03
26.7,0,12.9017,0.03
26.7,1,12.2175,0.03
26.7,2,5.3719,0.03
26.7,3,6.8454,0.03
26.72,0,12.878,0.03
26.72,1,12.1686,0.03
26.72,2,5.3586,0.03
26.72,3,6.8105,0.03
26.74,0,12.8657,0.03
26.74,1,12.172,0.03
26.74,2,5.4339,0.03
26.74,3,6.7617,0.03
26.76,0,12.8598,0.03
26.76,1,12.2293,0.03
26.76,2,5.4483,0.03
26.76,3,6.7557,0.03
26.78,0,12.8277,0.03
26.78,1,12.1977,0.03
26.78,2,5.4114,0.03
26.78,3,6.7071,0.03
26.8,0,12.8417,0.03
26.8,1,12.2277,0.03
26.8,2,5.4812,0.03
26.8,3,6.7268,0.03
26.82,0,12.835,0.03
26.82,1,12.2285,0.03
26.82,2,5.4773,0.03
26.82,3,6.7061,0.03
26.84,0,12.8387,0.03
26.84,1,12.2701,0.03
26.84,2,5.4748,0.03
26.84,3,6.684,0.03
26.86,0,12.8457,0.03
26.86,1,12.2958,0.03
26.86,2,5.4933,0.03
26.86,3,6.6564,0.03
26.88,0,12.8139,0.03
26.88,1,12.2509,0.03
26.88,2,5.5474,0.03
26.88,3,6.6584,0.03
26.9,0,12.8325,0.03
26.9,1,12.3132,0.03
26.9,2,5.5264,0.03
26.9,3,6.6138,0.03
26.92,0,12.768,0.03
26.92,1,12.2957,0.03
26.92,2,5.5978,0.03
26.92,3,6.5838,0.03
26.94,0,12.7834,0.03
26.94,1,12.279,0.03
26.94,2,5.5495,0.03
26.94,3,6.5881,0.03
26.96,0,12.7838,0.03
26.96,1,12.3285,0.03
26.96,2,5.5774,0.03
26.96,3,6.5726,0.03
26.98,0,12.7919,0.03
26.98,1,12.3103,0.03
26.98,2,5.6413,0.03
26.98,3,6.5501,0.03
27.0,0,12.7474,0.03
27.0,1,12.2865,0.03
27.0,2,5.634,0.03
27.0,3,6.5379,0.03
27.02,0,12.6986,0.03
27.02,1,12.3277,0.03
27.02,2,5.6598,0.03
27.02,3,6.5143,0.03
27.04,0,12.7472,0.03
27.04,1,12.3388,0.03
27.04,2,5.6783,0.03
27.04,3,6.5126,0.03
27.06,0,12.7302,0.03
27.06,1,12.3561,0.03
27.06,2,5.6678,0.03
27.06,3,6.4399,0.03
27.08,0,12.719,0.03
27.08,1,12.3454,0.03
27.08,2,5.7335,0.03
27.08,3,6.4714,0.03
27.1,0,12.6923,0.03
27.1,1,12.3706,0.03
27.1,2,5.7371,0.03
27.1,3,6.4449,0.03
27.12,0,12.6879,0.03
27.12,1,12.3702,0.03
27.12,2,5.74,0.03
27.12,3,6.409,0.03
27.14,0,12.6637,0.03
27.14,1,12.3904,0.03
27.14,2,5.743,0.03
27.14,3,6.4055,0.03
27.16,0,12.6793,0.03
27.16,1,12.4093,0.03
27.16,2,5.7479,0.03
27.16,3,6.3716,0.03
27.18,0,12.7178,0.03
27.18,1,12.3906,0.03
27.18,2,5.8163,0.03
27.18,3,6.3767,0.03
27.2,0,12.6417,0.03
27.2,1,12.3902,0.03
27.2,2,5.793,0.03
27.2,3,6.3502,0.03
27.22,0,12.6481,0.03
27.22,1,12.3963,0.03
27.22,2,5.809,0.03
27.22,3,6.3438,0.03
27.24,0,12.6127,0.03
27.24,1,12.4193,0.03
27.24,2,5.8572,0.03
27.24,3,6.322,0.03
27.26,0,12.6747,0.03
27.26,1,12.4159,0.03
27.26,2,5.8852,0.03
27.26,3,6.2716,0.03
27.28,0,12.6254,0.03
27.28,1,12.4167,0.03
27.28,2,5.8992,0.03
27.28,3,6.2907,0.03
27.3,0,12.5904,0.03
27.3,1,12.4542,0.03
27.3,2,5.9126,0.03
27.3,3,6.2581,0.03
27.32,0,12.6035,0.03
27.32,1,12.4825,0.03
27.32,2,5.9185,0.03
27.32,3,6.2322,0.03
27.34,0,12.5791,0.03
27.34,1,12.4733,0.03
27.34,2,5.9258,0.03
27.34,3,6.2587,0.03
27.36,0,12.6002,0.03
27.36,1,12.4479,0.03
27.36,2,5.9844,0.03
27.36,3,6.232,0.03
27.38,0,12.5936,0.03
27.38,1,12.5165,0.03
27.38,2,5.9814,0.03
27.38,3,6.2059,0.03
27.4,0,12.5685,0.03
27.4,1,12.5002,0.03
27.4,2,5.9689,0.03
27.4,3,6.1846,0.03
27.42,0,12.5541,0.03
27.42,1,12.5022,0.03
27.42,2,5.9878,0.03
27.42,3,6.1602,0.03
27.44,0,12.5229,0.03
27.44,1,12.4977,0.03
27.44,2,6.0693,0.03
27.44,3,6.1499,0.03
27.46,0,12.5705,0.03
27.46,1,12.535,0.03
27.46,2,6.07,0.03
27.46,3,6.1226,0.03
27.48,0,12.5468,0.03
27.48,1,12.4725,0.03
27.48,2,6.0725,0.03
27.48,3,6.1138,0.03
27.5,0,12.5244,0.03
27.5,1,12.5562,0.03
27.5,2,6.1183,0.03
27.5,3,6.0646,0.03
27.52,0,12.5128,0.03
27.52,1,12.557,0.03
27.52,2,6.1232,0.03
27.52,3,6.0464,0.03
27.54,0,12.5284,0.03
27.54,1,12.524,0.03
27.54,2,6.1421,0.03
27.54,3,6.0398,0.03
27.56,0,12.4985,0.03
27.56,1,12.5483,0.03
27.56,2,6.1187,0.03
27.56,3,6.0325,0.03
27.58,0,12.4666,0.03
27.58,1,12.5522,0.03
27.58,2,6.1712,0.03
27.58,3,6.0199,0.03
27.6,0,12.4859,0.03
27.6,1,12.5894,0.03
27.6,2,6.1704,0.03
27.6,3,5.9724,0.03
27.62,0,12.4496,0.03
27.62,1,12.5584,0.03
27.62,2,6.2063,0.03
27.62,3,5.9978,0.03
27.64,0,12.4533,0.03
27.64,1,12.624,0.03
27.64,2,6.2084,0.03
27.64,3,5.978,0.03
27.66,0,12.4512,0.03
27.66,1,12.6089,0.03
27.66,2,6.2074,0.03
27.66,3,5.9424,0.03
27.68,0,12.4648,0.03
27.68,1,12.5899,0.03
27.68,2,6.27,0.03
27.68,3,5.9197,0.03
27.7,0,12.4401,0.03
27.7,1,12.5696,0.03
27.7,2,6.2591,0.03
27.7,3,5.9123,0.03
27.72,0,12.436,0.03
27.72,1,12.6524,0.03
27.72,2,6.2965,0.03
27.72,3,5.8784,0.03
27.74,0,12.4107,0.03
27.74,1,12.6349,0.03
27.74,2,6.2981,0.03
27.74,3,5.8566,0.03
27.76,0,12.4118,0.03
27.76,1,12.6331,0.03
27.76,2,6.3114,0.03
27.76,3,5.8628,0.03
27.78,0,12.4454,0.03
27.78,1,12.7064,0.03
27.78,2,6.3331,0.03
27.78,3,5.8501,0.03
27.8,0,12.3968,0.03
27.8,1,12.661,0.03
27.8,2,6.3515,0.03
27.8,3,5.8371,0.03
27.82,0,12.4343,0.03
27.82,1,12.6722,0.03
27.82,2,6.3396,0.03
27.82,3,5.7891,0.03
27.84,0,12.3676,0.03
27.84,1,12.7155,0.03
27.84,2,6.3395,0.03
27.84,3,5.8004,0.03
27.86,0,12.3909,0.03
27.86,1,12.661,0.03
27.86,2,6.4254,0.03
27.86,3,5.7434,0.03
27.88,0,12.3605,0.03
27.88,1,12.6641,0.03
27.88,2,6.4192,0.03
27.88,3,5.7356,0.03
27.9,0,12.3506,0.03
27.9,1,12.7149,0.03
27.9,2,6.4507,0.03
27.9,3,5.7709,0.03
27.92,0,12.3254,0.03
27.92,1,12.6842,0.03
27.92,2,6.4969,0.03
27.92,3,5.7239,0.03
27.94,0,12.3674,0.03
27.94,1,12.7243,0.03
27.94,2,6.5092,0.03
27.94,3,5.6803,0.03
27.96,0,12.311,0.03
27.96,1,12.7556,0.03
27.96,2,6.4769,0.03
27.96,3,5.7011,0.03
27.98,0,12.3415,0.03
27.98,1,12.7545,0.03
27.98,2,6.5306,0.03
27.98,3,5.6267,0.03
28.0,0,12.3276,0.03
28.0,1,12.7589,0.03
28.0,2,6.5206,0.03
28.0,3,5.6295,0.03
28.02,0,12.321,0.03
28.02,1,12.7379,0.03
28.02,2,6.5512,0.03
28.02,3,5.5829,0.03
28.04,0,12.2887,0.03
28.04,1,12.7638,0.03
28.04,2,6.5602,0.03
28.04,3,5.6297,0.03
28.06,0,12.3136,0.03
28.06,1,12.7946,0.03
28.06,2,6.589,0.03
28.06,3,5.5762,0.03
28.08,0,12.2843,0.03
28.08,1,12.8029,0.03
28.08,2,6.5869,0.03
28.08,3,5.5482,0.03
28.1,0,12.2505,0.03
28.1,1,12.7868,0.03
28.1,2,6.6563,0.03
