timestamp,Da3_t1,Da3_t2,Da6_t1,Da6_t2,Da7_t1,Da7_t2,Da8_t1,Da8_t2,Da9_t1,Da9_t2
70916,2.2701,2.4577,4.09,3.6428,6.8104,6.8886,7.6703,7.5171,2.9737,2.8267
71178,2.1951,2.3983,4.0681,3.6522,6.8041,6.8604,7.7954,7.5327,2.9956,2.7955
71440,2.1826,2.3827,4.0962,3.6741,6.7916,6.8542,7.7797,7.5296,2.9987,2.8298
71702,2.2295,2.3733,4.0931,3.7085,6.7823,6.8167,7.811,7.5296,2.9737,2.808
71964,2.1951,2.4234,4.0931,3.7179,6.7854,6.8354,7.861,7.5358,3.0112,2.808
72226,2.1544,2.414,4.1494,3.7085,6.776,6.8229,7.9142,7.5327,3.0081,2.8392
72488,2.1732,2.4202,4.1119,3.7367,6.7791,6.8292,7.9861,7.514,2.9549,2.8267
72750,2.1451,2.4108,4.1463,3.7335,6.7416,6.8417,8.0424,7.5483,3.0112,2.8298
73012,2.1544,2.3952,4.1588,3.7367,6.776,6.851,8.0987,7.5452,3.0237,2.8455
73274,2.1513,2.3764,4.165,3.7492,6.7854,6.8385,8.1331,7.5327,3.0237,2.8298
73536,2.1232,2.389,4.1682,3.7179,6.7791,6.8354,8.1831,7.5421,3.005,2.8392
73798,2.1294,2.3764,4.2151,3.7554,6.8073,6.8448,8.2269,7.5265,3.0769,2.8642
74060,2.1232,2.3577,4.2088,3.7492,6.8198,6.8417,8.1331,7.5671,3.0612,2.8768
74322,2.1107,2.3483,4.2213,3.7679,6.7791,6.8198,8.3207,7.5702,3.0581,2.8861
74584,2.1044,2.3733,4.2182,3.7867,6.7916,6.8229,7.5859,7.5827,3.0706,2.8924
74846,2.0888,2.3233,4.2401,3.7742,6.7447,6.8198,7.8016,7.5953,3.0112,2.8955
75108,2.0763,2.3108,4.2213,3.8367,6.7291,6.826,7.8048,7.5702,3.0581,2.8986
75370,2.0856,2.3421,4.237,3.8742,6.726,6.8198,7.514,7.5859,3.0519,2.8861
75632,2.0919,2.3139,4.2119,3.8836,6.7103,6.826,7.6328,7.6109,3.0769,0.5253
75894,2.0638,-10.078,4.1994,3.8993,6.7197,6.7916,7.7516,7.6109,3.08,2.8611
76156,2.0262,2.3264,4.1932,3.8649,6.7604,6.7979,7.7797,7.6109,3.0831,2.8642
76418,2.0294,2.2983,4.1869,3.9149,6.7228,6.7916,7.8454,7.6547,3.0769,2.8768
76680,2.0325,2.2639,4.2088,3.9024,6.7103,6.8292,7.8642,7.6234,3.0456,2.8986
76942,2.0137,2.2482,4.2182,3.9243,6.7135,6.7916,7.8704,7.6703,3.0831,2.9018
77204,2.02,2.2608,4.2276,3.9305,6.7385,6.801,7.9611,7.6734,3.0894,2.9393
77466,2.0012,2.2357,4.2307,3.9399,6.7072,6.7854,7.9455,7.6734,3.0925,2.9424
77728,2.0075,2.242,4.2276,3.9336,6.7354,6.8135,7.9298,7.6828,3.0956,2.9487
77990,1.995,2.2264,4.2463,3.9368,6.701,6.7916,7.9361,7.664,3.0737,2.9518
78252,1.9762,2.2295,4.2588,3.9274,6.6822,6.8198,7.8986,7.6891,3.0675,2.9268
78514,1.9606,2.2201,4.2588,3.893,6.701,6.7885,7.8954,7.6891,3.1238,2.908
78776,1.9574,2.2076,4.262,3.9305,6.6791,6.8041,7.8892,7.7141,3.1144,2.8986
79038,1.9418,2.1826,4.2776,3.8993,6.7041,6.8167,7.761,7.7109,3.0894,2.8924
79300,1.9512,2.1795,4.2995,3.9587,6.6947,6.8323,7.736,7.6859,3.0956,2.9143
79562,1.9387,2.1638,4.2839,3.9336,6.6728,6.7948,7.6922,7.6703,3.1175,2.9205
79824,1.9481,2.1763,4.3089,4.0181,6.6634,6.7823,7.7172,7.664,3.1363,2.9237
80086,1.9168,2.1763,4.3183,3.9993,6.6884,6.7572,7.6828,7.6859,3.1113,2.9174
80348,1.9199,2.1576,4.3527,4.0056,6.6541,6.7385,7.861,7.6828,3.1019,2.9299
80610,1.9043,2.1232,4.3558,4.0525,6.6947,6.7541,7.6078,7.7016,3.1175,2.9237
80872,1.8887,2.1763,4.3495,4.0368,6.6759,6.7354,8.1112,7.6984,3.1488,2.8924
81134,1.8887,2.1263,4.3464,4.0462,6.6978,6.7322,8.1049,7.7109,3.1457,2.9237
81396,1.8761,2.1513,4.3245,4.0618,6.6728,6.7604,8.2769,7.7266,3.1519,2.9174
81658,1.873,2.1513,4.3558,4.0368,6.6728,6.751,8.4145,7.7141,3.1769,2.6047
81920,1.8511,2.1138,4.3714,4.14,6.6791,6.7416,8.2832,7.7172,3.1457,2.9237
82182,1.8511,2.1075,4.3464,4.1244,6.7103,6.7354,8.255,7.7203,3.1582,2.933
82444,1.8199,2.0982,4.3057,4.1275,6.6728,6.7385,8.427,7.7266,3.1801,2.9581
82706,1.8324,2.0638,4.3276,4.1463,6.7041,6.7322,8.3895,7.7297,3.1801,2.9987
82968,1.8292,2.0419,4.3495,4.1775,6.6916,6.726,8.3739,7.7297,3.1926,2.9956
83230,1.798,2.0262,4.3714,4.1619,6.6666,6.7354,8.3707,7.736,3.202,3.0362
83492,1.7761,2.0325,4.3777,4.1869,6.6478,6.6947,8.2019,7.7078,3.2051,3.0456
83754,1.7698,2.0106,4.3683,4.1963,6.6634,6.7228,8.2113,7.7328,3.202,3.03
84016,1.7667,2.0137,4.4527,4.165,6.6478,6.7135,8.3051,7.7141,3.2176,3.005
84278,1.7917,1.995,4.387,4.14,6.6384,6.6822,8.28,7.7328,3.2363,2.9987
84540,1.7573,2.0137,4.3558,4.2213,6.6415,6.6978,8.3113,7.7141,3.2207,3.0081
84802,1.7323,1.9793,4.3964,4.2151,6.6603,6.701,8.2331,7.7141,3.1926,3.0143
85064,1.7292,1.9449,4.3933,4.2307,6.6822,6.6884,8.2394,7.7422,3.1988,3.0237
85326,1.7354,1.9449,4.3839,4.237,6.6509,6.6978,8.1987,7.7485,3.2207,3.0644
85588,1.7135,1.9449,4.3401,4.2588,6.6822,6.6978,8.23,7.7766,3.2426,3.0644
85850,1.7229,1.9324,4.3214,4.2495,6.7041,6.6853,8.1925,7.8173,3.2489,3.0487
86112,1.7104,1.9293,4.3464,4.2526,6.6322,6.6884,8.1675,7.8173,3.252,3.0612
86374,1.701,1.9168,4.3276,4.2495,6.6322,6.6916,8.205,7.8079,3.2551,3.0863
86636,1.7073,1.9043,4.3683,4.2432,6.6322,6.6791,8.1706,7.8266,3.252,3.0925
86898,1.6729,1.9199,4.4902,4.2463,6.6134,6.6884,8.2238,7.7922,3.277,3.0581
87160,1.6854,1.9074,4.9999,4.2964,6.6415,6.7041,8.2019,7.7891,3.2707,3.105
87422,1.6666,1.8699,5.0531,4.3214,6.6322,6.6916,8.155,7.7922,3.277,3.0706
87684,1.6573,1.8824,5.0625,4.2964,6.6791,6.701,8.1331,7.7797,3.2895,3.1113
87946,1.6604,1.8605,5.1406,4.3495,6.6541,6.6697,8.1487,7.7985,3.2958,3.1019
88208,1.6604,1.8386,4.8154,4.3745,6.6134,6.6791,8.1612,7.8048,3.2895,3.1175
88470,1.6416,1.8605,4.6403,4.3714,6.6228,6.6759,8.2175,7.8298,3.3114,3.1207
88732,1.6573,1.848,4.5559,4.3433,6.6478,6.6697,8.2113,7.811,3.2832,3.1394
88994,1.6416,1.8386,4.5528,4.3808,6.6197,6.6884,8.1987,7.8298,3.3176,3.1425
89256,1.6041,1.823,4.5997,4.3745,6.6697,6.6822,8.1581,7.8173,3.3145,3.155
89518,1.5822,1.798,4.8123,4.3964,6.6541,6.6791,8.2081,7.8423,3.3114,3.1488
89780,1.5947,1.8074,4.681,4.4183,6.6447,6.6884,8.2269,7.8266,3.3176,3.1457
90042,1.5728,1.8074,4.6309,4.4121,6.6197,6.6791,8.18,7.8548,3.3395,3.1613
90304,1.5885,1.7948,4.6653,4.4433,6.6197,6.6697,8.205,7.8704,3.3395,3.1644
90566,1.5666,1.7823,4.6435,4.4152,6.5884,6.6634,8.2363,7.8642,3.3489,3.1676
90828,1.5228,1.773,4.6591,4.4402,6.5946,6.6634,8.1925,7.8861,3.3458,3.1738
91090,1.5384,1.773,4.6435,4.4465,6.5728,6.6728,8.2175,7.9173,3.3458,3.1801
91352,1.5134,1.7667,4.6247,4.4715,6.5946,6.6572,8.1862,7.8986,3.3614,3.1988
91614,1.5291,1.7198,4.6184,4.5246,6.5821,6.6666,8.18,7.9361,3.3583,3.1863
91876,1.4822,1.7698,4.6747,4.509,6.5821,6.6603,8.2331,7.933,3.3583,3.1863
92138,1.479,1.7198,4.6778,4.5027,6.5853,6.6541,8.18,7.9267,3.3583,3.1926
92400,1.4696,1.7198,4.6716,4.4902,6.6134,6.6634,8.2425,7.9455,3.3583,3.1957
92662,1.4603,1.7448,4.7091,4.5278,6.6228,6.6603,8.2425,7.9142,3.3927,3.2176
92924,1.4603,1.6979,4.7185,4.5215,6.5759,6.6603,8.2425,7.9455,3.3864,3.2207
93186,1.4509,1.7042,4.7779,4.559,6.5915,6.6728,8.3082,7.9361,3.3864,3.227
93448,1.4603,1.676,4.7842,4.5622,6.6134,6.6572,8.1831,7.9517,3.3896,3.2145
93710,1.4384,1.6791,4.8217,4.5528,6.5853,6.6666,8.23,7.933,3.3802,3.2301
93972,1.4227,1.6635,4.8217,4.584,6.579,6.6541,8.2738,7.9642,3.4083,3.2082
94234,1.4478,1.6573,4.8436,4.5997,6.5446,6.6509,8.2582,7.9642,3.4271,3.2426
94496,1.4822,1.626,4.8061,4.5903,6.5571,6.6415,8.2488,7.9674,3.4115,3.2363
94758,1.4415,1.626,4.9436,4.6028,6.5634,6.6165,8.3269,7.9642,3.4021,3.2676
95020,1.4259,1.6041,4.8811,4.6247,6.5227,6.6322,8.3395,7.9674,3.4271,3.2457
95282,1.4009,1.5916,4.9124,4.6341,6.5321,6.6322,8.3488,7.9642,3.4271,3.2582
95544,1.4009,1.5885,4.903,4.6403,6.5571,6.6197,8.2988,7.9611,3.4146,3.2457
95806,1.4196,1.5885,4.9374,4.6528,6.5352,6.6165,8.3488,7.9736,3.4271,3.2207
96068,1.3883,1.5603,4.9624,4.6341,6.5946,6.6165,8.3488,7.9642,3.4146,3.2426
96330,1.3696,1.5541,4.8936,4.6153,6.5821,6.6322,8.2988,7.9674,3.449,3.2582
96592,1.3977,1.5822,4.9561,4.681,6.5634,6.6415,8.377,7.983,3.4427,3.2832
96854,1.3852,1.5541,4.953,4.6591,6.5759,6.6322,8.3582,7.9767,3.474,3.2864
97116,1.3758,1.5478,4.9874,4.7029,6.604,6.6259,8.3739,7.9861,3.4584,3.2832
97378,1.404,1.5478,4.9718,4.7029,6.5884,6.6447,8.3989,7.9892,3.4271,3.2895
97640,1.3602,1.5509,4.9343,4.7435,6.5415,6.6353,8.3613,8.0111,3.4709,3.227
97902,1.3477,1.5416,5.0062,4.7373,6.5602,6.6322,8.3676,7.9955,3.4834,3.2489
98164,1.3227,1.5009,4.9937,4.7341,6.5415,6.6165,8.3801,7.9924,3.4615,3.2895
98426,1.3227,1.4884,5.0875,4.7435,6.504,6.6103,8.4364,8.0205,3.4865,2.9268
98688,1.3227,1.4947,5.0343,4.781,6.529,6.6197,8.3801,8.008,3.4802,3.3208
98950,1.3196,1.4947,5.0531,4.7623,6.5133,6.5884,8.4333,8.0236,3.4959,3.3364
99212,1.307,1.5134,5.0406,4.7623,6.5071,6.5665,8.4051,8.0268,3.4959,3.3302
99474,1.2945,1.4947,5.0843,4.7904,6.5196,6.5884,8.4114,8.0143,3.4959,3.3176
99736,1.2945,1.4696,5.075,4.7967,6.529,6.5946,8.427,8.0361,3.5146,3.3083
99998,1.2945,1.4728,5.0843,4.8217,6.5602,6.5884,8.4082,8.0236,3.5115,3.2614
100260,1.2664,1.4696,5.05,4.8404,6.5634,6.5946,8.4145,8.0268,3.5084,3.2645
100522,1.2758,1.4696,5.3282,4.8061,6.579,6.5946,8.452,8.0049,3.5178,3.3145
100784,1.3102,1.5103,5.372,4.7842,6.6228,6.5821,8.427,7.9611,3.4865,3.3302
101046,1.3227,1.5572,5.3689,4.8373,6.6228,6.5665,8.3832,7.9642,3.5178,3.3458
101308,1.3102,1.5197,5.3939,4.8061,6.6603,6.5853,8.4145,7.9455,3.5397,3.3333
101570,1.3133,1.5509,5.3845,4.7904,6.6541,6.5665,8.3645,7.9392,3.5397,3.3333
101832,1.2945,1.5259,5.3908,4.8373,6.6384,6.5759,8.3676,7.9423,3.5397,3.3239
102094,1.3008,1.5197,5.3939,4.8342,6.6353,6.5696,8.3801,7.9486,3.5397,3.3333
102356,1.2977,1.5197,5.372,4.8467,6.6447,6.5696,8.3801,7.9392,3.549,3.3395
102618,1.282,1.5134,5.2876,4.8123,6.604,6.5665,8.3395,7.9705,3.524,3.3208
102880,1.2852,1.5134,5.2532,4.8404,6.5759,6.5884,8.3176,7.9892,3.5334,3.3395
103142,1.2883,1.5259,5.2845,4.8467,6.5509,6.5884,8.3895,7.9892,3.5709,3.3364
103404,1.282,1.4853,5.2626,4.8811,6.5321,6.5821,8.3926,8.0205,3.5959,3.3333
103666,1.2852,1.4759,5.2469,4.8373,6.5415,6.579,8.3864,8.0268,3.5866,3.3614
103928,1.2914,1.4603,5.2282,4.8811,6.5759,6.5728,8.4301,8.0424,3.621,3.3614
104190,1.2633,1.5228,5.2188,4.9061,6.6009,6.5571,8.3864,8.0518,3.6053,3.3583
104452,1.3133,1.5291,5.2532,4.9092,6.6572,6.5509,8.4426,8.0268,3.6147,3.3771
104714,1.2977,1.4227,5.3282,4.9124,6.7291,6.4821,8.427,8.0268,3.6053,3.3802
104976,1.2508,1.4321,5.2626,4.9374,6.7228,6.5352,8.4677,8.0737,3.6428,3.4083
105238,1.232,1.3758,5.4815,4.9499,6.7479,6.5415,8.4489,8.0956,3.6178,3.3896
105500,1.207,1.3321,5.4252,4.9968,6.7291,6.5571,8.4333,8.5521,3.6772,3.4052
105762,1.1444,1.2601,5.4752,5.0343,6.6884,6.7291,8.4583,8.2644,3.5678,3.4677
106024,1.3539,1.2351,5.4189,5.0156,6.4821,7.0824,8.4333,8.3832,3.4365,3.5991
106286,1.3633,1.2727,5.1625,4.8999,6.554,6.998,8.2707,8.2926,3.4834,3.5678
106548,1.1695,1.3289,5.1938,4.8905,6.4102,7.1544,8.2863,8.4708,3.4208,3.7116
106810,1.282,1.2977,5.3408,4.9186,6.4133,7.0105,8.2488,8.3426,3.3739,3.5397
107072,1.2852,1.232,5.0812,4.903,6.4195,6.9011,8.2675,8.5021,3.3896,3.5053
107334,1.1319,1.2383,5.1313,4.9468,6.3695,6.8198,8.3082,8.3144,3.4021,3.4208
107596,1.307,1.3352,5.1438,4.9561,6.3883,6.8167,8.2519,8.2488,3.3958,3.4115
107858,1.1163,1.2601,5.0812,4.953,6.4227,6.8104,8.2707,8.2582,3.3989,3.4115
108120,1.257,1.2539,5.0437,4.9874,6.4008,6.8104,8.28,8.2582,3.3989,3.4146
108382,1.1945,1.257,5.1094,4.9843,6.3851,6.8385,8.3144,8.3082,3.4021,3.4146
108644,1.2383,1.2383,5.1531,4.9999,6.3289,6.8073,8.2769,8.2926,3.3958,3.3864
108906,1.2789,1.2539,5.175,5.0093,6.3195,6.8354,8.2894,8.2769,3.3864,3.3989
109168,1.2445,1.2383,5.1625,5.0249,6.332,6.7979,8.3176,8.3144,3.3833,3.4646
109430,1.2476,1.2383,5.1656,5.0249,6.2851,6.7635,8.28,8.2926,3.3708,3.4709
109692,1.2539,1.232,5.1281,5.0531,6.282,6.4477,8.2832,8.2832,3.3489,3.4896
109954,1.2945,1.2257,5.0937,5.0281,6.2945,6.382,8.2331,8.2832,3.3489,3.4802
110216,1.2977,1.2101,5.0593,5.0812,6.282,6.357,8.2644,8.2894,3.3489,3.474
110478,1.3227,1.2164,5.0812,5.0781,6.2413,6.3351,8.2863,8.3051,3.3364,3.4552
110740,1.2945,1.2164,5.0812,5.0593,6.2288,6.3257,8.2957,8.3238,3.352,3.4615
111054,1.307,1.2226,5.0625,5.0781,6.2007,6.3476,8.2206,8.2988,3.3614,3.4677
111316,1.3133,1.2383,5.0625,5.1281,6.1756,6.3633,8.205,8.2988,3.352,3.4177
111578,1.2945,1.2257,5.0531,5.1281,6.1631,6.4289,8.2206,8.2863,3.352,3.449
111840,1.3164,1.2195,5.0531,5.1031,6.1537,6.5102,8.2613,8.3019,3.3427,3.4521
112102,1.3321,1.2289,5.0593,5.1187,6.1412,6.5884,8.2363,8.2675,3.3302,3.4396
112364,1.2945,1.2601,5.0906,5.1313,6.1412,6.6134,8.2488,8.2769,3.3458,3.4271
112626,1.3321,1.2383,5.0843,5.1531,6.1569,6.6103,8.2238,8.28,3.352,3.4396
112888,1.3414,1.232,5.0969,5.1531,6.1694,6.7041,8.2363,8.2644,3.3552,3.3927
113150,1.3321,1.2226,5.1625,5.1375,6.1569,6.6384,8.2394,8.2832,3.3302,3.4271
113412,1.3289,1.2226,5.7723,5.1594,6.1256,6.5509,8.23,8.2675,3.3176,3.4396
113674,1.3665,1.207,5.6691,5.1563,6.1381,6.4696,8.2238,8.3363,3.327,3.4458
113936,1.3696,1.1914,5.6316,5.1563,6.1725,6.4414,8.2175,8.3395,3.3083,3.3989
114198,1.3946,1.1914,5.5409,5.2157,6.1037,6.3539,8.1643,8.3426,3.2801,3.4146
114460,1.4259,1.1507,5.5346,5.2282,6.1006,6.2538,8.1425,8.3488,3.2489,3.449
114722,1.4415,1.0975,5.4533,5.2782,6.1913,6.2601,8.0674,8.3144,3.2489,3.4771
114984,1.4352,1.1226,5.4564,5.2845,6.21,6.2601,8.0487,8.3551,3.2426,3.4584
115246,1.4853,1.1695,5.4627,5.2657,6.2194,6.282,8.0361,8.1769,3.2332,3.4396
115508,1.4728,1.1601,5.569,5.2782,6.2163,6.2632,8.0643,8.155,3.227,3.4427
115770,1.4978,1.1601,5.5847,5.2845,6.2194,6.2538,8.0487,8.155,3.2207,3.4208
116032,1.4696,1.1319,5.5784,5.297,6.2413,6.2444,8.0299,8.1487,3.202,-6.9761
116294,1.5165,1.1695,5.5753,5.297,6.2632,6.2444,8.0143,8.1675,3.1957,3.4302
116556,1.4947,1.1851,5.619,5.2845,6.2038,6.2194,8.008,8.1393,3.1863,3.4052
116818,1.5197,1.1945,5.6534,5.3126,6.1913,6.2225,8.0017,8.1268,3.1894,3.4177
117080,1.5291,1.1945,5.6253,5.297,6.235,6.1881,7.983,8.1831,3.1894,3.3802
117342,1.5416,1.182,5.594,5.347,6.3195,6.1913,7.9736,8.1143,3.155,3.4365
117604,1.5603,1.1882,5.6097,5.3157,6.2945,6.1881,7.9924,8.1018,3.1582,3.4052
117866,1.5541,1.1914,5.6284,5.3189,6.2851,6.1475,7.9611,8.1112,3.1644,3.4177
118128,1.5572,1.2132,5.6409,5.322,6.3664,6.1569,7.9642,8.0924,3.1707,3.4115
118390,1.5728,1.2164,5.6534,5.347,6.4164,6.1319,7.9423,8.1112,3.1519,3.4146
118652,1.5916,1.2445,5.6753,5.322,6.4164,6.1006,7.9423,8.1081,3.155,3.3896
118914,1.5947,1.2351,5.6597,5.3751,6.3914,6.0975,7.9204,8.0862,3.1425,3.3614
119176,1.5791,1.257,5.6034,5.3408,6.4477,6.0881,7.9111,8.0893,3.1394,3.3364
119438,1.6291,1.2414,5.5065,5.3689,6.4258,6.0787,7.9017,8.0956,3.13,3.3364
119700,1.6041,1.2914,5.5659,5.3439,6.4414,6.1006,7.8861,8.1018,3.13,3.3458
119962,1.6385,1.2758,5.5534,5.3533,6.4039,6.1068,7.8923,8.0612,3.1175,3.2864
120224,1.6541,1.307,5.544,5.3783,6.4633,6.135,7.8829,8.0549,3.105,3.2926
120486,1.6197,1.2727,5.619,5.3689,6.2945,6.1475,7.8735,8.0518,3.1144,3.2582
120748,1.6385,1.2789,5.6441,5.3751,6.3351,6.1975,7.8579,8.0393,3.0894,3.2238
121010,1.6698,1.3133,5.6441,5.372,6.2413,6.3445,7.8423,8.0268,3.0831,3.2207
121272,1.651,1.3227,5.6441,5.3689,5.9599,6.3132,7.8423,8.0268,3.0706,3.1832
121534,1.6917,1.3352,5.6253,5.4064,5.8192,6.3726,7.8204,8.0143,3.0831,3.1769
121796,1.6979,1.3039,5.666,5.3689,5.6785,6.4258,7.8266,8.0143,3.0737,3.1957
122058,1.701,1.3414,5.6128,5.3689,5.6347,6.4227,7.8079,8.0017,3.0675,3.1676
122320,1.6979,1.3227,5.5753,5.3783,5.6065,6.3914,7.8204,7.9924,3.0394,3.1081
122582,1.7323,1.3383,5.5534,5.3939,5.6097,6.4133,7.7891,7.983,3.0362,3.1019
122844,1.7479,1.3571,5.5721,5.3908,5.544,6.3789,7.7985,7.983,3.0362,3.0612
123106,1.7542,1.3727,5.5753,5.3751,5.5878,6.3664,7.7797,7.9267,3.0362,3.0362
123368,1.7636,1.3727,5.6284,5.3689,5.6034,6.3789,7.7704,7.9548,3.0206,3.0112
123630,1.7855,1.3665,5.619,5.3908,5.6097,6.3758,7.7672,7.9267,3.0018,2.9987
123892,1.7886,1.3821,5.7097,5.3877,5.6253,6.3351,7.7453,7.9392,2.9893,3.0018
124154,1.798,1.4009,5.6253,5.4127,5.6284,6.3414,7.7453,7.9267,2.9987,2.9299
124416,1.8105,1.4165,5.6566,5.4283,5.6597,6.332,7.7391,7.9173,2.9862,2.9424
124678,1.8199,1.404,5.7347,5.4158,5.6972,6.3007,7.7328,7.8829,2.9831,2.9111
125902,1.8699,1.4603,5.5753,5.4221,5.8348,6.2726,7.6547,7.8579,2.9362,2.8267
126164,1.8449,1.4728,5.6316,5.4221,5.8379,6.2476,7.664,7.836,2.9487,2.7767
126426,1.8417,1.4853,5.6097,5.4221,5.888,6.2601,7.6609,7.8485,2.9393,2.8205
126688,1.8793,1.4884,5.816,5.4377,5.8442,6.2444,7.6422,7.8141,2.9143,2.9018
126950,1.8855,1.5072,5.8348,5.4627,5.8786,6.2601,7.6578,7.7829,2.883,3.0362
127212,1.9074,1.5228,5.8598,5.4064,5.7973,6.3883,7.6859,7.7203,2.8736,3.0112
127474,1.9074,1.5353,5.8504,5.3564,5.791,6.0474,7.7203,7.761,2.8549,3.0018
127736,1.898,1.5416,5.7942,5.3877,5.7379,5.9724,7.6984,7.7641,2.8392,3.0362
127998,1.9262,1.5478,5.888,5.4127,5.7379,5.7691,7.6859,7.7109,2.8361,3.0394
128260,1.9074,1.5603,5.8817,5.3877,5.7535,5.7347,7.7016,7.7704,2.8549,3.0081
128522,1.9168,1.5666,5.888,5.3845,5.6722,5.7191,7.6703,7.7735,2.8799,2.9893
128784,1.9199,1.5635,5.6472,5.3845,5.7691,5.6972,7.6703,7.8954,2.8549,2.9831
129046,1.9449,1.5853,5.8442,5.3845,5.6941,5.7003,7.6578,7.933,2.8642,2.9706
129308,1.923,1.5853,5.7191,5.3939,5.691,5.7191,7.6422,7.933,2.8705,3.005
129570,1.9262,1.5885,5.666,5.4033,5.6785,5.691,7.6234,7.9079,2.8486,2.9924
129832,1.9449,1.5916,5.7816,5.3908,5.7129,5.6722,7.6609,7.8548,2.8392,2.9831
130094,1.995,1.5978,5.741,5.3877,5.7347,5.6409,7.6547,7.8048,2.8173,2.9768
130356,1.9668,1.6041,5.8348,5.397,5.6034,5.619,7.6453,7.7954,2.8048,2.933
130618,1.9918,1.6104,5.9536,5.4439,5.8129,5.5878,7.6203,7.7109,2.8048,2.9299
130880,1.9793,1.6166,5.8067,5.4283,5.6816,5.5628,7.6109,7.7172,2.7955,2.9143
131142,1.995,1.6291,5.8035,5.4346,5.7347,5.5815,7.614,7.7109,2.7829,2.9111
131404,2.0325,1.6416,5.9599,5.4439,5.691,5.5847,7.6046,7.7016,2.7329,2.9049
131666,2.0387,1.6573,5.9505,5.4346,6.0224,5.5503,7.5921,7.7016,2.7048,2.9299
131928,2.0356,1.6479,5.9411,5.4439,5.4252,5.5503,7.5921,7.7141,2.7298,2.9268
132190,2.0606,1.6729,5.9411,5.4815,5.4658,5.5377,7.5796,7.6828,2.7423,2.908
132452,2.0137,1.6479,5.9474,5.4439,5.3408,5.5409,7.5765,7.6766,2.736,2.9174
132714,2.0669,1.6823,5.9255,5.4439,5.4846,5.5409,7.5796,7.6984,2.7298,2.9455
132976,2.0419,1.6729,5.9442,5.4408,5.3376,5.5377,7.5765,7.7047,2.7142,2.9424
133238,2.0512,1.6448,5.9349,5.4377,5.3282,5.5377,7.5921,7.6828,2.7485,2.9143
133500,2.0575,1.676,5.9411,5.4596,5.3376,5.5628,7.5796,7.7109,2.7173,2.9268
133762,2.02,1.6448,5.938,5.4846,5.3251,5.6347,7.5765,7.7766,2.7392,2.9205
134024,2.0575,1.6729,5.9474,5.4846,5.2813,5.6816,7.5796,7.7422,2.7642,2.8955
134286,2.0919,1.6479,5.9599,5.4377,5.2157,5.6597,7.5609,7.7328,2.7517,2.8799
134548,2.0669,1.7135,5.816,5.4658,5.1907,5.6378,7.5577,7.7235,2.7517,2.908
134810,2.1107,1.7135,5.9474,5.4283,5.2,5.716,7.564,7.7016,2.7392,2.9018
135072,2.1232,1.6948,5.9568,5.4439,5.1938,5.7097,7.5421,7.6891,2.7079,2.9362
135334,2.1357,1.6917,5.9818,5.4627,5.1375,5.9536,7.5202,7.6984,2.7079,2.908
135596,2.1325,1.6604,5.9724,5.5034,5.1375,5.9005,7.5108,7.664,2.6985,2.8893
135858,2.1325,1.7042,5.9911,5.5002,5.1625,5.8911,7.5202,7.6484,2.7079,2.883
136120,2.1763,1.7292,5.9818,5.469,5.1594,5.9786,7.4983,7.6515,2.6985,2.8674
136382,2.1482,1.7511,5.8286,5.469,5.1594,5.8692,7.4889,7.6672,2.7173,2.8861
136644,2.1544,1.7636,5.9599,5.5127,5.15,5.8411,7.4764,7.6734,2.7016,2.8768
136906,2.1701,1.7636,5.9786,5.5221,5.1187,5.8629,7.4702,7.639,2.6891,2.858
137168,2.192,1.7855,5.9755,5.4846,5.1563,5.8661,7.4733,7.6859,2.686,2.8424
137430,2.2264,1.7823,6.0224,5.494,5.1625,5.8348,7.4577,7.6578,2.6547,2.8361
137692,2.2295,1.8136,5.9755,5.5159,5.1313,5.8411,7.4483,7.5859,2.6735,2.8361
137954,2.2451,1.7823,5.9693,5.5315,5.1094,5.8723,7.4452,7.6015,2.6672,2.8267
138216,2.2701,1.823,6.0037,5.5127,5.1219,5.8567,7.4545,7.5515,2.6579,2.8517
138478,2.2232,1.8699,5.9536,5.4971,5.1688,5.8254,7.4295,7.5577,2.6579,2.8611
138740,2.292,1.873,5.9818,5.5127,5.2126,5.8379,7.4358,7.5233,2.6422,2.858
139002,2.317,1.8355,5.9693,5.5346,5.2595,5.8129,7.4108,7.5296,2.5797,2.8549
139264,2.2608,1.9168,5.9536,5.544,5.2532,5.8504,7.4264,7.5202,2.6141,2.8205
139526,2.2701,1.8793,5.9599,5.5346,5.2219,5.8755,7.4358,7.5984,2.661,2.7861
139788,2.267,1.8355,6.0568,5.544,5.2876,5.9067,7.3983,7.6328,2.6329,2.7923
140050,2.2826,1.873,6.0631,5.5002,5.2501,5.9349,7.3795,7.6422,2.6172,2.7736
140312,2.2983,1.8949,6.0693,5.5628,5.2157,5.9693,7.3857,7.6265,2.6297,2.7423
140574,2.292,1.8887,6.0818,5.5127,5.2407,5.8098,7.3889,7.5984,2.6203,2.736
140836,2.3295,1.898,6.085,5.5409,5.2219,5.9599,7.3639,7.5765,2.6266,2.7736
141098,2.3108,1.9825,5.8942,5.5221,5.2282,5.8254,7.3983,7.5546,2.5985,2.7861
141360,2.3452,1.9731,5.9036,5.5221,5.2813,5.8348,7.3764,7.5452,2.5985,2.7736
141622,2.3264,1.9731,5.9286,5.5659,5.2751,5.7504,7.3639,7.4733,2.5953,2.7736
