timestamp,anchor_id,range_front,sigma_front,range_rear,sigma_rear
939.7,0,6.981944,0.02,6.684348,0.02
939.7,1,3.355718,0.02,2.835707,0.02
939.7,2,2.316005,0.02,1.970047,0.02
939.7,3,6.783713,0.02,6.762267,0.02
939.7,4,1.659791,0.02,2.234041,0.02
939.7,5,7.869417,0.02,8.0532,0.02
939.7,6,4.883491,0.02,5.335728,0.02
939.7,7,4.277589,0.02,4.851266,0.02
939.8,0,7.014337,0.02,6.657632,0.02
939.8,1,3.412109,0.02,2.845196,0.02
939.8,2,2.298176,0.02,1.963826,0.02
939.8,3,6.819032,0.02,6.775506,0.02
939.8,4,1.649771,0.02,2.235814,0.02
939.8,5,7.867954,0.02,8.021785,0.02
939.8,6,4.886486,0.02,5.283405,0.02
939.8,7,4.217168,0.02,4.919712,0.02
939.9,0,7.001245,0.02,6.653824,0.02
939.9,1,3.361156,0.02,2.873392,0.02
939.9,2,2.28615,0.02,1.99652,0.02
939.9,3,6.812198,0.02,6.761038,0.02
939.9,4,1.65625,0.02,2.236486,0.02
939.9,5,7.852282,0.02,8.03912,0.02
939.9,6,4.918603,0.02,5.329045,0.02
939.9,7,4.228737,0.02,4.879839,0.02
940.0,0,7.046722,0.02,6.63861,0.02
940.0,1,3.360012,0.02,2.831851,0.02
940.0,2,2.303597,0.02,1.95955,0.02
940.0,3,6.822788,0.02,6.732679,0.02
940.0,4,1.64994,0.02,2.199303,0.02
940.0,5,7.859567,0.02,8.049433,0.02
940.0,6,4.880031,0.02,5.336453,0.02
940.0,7,4.273127,0.02,4.911666,0.02
940.1,0,7.005927,0.02,6.66603,0.02
940.1,1,3.381717,0.02,2.855028,0.02
940.1,2,2.340128,0.02,2.009636,0.02
940.1,3,6.81238,0.02,6.74356,0.02
940.1,4,1.656533,0.02,2.20078,0.02
940.1,5,7.837387,0.02,8.033256,0.02
940.1,6,4.899754,0.02,5.334804,0.02
940.1,7,4.241261,0.02,4.912172,0.02
940.2,0,7.027322,0.02,6.670476,0.02
940.2,1,3.357152,0.02,2.843858,0.02
940.2,2,2.319153,0.02,2.00282,0.02
940.2,3,6.83203,0.02,6.738576,0.02
940.2,4,1.650442,0.02,2.213095,0.02
940.2,5,7.872488,0.02,8.052173,0.02
940.2,6,4.836218,0.02,5.333117,0.02
940.2,7,4.25088,0.02,4.865598,0.02
940.3,0,7.015702,0.02,6.700887,0.02
940.3,1,3.357743,0.02,2.855045,0.02
940.3,2,2.300281,0.02,1.984798,0.02
940.3,3,6.789161,0.02,6.750013,0.02
940.3,4,1.682377,0.02,2.229986,0.02
940.3,5,7.858176,0.02,8.020747,0.02
940.3,6,4.885622,0.02,5.304031,0.02
940.3,7,4.255876,0.02,4.882791,0.02
940.4,0,7.004403,0.02,6.646715,0.02
940.4,1,3.356492,0.02,2.901299,0.02
940.4,2,2.361227,0.02,1.957834,0.02
940.4,3,6.829781,0.02,6.757296,0.02
940.4,4,1.654938,0.02,2.206685,0.02
940.4,5,7.874476,0.02,8.016485,0.02
940.4,6,4.912965,0.02,5.324161,0.02
940.4,7,4.222796,0.02,4.898901,0.02
940.5,0,6.970828,0.02,6.691307,0.02
940.5,1,3.386241,0.02,2.853533,0.02
940.5,2,2.297797,0.02,1.970831,0.02
940.5,3,6.800437,0.02,6.752592,0.02
940.5,4,1.644627,0.02,2.222827,0.02
940.5,5,7.884825,0.02,8.020799,0.02
940.5,6,4.854889,0.02,5.330058,0.02
940.5,7,4.233603,0.02,4.891839,0.02
940.6,0,7.014538,0.02,6.646378,0.02
940.6,1,3.37682,0.02,2.851927,0.02
940.6,2,2.349585,0.02,1.966954,0.02
940.6,3,6.815622,0.02,6.738102,0.02
940.6,4,1.61085,0.02,2.191764,0.02
940.6,5,7.854877,0.02,8.01626,0.02
940.6,6,4.883037,0.02,5.309642,0.02
940.6,7,4.226335,0.02,4.905764,0.02
940.7,0,7.060323,0.02,6.690221,0.02
940.7,1,3.377766,0.02,2.865581,0.02
940.7,2,2.341109,0.02,1.976429,0.02
940.7,3,6.821079,0.02,6.761689,0.02
940.7,4,1.662983,0.02,2.198483,0.02
940.7,5,7.868923,0.02,8.020429,0.02
940.7,6,4.887616,0.02,5.315738,0.02
940.7,7,4.233488,0.02,4.921344,0.02
940.8,0,6.988969,0.02,6.689697,0.02
940.8,1,3.347254,0.02,2.878984,0.02
940.8,2,2.336541,0.02,1.967428,0.02
940.8,3,6.849872,0.02,6.766228,0.02
940.8,4,1.620471,0.02,2.230002,0.02
940.8,5,7.875881,0.02,8.025739,0.02
940.8,6,4.902539,0.02,5.28994,0.02
940.8,7,4.243865,0.02,4.890213,0.02
940.9,0,7.019302,0.02,6.694811,0.02
940.9,1,3.38171,0.02,2.860345,0.02
940.9,2,2.31191,0.02,2.002921,0.02
940.9,3,6.814762,0.02,6.763127,0.02
940.9,4,1.603926,0.02,2.192316,0.02
940.9,5,7.876699,0.02,8.051506,0.02
940.9,6,4.881906,0.02,5.331864,0.02
940.9,7,4.2531,0.02,4.889614,0.02
941.0,0,7.050826,0.02,6.661243,0.02
941.0,1,3.368742,0.02,2.888279,0.02
941.0,2,2.322631,0.02,1.96256,0.02
941.0,3,6.833393,0.02,6.757169,0.02
941.0,4,1.626811,0.02,2.212168,0.02
941.0,5,7.852719,0.02,8.02269,0.02
941.0,6,4.886497,0.02,5.325591,0.02
941.0,7,4.217033,0.02,4.879082,0.02
941.1,0,6.993778,0.02,6.62583,0.02
941.1,1,3.359042,0.02,2.865412,0.02
941.1,2,2.320882,0.02,1.974164,0.02
941.1,3,6.847834,0.02,6.777023,0.02
941.1,4,1.654983,0.02,2.209832,0.02
941.1,5,7.856878,0.02,8.055922,0.02
941.1,6,4.914553,0.02,5.325224,0.02
941.1,7,4.179862,0.02,4.860658,0.02
941.2,0,7.037701,0.02,6.674397,0.02
941.2,1,3.382274,0.02,2.90183,0.02
941.2,2,2.309057,0.02,1.999872,0.02
941.2,3,6.862843,0.02,6.748449,0.02
941.2,4,1.619981,0.02,2.208355,0.02
941.2,5,7.84923,0.02,8.001906,0.02
941.2,6,4.886224,0.02,5.304017,0.02
941.2,7,4.251951,0.02,4.865365,0.02
941.3,0,6.991139,0.02,6.656653,0.02
941.3,1,3.373077,0.02,2.850929,0.02
941.3,2,2.335376,0.02,1.985686,0.02
941.3,3,6.83823,0.02,6.749005,0.02
941.3,4,1.633997,0.02,2.16245,0.02
941.3,5,7.869862,0.02,8.064199,0.02
941.3,6,4.886074,0.02,5.273945,0.02
941.3,7,4.242219,0.02,4.854068,0.02
941.4,0,7.015805,0.02,6.651342,0.02
941.4,1,3.390156,0.02,2.889649,0.02
941.4,2,2.360109,0.02,1.990386,0.02
941.4,3,6.834021,0.02,6.744,0.02
941.4,4,1.662022,0.02,2.230646,0.02
941.4,5,7.891166,0.02,8.068163,0.02
941.4,6,4.86287,0.02,5.290143,0.02
941.4,7,4.222367,0.02,4.876275,0.02
941.5,0,7.027097,0.02,6.688513,0.02
941.5,1,3.376923,0.02,2.896892,0.02
941.5,2,2.341773,0.02,1.982373,0.02
941.5,3,6.859585,0.02,6.752327,0.02
941.5,4,1.589018,0.02,2.181621,0.02
941.5,5,7.860728,0.02,8.067077,0.02
941.5,6,4.893164,0.02,5.290417,0.02
941.5,7,4.253761,0.02,4.864283,0.02
941.6,0,7.018609,0.02,6.692535,0.02
941.6,1,3.361349,0.02,2.900179,0.02
941.6,2,2.344691,0.02,1.993595,0.02
941.6,3,6.819214,0.02,6.71058,0.02
941.6,4,1.644216,0.02,2.207389,0.02
941.6,5,7.846883,0.02,8.036885,0.02
941.6,6,4.886713,0.02,5.30822,0.02
941.6,7,4.253943,0.02,4.868223,0.02
941.7,0,7.045372,0.02,6.718366,0.02
941.7,1,3.423518,0.02,2.883531,0.02
941.7,2,2.287731,0.02,1.999669,0.02
941.7,3,6.796635,0.02,6.7498,0.02
941.7,4,1.615682,0.02,2.217276,0.02
941.7,5,7.827825,0.02,8.002516,0.02
941.7,6,4.875698,0.02,5.260423,0.02
941.7,7,4.207055,0.02,4.858152,0.02
941.8,0,7.026638,0.02,6.687299,0.02
941.8,1,3.375871,0.02,2.910312,0.02
941.8,2,2.305007,0.02,2.004462,0.02
941.8,3,6.823049,0.02,6.758129,0.02
941.8,4,1.620215,0.02,2.21002,0.02
941.8,5,7.858998,0.02,8.024012,0.02
941.8,6,4.888552,0.02,5.331087,0.02
941.8,7,4.192768,0.02,4.857332,0.02
941.9,0,7.0075,0.02,6.686802,0.02
941.9,1,3.377324,0.02,2.882506,0.02
941.9,2,2.327696,0.02,2.019295,0.02
941.9,3,6.89147,0.02,6.731704,0.02
941.9,4,1.641258,0.02,2.176239,0.02
941.9,5,7.901103,0.02,8.021238,0.02
941.9,6,4.837599,0.02,5.277165,0.02
941.9,7,4.19809,0.02,4.884302,0.02
942.0,0,7.044928,0.02,6.677075,0.02
942.0,1,3.394276,0.02,2.892783,0.02
942.0,2,2.332235,0.02,1.998082,0.02
942.0,3,6.851743,0.02,6.739513,0.02
942.0,4,1.615387,0.02,2.190135,0.02
942.0,5,7.850662,0.02,7.999421,0.02
942.0,6,4.891212,0.02,5.300334,0.02
942.0,7,4.249942,0.02,4.842034,0.02
942.1,0,7.013993,0.02,6.686519,0.02
942.1,1,3.396516,0.02,2.893158,0.02
942.1,2,2.323712,0.02,1.985774,0.02
942.1,3,6.834799,0.02,6.73501,0.02
942.1,4,1.595994,0.02,2.186147,0.02
942.1,5,7.871206,0.02,8.057252,0.02
942.1,6,4.841666,0.02,5.301951,0.02
942.1,7,4.209231,0.02,4.861361,0.02
942.2,0,7.01983,0.02,6.694209,0.02
942.2,1,3.386059,0.02,2.895149,0.02
942.2,2,2.374946,0.02,1.971333,0.02
942.2,3,6.833855,0.02,6.779937,0.02
942.2,4,1.619776,0.02,2.232645,0.02
942.2,5,7.845299,0.02,8.031678,0.02
942.2,6,4.886547,0.02,5.30574,0.02
942.2,7,4.249577,0.02,4.884965,0.02
942.3,0,7.041151,0.02,6.701895,0.02
942.3,1,3.40415,0.02,2.890961,0.02
942.3,2,2.349879,0.02,1.981033,0.02
942.3,3,6.83354,0.02,6.712818,0.02
942.3,4,1.61142,0.02,2.20737,0.02
942.3,5,7.793804,0.02,8.050194,0.02
942.3,6,4.874885,0.02,5.30449,0.02
942.3,7,4.170495,0.02,4.87375,0.02
942.4,0,7.006206,0.02,6.689436,0.02
942.4,1,3.403315,0.02,2.893051,0.02
942.4,2,2.363662,0.02,1.973006,0.02
942.4,3,6.809313,0.02,6.745077,0.02
942.4,4,1.606259,0.02,2.15848,0.02
942.4,5,7.835672,0.02,8.038415,0.02
942.4,6,4.818727,0.02,5.279436,0.02
942.4,7,4.205685,0.02,4.838985,0.02
942.5,0,7.045364,0.02,6.69082,0.02
942.5,1,3.413741,0.02,2.90261,0.02
942.5,2,2.364485,0.02,1.991782,0.02
942.5,3,6.819669,0.02,6.723546,0.02
942.5,4,1.609028,0.02,2.172732,0.02
942.5,5,7.858588,0.02,8.012189,0.02
942.5,6,4.857201,0.02,5.255154,0.02
942.5,7,4.214399,0.02,4.867291,0.02
942.6,0,7.05672,0.02,6.68846,0.02
942.6,1,3.382133,0.02,2.889607,0.02
942.6,2,2.359897,0.02,1.978975,0.02
942.6,3,6.836987,0.02,6.751088,0.02
942.6,4,1.616845,0.02,2.152052,0.02
942.6,5,7.850345,0.02,8.049256,0.02
942.6,6,4.853737,0.02,5.308224,0.02
942.6,7,4.217003,0.02,4.865532,0.02
942.7,0,7.059062,0.02,6.723981,0.02
942.7,1,3.415481,0.02,2.91742,0.02
942.7,2,2.368914,0.02,1.997916,0.02
942.7,3,6.781457,0.02,6.766538,0.02
942.7,4,1.581123,0.02,2.19968,0.02
942.7,5,7.833702,0.02,8.01886,0.02
942.7,6,4.882843,0.02,5.255897,0.02
942.7,7,4.240539,0.02,4.839786,0.02
942.8,0,7.028943,0.02,6.708897,0.02
942.8,1,3.390615,0.02,2.934196,0.02
942.8,2,2.330517,0.02,1.974279,0.02
942.8,3,6.813572,0.02,6.747381,0.02
942.8,4,1.633283,0.02,2.181487,0.02
942.8,5,7.822304,0.02,8.039895,0.02
942.8,6,4.817075,0.02,5.273587,0.02
942.8,7,4.179129,0.02,4.82799,0.02
942.9,0,7.029913,0.02,6.670466,0.02
942.9,1,3.411011,0.02,2.911109,0.02
942.9,2,2.358758,0.02,2.001879,0.02
942.9,3,6.834356,0.02,6.741147,0.02
942.9,4,1.621089,0.02,2.17789,0.02
942.9,5,7.875813,0.02,8.046991,0.02
942.9,6,4.836751,0.02,5.285979,0.02
942.9,7,4.19541,0.02,4.851841,0.02
943.0,0,7.058859,0.02,6.709632,0.02
943.0,1,3.424391,0.02,2.927051,0.02
943.0,2,2.370913,0.02,1.961696,0.02
943.0,3,6.795726,0.02,6.767098,0.02
943.0,4,1.593326,0.02,2.148934,0.02
943.0,5,7.884369,0.02,8.004373,0.02
943.0,6,4.868213,0.02,5.308531,0.02
943.0,7,4.173139,0.02,4.846825,0.02
943.1,0,7.0772,0.02,6.689495,0.02
943.1,1,3.412827,0.02,2.928252,0.02
943.1,2,2.364272,0.02,2.008669,0.02
943.1,3,6.830524,0.02,6.77414,0.02
943.1,4,1.577204,0.02,2.203757,0.02
943.1,5,7.863136,0.02,8.037946,0.02
943.1,6,4.873403,0.02,5.2798,0.02
943.1,7,4.225104,0.02,4.81341,0.02
943.2,0,7.062616,0.02,6.695985,0.02
943.2,1,3.428531,0.02,2.889451,0.02
943.2,2,2.387559,0.02,2.020138,0.02
943.2,3,6.837597,0.02,6.767721,0.02
943.2,4,1.60588,0.02,2.165234,0.02
943.2,5,7.798577,0.02,8.019024,0.02
943.2,6,4.889871,0.02,5.282757,0.02
943.2,7,4.170431,0.02,4.837228,0.02
943.3,0,7.062116,0.02,6.704283,0.02
943.3,1,3.406153,0.02,2.924392,0.02
943.3,2,2.347489,0.02,1.9892,0.02
943.3,3,6.826688,0.02,6.757252,0.02
943.3,4,1.598472,0.02,2.164068,0.02
943.3,5,7.854757,0.02,8.028967,0.02
943.3,6,4.862827,0.02,5.286153,0.02
943.3,7,4.18411,0.02,4.806048,0.02
943.4,0,7.041969,0.02,6.717542,0.02
943.4,1,3.452127,0.02,2.930576,0.02
943.4,2,2.366899,0.02,1.965189,0.02
943.4,3,6.819685,0.02,6.773911,0.02
943.4,4,1.58378,0.02,2.164911,0.02
943.4,5,7.844971,0.02,8.060377,0.02
943.4,6,4.885224,0.02,5.281844,0.02
943.4,7,4.17224,0.02,4.839431,0.02
943.5,0,7.059683,0.02,6.670307,0.02
943.5,1,3.416345,0.02,2.90538,0.02
943.5,2,2.355909,0.02,1.980775,0.02
943.5,3,6.854052,0.02,6.727212,0.02
943.5,4,1.571209,0.02,2.185715,0.02
943.5,5,7.826725,0.02,8.048597,0.02
943.5,6,4.859734,0.02,5.245067,0.02
943.5,7,4.178308,0.02,4.801223,0.02
943.6,0,7.072701,0.02,6.748535,0.02
943.6,1,3.389273,0.02,2.936433,0.02
943.6,2,2.34376,0.02,1.988157,0.02
943.6,3,6.821249,0.02,6.75825,0.02
943.6,4,1.570088,0.02,2.164117,0.02
943.6,5,7.858895,0.02,8.009871,0.02
943.6,6,4.882769,0.02,5.300408,0.02
943.6,7,4.195427,0.02,4.849059,0.02
943.7,0,7.074316,0.02,6.733149,0.02
943.7,1,3.419387,0.02,2.885659,0.02
943.7,2,2.385305,0.02,2.001561,0.02
943.7,3,6.829061,0.02,6.751968,0.02
943.7,4,1.581577,0.02,2.152625,0.02
943.7,5,7.855285,0.02,8.039921,0.02
943.7,6,4.850531,0.02,5.277204,0.02
943.7,7,4.152121,0.02,4.832616,0.02
943.8,0,7.067628,0.02,6.684701,0.02
943.8,1,3.404494,0.02,2.911833,0.02
943.8,2,2.34208,0.02,1.98938,0.02
943.8,3,6.815333,0.02,6.779144,0.02
943.8,4,1.57473,0.02,2.187038,0.02
943.8,5,7.833902,0.02,8.036996,0.02
943.8,6,4.87164,0.02,5.284321,0.02
943.8,7,4.184373,0.02,4.836492,0.02
943.9,0,7.053235,0.02,6.74611,0.02
943.9,1,3.428447,0.02,2.895359,0.02
943.9,2,2.35151,0.02,1.99229,0.02
943.9,3,6.797412,0.02,6.757204,0.02
943.9,4,1.575253,0.02,2.171931,0.02
943.9,5,7.875757,0.02,8.014087,0.02
943.9,6,4.844671,0.02,5.290408,0.02
943.9,7,4.148743,0.02,4.805846,0.02
944.0,0,7.041862,0.02,6.680548,0.02
944.0,1,3.408419,0.02,2.902027,0.02
944.0,2,2.362224,0.02,1.969378,0.02
944.0,3,6.806512,0.02,6.798159,0.02
944.0,4,1.585862,0.02,2.127586,0.02
944.0,5,7.828783,0.02,8.003646,0.02
944.0,6,4.835306,0.02,5.272276,0.02
944.0,7,4.192979,0.02,4.852365,0.02
944.1,0,7.041223,0.02,6.714468,0.02
944.1,1,3.417289,0.02,2.948983,0.02
944.1,2,2.361456,0.02,2.050622,0.02
944.1,3,6.835346,0.02,6.758827,0.02
944.1,4,1.56449,0.02,2.1525,0.02
944.1,5,7.854458,0.02,8.007196,0.02
944.1,6,4.861359,0.02,5.300327,0.02
944.1,7,4.173143,0.02,4.797322,0.02
944.2,0,7.019313,0.02,6.758261,0.02
944.2,1,3.421899,0.02,2.93173,0.02
944.2,2,2.371729,0.02,2.015513,0.02
944.2,3,6.827357,0.02,6.770982,0.02
944.2,4,1.580317,0.02,2.165767,0.02
944.2,5,7.799836,0.02,8.045961,0.02
944.2,6,4.84225,0.02,5.265935,0.02
944.2,7,4.166859,0.02,4.809433,0.02
944.3,0,7.029146,0.02,6.720878,0.02
944.3,1,3.407074,0.02,2.947014,0.02
944.3,2,2.36047,0.02,2.004012,0.02
944.3,3,6.849106,0.02,6.76519,0.02
944.3,4,1.587913,0.02,2.171776,0.02
944.3,5,7.860204,0.02,7.942775,0.02
944.3,6,4.826198,0.02,5.269513,0.02
944.3,7,4.175024,0.02,4.795357,0.02
944.4,0,7.040234,0.02,6.713784,0.02
944.4,1,3.440795,0.02,2.919985,0.02
944.4,2,2.390647,0.02,2.025584,0.02
944.4,3,6.826201,0.02,6.776245,0.02
944.4,4,1.582843,0.02,2.12077,0.02
944.4,5,7.873394,0.02,8.031035,0.02
944.4,6,4.836172,0.02,5.286676,0.02
944.4,7,4.161071,0.02,4.766825,0.02
944.5,0,7.02226,0.02,6.70914,0.02
944.5,1,3.450877,0.02,2.958632,0.02
944.5,2,2.344056,0.02,2.000109,0.02
944.5,3,6.827811,0.02,6.746086,0.02
944.5,4,1.52731,0.02,2.12937,0.02
944.5,5,7.848543,0.02,8.021361,0.02
944.5,6,4.838644,0.02,5.262871,0.02
944.5,7,4.179227,0.02,4.806862,0.02
944.6,0,7.072773,0.02,6.761665,0.02
944.6,1,3.425408,0.02,2.934922,0.02
944.6,2,2.355792,0.02,1.990518,0.02
944.6,3,6.869611,0.02,6.787844,0.02
944.6,4,1.606659,0.02,2.151246,0.02
944.6,5,7.876995,0.02,7.989265,0.02
944.6,6,4.865346,0.02,5.234977,0.02
944.6,7,4.205656,0.02,4.795708,0.02
944.7,0,7.065603,0.02,6.734732,0.02
944.7,1,3.402166,0.02,2.904471,0.02
944.7,2,2.393468,0.02,2.03065,0.02
944.7,3,6.840041,0.02,6.750658,0.02
944.7,4,1.562616,0.02,2.113223,0.02
944.7,5,7.836282,0.02,8.031703,0.02
944.7,6,4.810861,0.02,5.283044,0.02
944.7,7,4.149808,0.02,4.768625,0.02
944.8,0,7.066548,0.02,6.766866,0.02
944.8,1,3.419483,0.02,2.95506,0.02
944.8,2,2.385448,0.02,1.968302,0.02
944.8,3,6.842262,0.02,6.765604,0.02
944.8,4,1.569472,0.02,2.136905,0.02
944.8,5,7.814898,0.02,8.039097,0.02
944.8,6,4.812104,0.02,5.240176,0.02
944.8,7,4.127798,0.02,4.76976,0.02
944.9,0,7.048807,0.02,6.726958,0.02
944.9,1,3.473293,0.02,2.927042,0.02
944.9,2,2.35521,0.02,1.981546,0.02
944.9,3,6.849478,0.02,6.768133,0.02
944.9,4,1.578416,0.02,2.151989,0.02
944.9,5,7.834968,0.02,8.008709,0.02
944.9,6,4.805334,0.02,5.237451,0.02
944.9,7,4.168031,0.02,4.805451,0.02
945.0,0,7.060638,0.02,6.74373,0.02
945.0,1,3.433865,0.02,2.962517,0.02
945.0,2,2.372209,0.02,1.99225,0.02
945.0,3,6.864408,0.02,6.738449,0.02
945.0,4,1.610448,0.02,2.10934,0.02
945.0,5,7.823324,0.02,8.017564,0.02
945.0,6,4.801273,0.02,5.237394,0.02
945.0,7,4.154395,0.02,4.804033,0.02
945.1,0,7.058715,0.02,6.718705,0.02
945.1,1,3.453047,0.02,2.962196,0.02
945.1,2,2.386674,0.02,1.99969,0.02
945.1,3,6.852028,0.02,6.764055,0.02
945.1,4,1.535426,0.02,2.096957,0.02
945.1,5,7.826928,0.02,8.054107,0.02
945.1,6,4.815802,0.02,5.256284,0.02
945.1,7,4.168252,0.02,4.765887,0.02
945.2,0,7.08419,0.02,6.692355,0.02
945.2,1,3.440508,0.02,2.934103,0.02
945.2,2,2.392239,0.02,1.990208,0.02
945.2,3,6.795516,0.02,6.793827,0.02
945.2,4,1.56641,0.02,2.134611,0.02
945.2,5,7.850082,0.02,7.973545,0.02
945.2,6,4.848548,0.02,5.221919,0.02
945.2,7,4.126219,0.02,4.786496,0.02
945.3,0,7.068605,0.02,6.696853,0.02
945.3,1,3.427366,0.02,2.949297,0.02
945.3,2,2.37003,0.02,2.018832,0.02
945.3,3,6.865431,0.02,6.780718,0.02
945.3,4,1.549785,0.02,2.153485,0.02
945.3,5,7.838626,0.02,8.002702,0.02
945.3,6,4.809311,0.02,5.256767,0.02
945.3,7,4.153737,0.02,4.793537,0.02
945.4,0,7.060912,0.02,6.698666,0.02
945.4,1,3.437696,0.02,2.954267,0.02
945.4,2,2.387636,0.02,2.023688,0.02
945.4,3,6.861542,0.02,6.767943,0.02
945.4,4,1.569926,0.02,2.124951,0.02
945.4,5,7.813567,0.02,8.023134,0.02
945.4,6,4.818561,0.02,5.242942,0.02
945.4,7,4.136413,0.02,4.801632,0.02
945.5,0,7.072089,0.02,6.755473,0.02
945.5,1,3.436416,0.02,2.946534,0.02
945.5,2,2.394087,0.02,1.997181,0.02
945.5,3,6.810375,0.02,6.790403,0.02
945.5,4,1.563967,0.02,2.118047,0.02
945.5,5,7.831834,0.02,7.98742,0.02
945.5,6,4.837366,0.02,5.264713,0.02
945.5,7,4.160251,0.02,4.826461,0.02
945.6,0,7.08216,0.02,6.756934,0.02
945.6,1,3.482887,0.02,2.949219,0.02
945.6,2,2.397058,0.02,2.033354,0.02
945.6,3,6.864743,0.02,6.772675,0.02
945.6,4,1.545281,0.02,2.103838,0.02
945.6,5,7.840739,0.02,8.04224,0.02
945.6,6,4.820369,0.02,5.255353,0.02
945.6,7,4.138509,0.02,4.748578,0.02
945.7,0,7.050335,0.02,6.75736,0.02
945.7,1,3.442407,0.02,2.928165,0.02
945.7,2,2.428816,0.02,2.02337,0.02
945.7,3,6.866564,0.02,6.750897,0.02
945.7,4,1.549855,0.02,2.125239,0.02
945.7,5,7.835223,0.02,8.013401,0.02
945.7,6,4.830115,0.02,5.219237,0.02
945.7,7,4.138438,0.02,4.787002,0.02
945.8,0,7.052444,0.02,6.725891,0.02
945.8,1,3.477938,0.02,2.967509,0.02
945.8,2,2.34505,0.02,2.009804,0.02
945.8,3,6.882419,0.02,6.759469,0.02
945.8,4,1.5553,0.02,2.128427,0.02
945.8,5,7.819394,0.02,7.984511,0.02
945.8,6,4.788827,0.02,5.2564,0.02
945.8,7,4.123669,0.02,4.752432,0.02
945.9,0,7.056676,0.02,6.727559,0.02
945.9,1,3.495251,0.02,2.930498,0.02
945.9,2,2.355002,0.02,2.033443,0.02
945.9,3,6.841797,0.02,6.753187,0.02
945.9,4,1.557495,0.02,2.110649,0.02
945.9,5,7.833083,0.02,8.01965,0.02
945.9,6,4.826029,0.02,5.247251,0.02
945.9,7,4.119195,0.02,4.780835,0.02
946.0,0,7.089162,0.02,6.75229,0.02
946.0,1,3.497852,0.02,2.964962,0.02
946.0,2,2.391244,0.02,2.032107,0.02
946.0,3,6.793086,0.02,6.779908,0.02
946.0,4,1.559369,0.02,2.15809,0.02
946.0,5,7.829724,0.02,8.004796,0.02
946.0,6,4.856144,0.02,5.227567,0.02
946.0,7,4.115351,0.02,4.78439,0.02
946.1,0,7.082625,0.02,6.741692,0.02
946.1,1,3.457958,0.02,2.945877,0.02
946.1,2,2.404791,0.02,2.01271,0.02
946.1,3,6.852866,0.02,6.774627,0.02
946.1,4,1.560623,0.02,2.116387,0.02
946.1,5,7.809855,0.02,8.008493,0.02
946.1,6,4.848184,0.02,5.231581,0.02
946.1,7,4.123375,0.02,4.765472,0.02
946.2,0,7.083869,0.02,6.724435,0.02
946.2,1,3.46555,0.02,2.945695,0.02
946.2,2,2.417523,0.02,2.025715,0.02
946.2,3,6.858508,0.02,6.751281,0.02
946.2,4,1.531761,0.02,2.107971,0.02
946.2,5,7.844426,0.02,7.987792,0.02
946.2,6,4.800364,0.02,5.274429,0.02
946.2,7,4.115556,0.02,4.776146,0.02
946.3,0,7.081109,0.02,6.722957,0.02
946.3,1,3.463526,0.02,2.938852,0.02
946.3,2,2.438808,0.02,2.027977,0.02
946.3,3,6.844077,0.02,6.783352,0.02
946.3,4,1.547555,0.02,2.102768,0.02
946.3,5,7.834251,0.02,8.027004,0.02
946.3,6,4.807941,0.02,5.257069,0.02
946.3,7,4.139112,0.02,4.774408,0.02
946.4,0,7.107519,0.02,6.73889,0.02
946.4,1,3.469691,0.02,2.950993,0.02
946.4,2,2.393863,0.02,2.013024,0.02
946.4,3,6.815737,0.02,6.78906,0.02
946.4,4,1.567025,0.02,2.132684,0.02
946.4,5,7.817699,0.02,8.017655,0.02
946.4,6,4.78544,0.02,5.230693,0.02
946.4,7,4.127259,0.02,4.781946,0.02
946.5,0,7.099125,0.02,6.746046,0.02
946.5,1,3.461714,0.02,2.936551,0.02
946.5,2,2.371508,0.02,2.024817,0.02
946.5,3,6.830668,0.02,6.750431,0.02
946.5,4,1.521335,0.02,2.086319,0.02
946.5,5,7.843478,0.02,7.99586,0.02
946.5,6,4.833079,0.02,5.245079,0.02
946.5,7,4.098811,0.02,4.771514,0.02
946.6,0,7.097987,0.02,6.765403,0.02
946.6,1,3.465428,0.02,2.970171,0.02
946.6,2,2.402748,0.02,2.038753,0.02
946.6,3,6.835243,0.02,6.763711,0.02
946.6,4,1.516917,0.02,2.064731,0.02
946.6,5,7.839136,0.02,7.995902,0.02
946.6,6,4.808337,0.02,5.195834,0.02
946.6,7,4.132466,0.02,4.729823,0.02
946.7,0,7.109522,0.02,6.737839,0.02
946.7,1,3.481254,0.02,2.915163,0.02
946.7,2,2.41669,0.02,2.02797,0.02
946.7,3,6.825889,0.02,6.748073,0.02
946.7,4,1.537203,0.02,2.110265,0.02
946.7,5,7.82925,0.02,7.971077,0.02
946.7,6,4.801123,0.02,5.231423,0.02
946.7,7,4.133103,0.02,4.769264,0.02
946.8,0,7.095569,0.02,6.733532,0.02
946.8,1,3.475345,0.02,2.96489,0.02
946.8,2,2.388693,0.02,2.022347,0.02
946.8,3,6.818956,0.02,6.760449,0.02
946.8,4,1.552129,0.02,2.10147,0.02
946.8,5,7.849891,0.02,7.993657,0.02
946.8,6,4.76623,0.02,5.201189,0.02
946.8,7,4.115898,0.02,4.775637,0.02
946.9,0,7.075716,0.02,6.745752,0.02
946.9,1,3.47144,0.02,2.961521,0.02
946.9,2,2.458434,0.02,2.023368,0.02
946.9,3,6.847844,0.02,6.761426,0.02
946.9,4,1.523999,0.02,2.067032,0.02
946.9,5,7.810173,0.02,8.010259,0.02
